team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri,is_pow
DAL,W,Travis Best,4,2,0.5,0.64,0.440060331825,0,9.65833333333,0.75,2.25,0.33325,0.0,0.75,0.0,0.0,0.0,0.0,0.25,1.0,1.25,2.0,0.5,0.25,0.5,0.5,1.5,2.075,-1.0,0.0,/players/b/besttr01.html,0
POR,W,Zach Randolph,6,3,0.5,0.4897959183673469,0.49879118314,5,34.2277777778,6.16666666667,13.1666666667,0.444166666667,0.0,0.0,0.0,3.5,4.66666666667,0.635666666667,1.5,7.16666666667,8.66666666667,1.66666666667,1.5,0.666666666667,2.83333333333,3.33333333333,15.8333333333,10.7833333333,3.66666666667,0.0,/players/r/randoza01.html,0
ATL,E,Bob Sura,1,0,0.0,0.3269230769230769,0.58,0,44.7333333333,5.0,13.0,0.385,1.0,4.0,0.25,3.0,6.0,0.5,1.0,4.0,5.0,7.0,0.0,0.0,1.0,1.0,14.0,11.1,4.0,0.0,/players/s/surabo01.html,0
NYK,E,Nazr Mohammed,2,0,0.0,0.4807692307692308,0.43137254902,0,14.7416666667,0.5,2.0,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.5,6.0,1.0,0.0,1.0,0.5,2.0,1.0,1.9,-7.5,0.0,/players/m/mohamna01.html,0
IND,E,Fred Jones,4,3,0.75,0.7307692307692307,0.405162064826,0,23.3833333333,1.0,2.75,0.26675,0.0,0.25,0.0,2.0,2.5,0.625,0.25,2.0,2.25,2.75,2.0,0.5,1.25,2.25,4.0,5.175,1.75,0.0,/players/j/jonesfr01.html,0
MIL,E,Michael Redd,5,2,0.4,0.54,0.476915054846,5,34.5666666667,7.4,15.8,0.4758,2.0,4.4,0.471,5.0,6.2,0.8444,1.0,2.4,3.4,3.0,0.8,0.0,1.6,1.8,21.8,15.22,4.4,0.0,/players/r/reddmi01.html,0
UTA,W,Gordan Giricek,2,1,0.5,0.49019607843137253,0.605769230769,0,12.2,2.0,5.0,0.25,0.5,0.5,0.5,0.0,0.0,0.0,1.0,3.5,4.5,1.5,0.5,1.0,1.0,1.5,4.5,4.2,-5.5,0.0,/players/g/giricgo01.html,0
CHI,E,Jerome Williams,5,2,0.4,0.27450980392156865,0.594407901622,5,21.96,2.4,5.2,0.459,0.0,0.4,0.0,1.4,1.8,0.46,2.2,3.4,5.6,1.0,1.4,0.2,0.6,1.8,6.2,6.84,-4.6,0.0,/players/w/willije01.html,0
POR,W,Vladimir Stepania,1,0,0.0,0.4897959183673469,0.490196078431,0,16.2666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,-1.0,0.0,/players/s/stepavl01.html,0
NJN,E,Lucious Harris,5,5,1.0,0.5918367346938775,0.470659032844,0,16.8766666667,2.0,4.8,0.43,0.2,0.6,0.1,0.6,0.6,0.4,0.2,1.4,1.6,0.8,0.6,0.0,1.0,0.6,4.8,2.72,6.0,0.0,/players/h/harrilu01.html,0
PHI,E,Kenny Thomas,4,2,0.5,0.40384615384615385,0.497305729984,4,38.3791666667,5.75,10.75,0.51575,0.0,0.0,0.0,2.5,2.75,0.875,3.0,8.75,11.75,1.75,2.25,0.5,2.5,2.25,14.0,13.825,0.75,0.0,/players/t/thomake01.html,0
LAC,W,Predrag Drobnjak,2,0,0.0,0.4489795918367347,0.64,0,9.15,1.0,3.0,0.375,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0,3.0,2.6,0.5,0.0,/players/d/drobnpr01.html,0
SEA,W,Ansu Sesay,5,2,0.4,0.48,0.438618524333,0,5.08333333333,1.2,1.4,0.75,0.6,0.6,0.4,0.0,0.0,0.0,0.4,0.2,0.6,0.2,0.0,0.2,0.4,0.8,3.0,2.4,-0.2,0.0,/players/s/sesayan01.html,0
CHI,E,Rick Brunson,4,1,0.25,0.27450980392156865,0.620560897436,0,9.65833333333,0.25,2.0,0.04175,0.25,1.0,0.08325,0.0,0.0,0.0,0.25,0.75,1.0,2.0,0.0,0.0,1.0,0.5,0.75,0.05,-4.75,0.0,/players/b/brunsri01.html,0
IND,E,Jeff Foster,4,3,0.75,0.7307692307692307,0.405162064826,4,19.5708333333,1.5,3.0,0.47925,0.0,0.0,0.0,0.75,1.5,0.375,3.0,6.5,9.5,0.25,1.0,0.25,0.75,2.0,3.75,5.8,0.25,0.0,/players/f/fosteje01.html,0
NYK,E,Mike Sweetney,3,1,0.3333333333333333,0.4807692307692308,0.551407742584,0,8.81111111111,1.66666666667,3.0,0.689,0.0,0.0,0.0,0.333333333333,0.666666666667,0.166666666667,1.33333333333,0.666666666667,2.0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,3.66666666667,3.23333333333,-0.666666666667,0.0,/players/s/sweetmi01.html,0
WAS,E,Etan Thomas,4,0,0.0,0.32653061224489793,0.595045248869,0,22.6208333333,3.75,8.25,0.46525,0.0,0.0,0.0,1.75,2.25,0.58325,1.75,4.25,6.0,0.25,0.5,1.75,1.0,2.5,9.25,7.175,-8.5,0.0,/players/t/thomaet01.html,0
NJN,E,Jason Kidd,5,5,1.0,0.5918367346938775,0.470659032844,5,39.4466666667,4.6,15.0,0.3086,0.6,3.0,0.1734,3.6,4.4,0.8,0.8,7.8,8.6,11.0,1.6,0.2,3.2,1.0,13.4,13.16,12.6,0.0,/players/k/kiddja01.html,0
ORL,E,Rod Strickland,5,3,0.6,0.24528301886792453,0.525269984917,0,21.7566666667,2.2,5.4,0.3744,0.2,0.6,0.2,1.2,2.0,0.35,0.6,2.0,2.6,5.0,0.2,0.0,1.2,1.4,5.8,5.54,0.8,0.0,/players/s/stricro02.html,0
PHO,W,Jahidi White,4,0,0.0,0.33962264150943394,0.530841836735,2,17.5375,2.25,3.5,0.625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.25,5.25,0.0,0.0,0.25,2.0,2.25,4.5,2.2,-5.75,0.0,/players/w/whiteja01.html,0
CHI,E,Ronald Dupree,5,2,0.4,0.27450980392156865,0.594407901622,0,12.6066666667,1.0,3.0,0.3998,0.0,0.2,0.0,2.2,2.6,0.6,1.4,1.4,2.8,0.8,0.6,0.4,1.2,2.6,4.2,2.94,2.0,0.0,/players/d/duprero01.html,0
MIL,E,Dan Gadzuric,5,2,0.4,0.54,0.476915054846,0,17.2833333333,3.4,5.0,0.704,0.0,0.0,0.0,1.0,1.8,0.4,0.8,3.6,4.4,0.2,1.0,0.8,0.6,3.0,7.8,6.88,5.0,0.0,/players/g/gadzuda01.html,0
TOR,E,Milt Palacio,6,1,0.16666666666666666,0.4897959183673469,0.511497000106,1,25.7555555556,2.16666666667,5.16666666667,0.374833333333,0.333333333333,0.5,0.333333333333,0.5,0.833333333333,0.25,0.166666666667,3.0,3.16666666667,3.16666666667,0.666666666667,0.166666666667,1.16666666667,3.33333333333,5.16666666667,3.8,-8.66666666667,0.0,/players/p/palacmi01.html,0
SAS,W,Robert Horry,4,3,0.75,0.6538461538461539,0.535586234494,0,15.5041666667,2.5,5.75,0.538,0.75,1.0,0.25,0.25,0.75,0.25,1.75,1.0,2.75,0.5,0.0,0.25,0.0,2.25,6.0,3.925,-1.75,0.0,/players/h/horryro01.html,0
NOH,W,Baron Davis,4,3,0.75,0.5294117647058824,0.532476452119,4,39.9041666667,8.25,20.75,0.40025,2.0,6.5,0.28325,3.5,4.25,0.7625,0.5,4.25,4.75,8.25,3.0,0.0,1.75,1.5,22.0,18.525,10.5,0.0,/players/d/davisba01.html,0
MIN,W,Wally Szczerbiak,3,2,0.6666666666666666,0.7,0.672542735043,0,18.9777777778,2.0,5.66666666667,0.309666666667,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,2.33333333333,2.66666666667,1.33333333333,0.0,0.0,0.666666666667,1.33333333333,5.0,2.5,11.6666666667,0.0,/players/s/szczewa02.html,0
WAS,E,Kwame Brown,5,0,0.0,0.32653061224489793,0.556805429864,5,31.9233333333,3.2,6.8,0.4822,0.0,0.0,0.0,3.2,4.2,0.8332,2.2,3.6,5.8,2.0,0.8,0.8,2.4,1.8,9.6,7.98,-16.2,0.0,/players/b/brownkw01.html,0
DAL,W,Marquis Daniels,2,1,0.5,0.64,0.530384615385,0,9.65833333333,2.0,4.0,0.5335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,4.0,3.5,-5.0,0.0,/players/d/daniema01.html,0
GSW,W,Brian Cardinal,5,3,0.6,0.42857142857142855,0.482883711975,5,36.1933333333,5.2,10.4,0.509,1.0,2.4,0.64,6.8,8.2,0.7754,3.0,4.4,7.4,2.6,1.0,0.4,1.0,3.2,18.2,16.68,7.8,0.0,/players/c/cardibr01.html,0
WAS,E,Jared Jeffries,5,0,0.0,0.32653061224489793,0.556805429864,0,15.86,2.2,4.8,0.451,0.0,0.2,0.0,0.2,0.6,0.1,1.6,1.6,3.2,0.2,0.2,0.4,0.4,1.6,4.6,3.14,-5.6,0.0,/players/j/jeffrja01.html,0
CLE,E,Carlos Boozer,5,3,0.6,0.37254901960784315,0.561751962323,5,34.16,5.0,11.0,0.4562,0.0,0.0,0.0,2.6,3.4,0.6,3.2,9.0,12.2,1.2,0.2,0.4,2.6,2.6,12.6,9.2,-9.8,0.0,/players/b/boozeca01.html,0
IND,E,Jermaine O'Neal,4,3,0.75,0.7307692307692307,0.405162064826,4,37.8708333333,5.75,13.75,0.4205,0.0,0.0,0.0,6.75,8.25,0.83125,3.5,5.75,9.25,2.75,0.0,3.0,3.25,2.25,18.25,14.375,5.25,0.0,/players/o/onealje01.html,0
DEN,W,Michael Doleac,1,0,0.0,0.5576923076923077,0.403846153846,0,14.2333333333,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.6,-13.0,0.0,/players/d/doleami01.html,0
