team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri,is_pow
ATL,E,Al Horford,4,3,0.75,0.8163265306122449,0.592885487528,4,30.7541666667,6.75,15.75,0.4025,0.0,0.25,0.0,3.25,3.5,0.96425,3.0,8.75,11.75,3.25,0.75,0.75,2.75,2.5,16.75,12.85,5.5,0.0,/players/h/horfoal01.html,0
UTA,W,Gordon Hayward,5,2,0.4,0.3617021276595745,0.577579710145,5,36.3966666667,9.4,17.6,0.5348,2.6,4.8,0.565,4.2,5.4,0.8444,1.0,3.6,4.6,4.6,1.0,0.4,2.2,2.2,25.6,19.76,3.4,0.0,/players/h/haywago01.html,0
MIA,E,Chris Bosh,4,1,0.25,0.44680851063829785,0.34375,4,34.8208333333,9.5,19.5,0.46925,1.75,3.5,0.31675,2.75,3.75,0.5875,0.25,4.0,4.25,3.0,0.75,0.25,2.0,0.75,23.5,15.35,0.75,0.0,/players/b/boshch01.html,0
LAL,W,Wayne Ellington,3,0,0.0,0.2708333333333333,0.478594771242,3,34.5666666667,5.0,13.6666666667,0.356333333333,3.0,8.33333333333,0.345333333333,0.666666666667,1.0,0.222333333333,1.0,2.66666666667,3.66666666667,2.0,0.0,0.0,0.666666666667,1.0,13.6666666667,7.8,-10.0,0.0,/players/e/ellinwa01.html,0
WAS,E,Martell Webster,3,2,0.6666666666666666,0.6326530612244898,0.504899832273,0,7.11666666667,1.33333333333,4.0,0.512,0.666666666667,2.0,0.5,1.0,1.33333333333,0.5,0.333333333333,0.666666666667,1.0,0.666666666667,0.666666666667,0.0,1.0,0.666666666667,4.33333333333,2.23333333333,1.0,0.0,/players/w/webstma02.html,0
MIN,W,Nikola Pekovic,4,3,0.75,0.16666666666666666,0.597033760313,4,24.6541666667,6.5,12.25,0.55025,0.0,0.0,0.0,4.25,5.0,0.79175,1.75,2.75,4.5,0.5,0.75,0.25,1.25,2.0,17.25,12.25,1.5,0.0,/players/p/pekovni01.html,0
SAS,W,Manu Ginobili,3,2,0.6666666666666666,0.625,0.471465181817,0,26.4333333333,3.33333333333,8.66666666667,0.429,2.0,5.33333333333,0.414333333333,0.666666666667,1.33333333333,0.333333333333,0.666666666667,4.0,4.66666666667,7.33333333333,1.0,0.0,1.33333333333,2.33333333333,9.33333333333,9.86666666667,7.66666666667,0.0,/players/g/ginobma01.html,0
BRK,E,Jerome Jordan,2,1,0.5,0.40425531914893614,0.65306122449,0,11.1833333333,1.5,2.5,0.375,0.0,0.0,0.0,1.5,1.5,0.5,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.5,4.5,4.1,-6.5,0.0,/players/j/jordaje01.html,0
DET,E,Jodie Meeks,4,2,0.5,0.375,0.339061821537,0,23.3833333333,4.75,10.5,0.4465,0.75,4.75,0.134,2.25,2.25,1.0,0.0,1.75,1.75,1.75,0.5,0.0,1.25,1.25,12.5,7.55,-0.75,0.0,/players/m/meeksjo01.html,0
TOR,E,Landry Fields,2,1,0.5,0.673469387755102,0.538862353452,0,1.01666666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-2.5,0.0,/players/f/fieldla01.html,0
NOP,W,Tyreke Evans,4,1,0.25,0.5416666666666666,0.493486756405,4,36.8541666667,6.75,16.5,0.429,1.75,4.25,0.425,1.25,1.75,0.4,0.5,6.5,7.0,9.0,1.5,0.75,3.75,3.25,16.5,13.025,-8.25,0.0,/players/e/evansty01.html,0
CHO,E,Marvin Williams,3,1,0.3333333333333333,0.4375,0.394557823129,0,26.7722222222,3.33333333333,6.66666666667,0.5,1.66666666667,4.0,0.433333333333,2.0,2.66666666667,0.5,0.666666666667,4.33333333333,5.0,1.0,2.0,1.0,1.66666666667,2.33333333333,10.3333333333,9.3,5.33333333333,0.0,/players/w/willima02.html,0
NOP,W,Luke Babbitt,2,0,0.0,0.5416666666666666,0.486973512809,0,18.3,3.5,7.5,0.7145,1.5,3.0,0.7,0.5,0.5,0.5,2.0,2.5,4.5,1.0,0.0,0.5,0.0,2.0,9.0,7.55,-1.0,0.0,/players/b/babbilu01.html,0
SAC,W,Reggie Evans,2,1,0.5,0.3695652173913043,0.46085106383,0,17.7916666667,1.5,4.0,0.643,0.0,0.0,0.0,2.5,4.0,0.75,2.5,4.0,6.5,1.5,0.5,0.0,0.5,2.5,5.5,5.7,5.5,0.0,/players/e/evansre01.html,0
SAC,W,DeMarcus Cousins,4,1,0.25,0.3695652173913043,0.60098108747,4,38.3791666667,10.25,21.5,0.47825,0.0,0.0,0.0,5.5,7.5,0.717,2.0,9.0,11.0,2.75,1.0,2.5,4.75,3.75,26.0,16.775,-11.25,0.0,/players/c/couside01.html,0
ATL,E,John Jenkins,1,1,1.0,0.8163265306122449,0.166666666667,0,2.03333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,/players/j/jenkijo01.html,0
NOP,W,Toney Douglas,2,0,0.0,0.5416666666666666,0.486973512809,0,19.825,2.0,6.5,0.3095,1.0,3.0,0.375,1.5,2.0,0.375,0.5,2.5,3.0,2.5,1.5,1.0,1.5,1.0,6.5,5.7,-3.0,0.0,/players/d/douglto01.html,0
GSW,W,Klay Thompson,5,4,0.8,0.8222222222222222,0.451661342798,5,32.33,6.6,17.0,0.395,2.6,7.0,0.36,2.2,2.4,0.55,0.2,2.0,2.2,3.2,1.2,0.2,2.6,0.6,18.0,10.14,4.8,0.0,/players/t/thompkl01.html,0
DEN,W,Ty Lawson,4,0,0.0,0.3958333333333333,0.356726929902,4,39.1416666667,6.0,10.75,0.50425,1.75,3.0,0.38675,3.75,4.5,0.78125,0.5,2.5,3.0,10.0,1.25,0.0,2.75,2.5,17.5,17.675,-3.75,0.0,/players/l/lawsoty01.html,0
ATL,E,Pero Antic,3,2,0.6666666666666666,0.8163265306122449,0.734958427816,0,15.25,1.33333333333,4.33333333333,0.283333333333,0.333333333333,2.0,0.166666666667,1.33333333333,2.0,0.5,0.333333333333,2.33333333333,2.66666666667,0.333333333333,0.333333333333,0.333333333333,1.33333333333,1.33333333333,4.33333333333,1.43333333333,-3.0,0.0,/players/a/anticpe01.html,0
NYK,E,Andrea Bargnani,1,0,0.0,0.20833333333333334,0.446808510638,0,13.2166666667,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,1.1,-11.0,0.0,/players/b/bargnan01.html,0
BRK,E,Markel Brown,2,1,0.5,0.40425531914893614,0.65306122449,0,4.575,1.0,2.5,0.25,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,3.0,2.0,-3.5,0.0,/players/b/brownma02.html,0
TOR,E,Greivis Vasquez,3,2,0.6666666666666666,0.673469387755102,0.567574902301,2,20.3333333333,3.33333333333,6.66666666667,0.466666666667,2.0,4.0,0.468,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.33333333333,1.66666666667,2.0,0.0,0.0,0.666666666667,3.33333333333,9.0,5.7,-12.6666666667,0.0,/players/v/vasqugr01.html,0
LAC,W,Austin Rivers,4,1,0.25,0.673469387755102,0.608367346939,2,26.4333333333,4.0,9.5,0.40975,0.5,2.5,0.1875,0.5,1.0,0.375,0.75,1.5,2.25,2.0,2.0,0.0,1.25,4.0,9.0,5.275,-1.75,0.0,/players/r/riverau01.html,0
UTA,W,Chris Johnson,2,0,0.0,0.3617021276595745,0.655,0,18.3,2.5,4.5,0.5835,2.0,3.5,0.55,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.5,7.0,7.65,-1.0,0.0,/players/j/johnsch04.html,0
MIN,W,Shabazz Muhammad,1,0,0.0,0.16666666666666666,0.816326530612,0,23.3833333333,7.0,14.0,0.5,1.0,4.0,0.25,3.0,6.0,0.5,2.0,6.0,8.0,0.0,0.0,0.0,3.0,1.0,18.0,9.6,3.0,0.0,/players/m/muhamsh01.html,0
