team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,var_minutes_played,var_field_goals,var_field_goal_attempts,var_field_goal_pct,var_three_point_field_goals,var_three_point_field_goal_attempts,var_three_point_field_goal_pct,var_free_throws,var_free_throw_attempts,var_free_throw_pct,var_offensive_rebounds,var_defensive_rebounds,var_total_rebounds,var_assists,var_steals,var_blocks,var_turnovers,var_personal_fouls,var_points,var_game_score,var_plus_minus,var_daily_fantasy_sports_points,var_opp_win_pct,uri,is_pow
PHO,W,Markieff Morris,4,2,0.5,0.5555555555555556,0.65114379085,4,31.0083333333,6.0,15.25,0.38775,1.0,3.5,0.1905,2.5,2.75,0.70825,1.5,6.0,7.5,1.5,1.0,0.25,1.25,3.75,15.5,9.45,11.5,0.0,11.628125,6.0,0.6875,0.0234406875,1.5,4.25,0.03744225,3.25,4.6875,0.1718541875,0.25,1.5,2.25,1.25,1.0,0.1875,0.6875,5.1875,51.25,61.6525,197.25,0.0,0.0195617871332,/players/m/morrima02.html,0
BRK,E,Jerome Jordan,3,1,0.3333333333333333,0.4,0.632679738562,0,13.8944444444,2.66666666667,3.33333333333,0.916666666667,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,1.0,1.33333333333,2.33333333333,0.666666666667,0.666666666667,0.333333333333,1.33333333333,2.0,5.66666666667,4.73333333333,-9.33333333333,0.0,67.0698765432,5.55555555556,10.8888888889,0.0138888888889,0.0,0.0,0.0,0.222222222222,0.222222222222,0.222222222222,0.666666666667,0.222222222222,0.222222222222,0.888888888889,0.222222222222,0.222222222222,1.55555555556,2.66666666667,20.2222222222,9.90888888889,216.222222222,0.0,0.00945619206288,/players/j/jordaje01.html,0
DAL,W,J.J. Barea,4,3,0.75,0.7222222222222222,0.578431372549,0,13.9791666667,3.0,6.25,0.45475,0.75,2.25,0.3,1.25,1.5,0.625,0.25,0.25,0.5,3.0,0.25,0.0,0.5,2.5,8.0,5.825,3.0,0.0,23.9668576389,2.5,5.1875,0.0182676875,0.1875,3.1875,0.045,0.6875,0.75,0.171875,0.1875,0.1875,0.25,13.5,0.1875,0.0,0.25,1.25,11.0,12.816875,69.0,0.0,0.00156990900936,/players/b/bareajo01.html,0
UTA,W,Gordon Hayward,3,0,0.0,0.2777777777777778,0.554179566563,3,38.2944444444,5.0,14.0,0.357333333333,1.33333333333,5.0,0.292,3.33333333333,4.66666666667,0.533333333333,0.333333333333,3.66666666667,4.0,4.66666666667,2.66666666667,0.0,2.0,2.33333333333,14.6666666667,10.6666666667,-1.66666666667,0.0,5.74228395062,0.666666666667,4.66666666667,0.000316222222222,0.222222222222,2.66666666667,0.0118486666667,6.22222222222,16.8888888889,0.168888888889,0.222222222222,0.222222222222,0.0,2.88888888889,1.55555555556,0.0,0.666666666667,2.88888888889,17.5555555556,17.4822222222,80.8888888889,0.0,0.026480333049,/players/h/haywago01.html,0
MIA,E,Josh McRoberts,3,0,0.0,0.5294117647058824,0.679302832244,3,23.0444444444,3.0,4.33333333333,0.75,0.666666666667,1.33333333333,0.222333333333,0.0,0.0,0.0,1.0,1.0,2.0,3.33333333333,1.66666666667,0.0,3.0,2.66666666667,6.66666666667,5.76666666667,-2.0,0.0,9.87672839506,4.66666666667,8.22222222222,0.0416666666667,0.888888888889,1.55555555556,0.0988642222222,0.0,0.0,0.0,2.0,0.666666666667,4.66666666667,5.55555555556,1.55555555556,0.0,0.666666666667,0.222222222222,27.5555555556,25.4688888889,0.666666666667,0.0,0.0209438914757,/players/m/mcrobjo01.html,0
LAC,W,J.J. Redick,3,3,1.0,0.7058823529411765,0.463547758285,3,36.2611111111,6.66666666667,12.6666666667,0.530666666667,3.66666666667,7.66666666667,0.471,2.33333333333,2.66666666667,0.611,0.0,1.33333333333,1.33333333333,2.0,1.0,0.333333333333,0.666666666667,2.0,19.3333333333,14.5666666667,18.3333333333,0.0,38.8178395062,1.55555555556,1.55555555556,0.0113135555556,1.55555555556,0.888888888889,0.01715,4.22222222222,6.22222222222,0.191308666667,0.0,3.55555555556,3.55555555556,2.0,0.666666666667,0.222222222222,0.222222222222,0.666666666667,2.88888888889,3.08222222222,133.555555556,0.0,0.00584141749218,/players/r/redicjj01.html,0
LAC,W,Matt Barnes,3,3,1.0,0.7058823529411765,0.463547758285,3,37.2777777778,5.0,9.0,0.579666666667,1.66666666667,5.0,0.301333333333,1.33333333333,1.66666666667,0.266666666667,0.333333333333,4.0,4.33333333333,2.33333333333,1.0,0.666666666667,1.66666666667,5.0,13.0,9.43333333333,20.0,0.0,3.6750617284,0.666666666667,2.0,0.0258602222222,2.88888888889,2.66666666667,0.0548415555556,3.55555555556,5.55555555556,0.142222222222,0.222222222222,0.666666666667,0.222222222222,1.55555555556,0.0,0.222222222222,0.888888888889,0.0,14.0,12.5622222222,96.0,0.0,0.00584141749218,/players/b/barnema02.html,0
BOS,E,Jeff Green,5,3,0.6,0.2857142857142857,0.477352941176,5,34.9733333333,8.6,17.4,0.5324,2.2,4.8,0.4166,6.4,7.2,0.8466,0.4,3.2,3.6,1.2,1.2,0.2,3.4,2.2,25.8,15.88,3.4,0.0,11.4110666667,0.64,18.24,0.02540984,3.76,7.76,0.01512224,12.24,7.76,0.05404624,0.24,1.76,1.04,0.56,2.16,0.16,3.84,2.96,18.16,16.2616,71.84,0.0,0.0504977076125,/players/g/greenje02.html,0
MEM,W,Mike Conley,3,1,0.3333333333333333,0.8823529411764706,0.686274509804,3,31.1777777778,6.66666666667,10.6666666667,0.674333333333,1.33333333333,3.0,0.527666666667,4.0,4.33333333333,0.629666666667,0.333333333333,0.666666666667,1.0,6.0,1.33333333333,0.0,2.66666666667,1.0,18.6666666667,16.6333333333,-5.66666666667,0.0,27.792654321,1.55555555556,9.55555555556,0.0543495555556,0.222222222222,0.666666666667,0.112697555556,10.6666666667,13.5555555556,0.200293555556,0.222222222222,0.222222222222,0.666666666667,10.6666666667,1.55555555556,0.0,4.22222222222,0.666666666667,10.8888888889,19.1488888889,102.888888889,0.0,0.0123029603998,/players/c/conlemi01.html,0
SAS,W,Boris Diaw,3,2,0.6666666666666666,0.7647058823529411,0.510784313725,1,23.0444444444,2.66666666667,6.33333333333,0.422333333333,0.0,1.33333333333,0.0,2.33333333333,2.66666666667,0.611,0.333333333333,2.66666666667,3.0,3.0,0.333333333333,0.0,1.33333333333,3.0,7.66666666667,5.1,6.33333333333,0.0,1.60783950617,6.22222222222,8.22222222222,0.0899308888889,0.0,0.888888888889,0.0,4.22222222222,6.22222222222,0.191308666667,0.222222222222,1.55555555556,0.666666666667,0.666666666667,0.222222222222,0.0,0.222222222222,2.0,49.5555555556,51.7066666667,205.555555556,0.0,0.0727816224529,/players/d/diawbo01.html,0
