team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,var_minutes_played,var_field_goals,var_field_goal_attempts,var_field_goal_pct,var_three_point_field_goals,var_three_point_field_goal_attempts,var_three_point_field_goal_pct,var_free_throws,var_free_throw_attempts,var_free_throw_pct,var_offensive_rebounds,var_defensive_rebounds,var_total_rebounds,var_assists,var_steals,var_blocks,var_turnovers,var_personal_fouls,var_points,var_game_score,var_plus_minus,var_daily_fantasy_sports_points,var_opp_win_pct,uri,is_pow
DET,E,Jonas Jerebko,2,1,0.5,0.18181818181818182,0.316666666667,0,10.675,1.0,5.0,0.2085,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,2.5,0.5,0.5,0.5,0.0,2.0,2.0,0.25,-10.0,0.0,0.258402777778,0.0,1.0,0.00172225,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.25,2.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0625,0.0,0.0,0.000277777777778,/players/j/jerebjo01.html,0
WAS,E,Shaun Livingston,3,0,0.0,0.0,0.454545454545,2,22.7055555556,3.0,7.0,0.455666666667,0.0,0.666666666667,0.0,0.666666666667,0.666666666667,0.333333333333,0.333333333333,2.0,2.33333333333,2.66666666667,0.333333333333,0.333333333333,1.33333333333,1.33333333333,6.66666666667,4.36666666667,-7.0,0.0,1.60783950617,2.66666666667,12.6666666667,0.0511642222222,0.0,0.888888888889,0.0,0.888888888889,0.888888888889,0.222222222222,0.222222222222,0.666666666667,1.55555555556,3.55555555556,0.222222222222,0.222222222222,1.55555555556,0.222222222222,11.5555555556,5.02888888889,130.666666667,0.0,0.00413223140496,/players/l/livinsh01.html,0
MIL,E,Doron Lamb,1,0,0.0,0.75,0.5,0,5.08333333333,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,5.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/l/lambdo01.html,0
PHO,W,Sebastian Telfair,3,2,0.6666666666666666,0.36363636363636365,0.491666666667,0,16.9444444444,2.66666666667,5.33333333333,0.486,0.333333333333,1.0,0.333333333333,1.0,1.66666666667,0.5,0.333333333333,1.0,1.33333333333,3.66666666667,1.0,0.333333333333,1.66666666667,2.66666666667,6.66666666667,5.33333333333,8.33333333333,0.0,1.60783950617,2.88888888889,6.22222222222,0.0143086666667,0.222222222222,0.666666666667,0.222222222222,0.666666666667,0.222222222222,0.166666666667,0.222222222222,0.666666666667,1.55555555556,1.55555555556,0.0,0.222222222222,0.222222222222,2.88888888889,14.8888888889,12.3755555556,64.8888888889,0.0,0.00847222222222,/players/t/telfase01.html,0
LAL,W,Antawn Jamison,4,2,0.5,0.5,0.596085858586,0,17.5375,3.75,6.75,0.40125,0.75,2.75,0.225,1.0,1.0,0.25,2.0,3.5,5.5,0.75,0.5,0.25,0.25,1.75,9.25,8.725,3.25,0.0,111.823802083,10.6875,18.1875,0.0689686875,0.6875,1.6875,0.051875,3.0,3.0,0.1875,4.5,24.75,38.25,0.6875,0.25,0.1875,0.1875,6.1875,69.6875,76.476875,96.6875,0.0,0.0672176786807,/players/j/jamisan01.html,0
NYK,E,Raymond Felton,4,2,0.5,0.875,0.375568181818,4,33.0416666667,6.25,12.5,0.5175,3.0,5.25,0.5415,0.5,1.0,0.25,0.25,1.75,2.0,8.75,0.75,0.25,2.25,1.75,16.0,14.35,9.25,0.0,15.7625694444,1.1875,11.25,0.00557675,2.5,1.6875,0.04691675,0.25,1.0,0.0625,0.1875,1.1875,2.0,3.6875,0.6875,0.1875,3.1875,0.6875,2.5,2.0075,281.6875,0.0,0.016749418905,/players/f/feltora01.html,0
BOS,E,Rajon Rondo,3,2,0.6666666666666666,0.5454545454545454,0.620202020202,3,39.65,5.66666666667,12.0,0.455666666667,0.333333333333,1.33333333333,0.166666666667,2.66666666667,3.66666666667,0.619,0.333333333333,6.0,6.33333333333,15.6666666667,2.0,0.0,2.33333333333,3.0,14.3333333333,19.2666666667,-1.66666666667,0.0,6.20166666667,6.88888888889,24.6666666667,0.00173088888889,0.222222222222,0.222222222222,0.0555555555556,5.55555555556,5.55555555556,0.028322,0.222222222222,8.0,9.55555555556,0.222222222222,0.0,0.0,1.55555555556,0.666666666667,42.8888888889,6.49555555556,59.5555555556,0.0,0.0420283644526,/players/r/rondora01.html,0
LAC,W,Caron Butler,3,1,0.3333333333333333,0.7777777777777778,0.683333333333,3,22.0277777778,1.33333333333,5.66666666667,0.166666666667,0.333333333333,2.0,0.111,0.333333333333,0.666666666667,0.166666666667,0.333333333333,1.33333333333,1.66666666667,0.333333333333,0.666666666667,0.0,0.666666666667,2.0,3.33333333333,-0.166666666667,-6.66666666667,0.0,104.968950617,1.55555555556,8.22222222222,0.0184815555556,0.222222222222,2.0,0.024642,0.222222222222,0.888888888889,0.0555555555556,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.888888888889,0.0,0.222222222222,0.666666666667,8.22222222222,2.96222222222,0.888888888889,0.0,0.0172222222222,/players/b/butleca01.html,0
IND,E,Sam Young,3,2,0.6666666666666666,0.36363636363636365,0.391666666667,0,23.7222222222,2.33333333333,7.33333333333,0.314333333333,0.666666666667,3.66666666667,0.222333333333,0.666666666667,1.0,0.5,1.66666666667,4.0,5.66666666667,0.666666666667,0.0,0.0,2.0,2.66666666667,6.0,1.43333333333,-1.33333333333,0.0,74.649691358,1.55555555556,4.22222222222,0.0146775555556,0.222222222222,2.88888888889,0.0431975555556,0.222222222222,0.666666666667,0.166666666667,0.888888888889,4.66666666667,2.88888888889,0.222222222222,0.0,0.0,0.0,4.22222222222,6.0,3.79555555556,40.2222222222,0.0,0.106805555556,/players/y/youngsa01.html,0
MIA,E,Dwyane Wade,2,2,1.0,0.7272727272727273,0.475,2,36.0916666667,8.5,18.0,0.462,0.0,0.0,0.0,6.0,9.0,0.675,1.0,4.0,5.0,4.0,1.5,1.0,3.0,2.5,23.0,15.5,7.5,0.0,2.325625,6.25,9.0,0.003844,0.0,0.0,0.0,0.0,1.0,0.005625,0.0,4.0,4.0,0.0,0.25,1.0,1.0,6.25,25.0,30.25,2.25,0.0,0.075625,/players/w/wadedw01.html,0
