team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri,is_pow
ORL,E,Ish Smith,2,0,0.0,0.38461538461538464,0.72619047619,0,11.1833333333,1.0,4.5,0.143,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5,0.0,0.0,1.0,1.0,2.0,-0.1,4.0,0.0,/players/s/smithis01.html,0
CHI,E,Nazr Mohammed,1,1,1.0,0.5,0.5,0,12.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,14.0,0.0,/players/m/mohamna01.html,0
NYK,E,Marcus Camby,1,0,0.0,0.75,0.666666666667,0,5.08333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-2.1,1.0,0.0,/players/c/cambyma01.html,0
OKC,W,Eric Maynor,4,4,1.0,0.7142857142857143,0.448717948718,0,16.775,0.75,4.25,0.1125,0.75,2.0,0.25,0.25,0.5,0.125,0.25,1.5,1.75,2.75,0.5,0.0,1.0,1.0,2.5,1.375,3.0,0.0,/players/m/maynoer01.html,0
CHA,E,DeSagana Diop,3,0,0.0,0.5833333333333334,0.650793650794,0,10.5055555556,0.0,1.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,3.33333333333,4.0,0.333333333333,0.0,0.333333333333,0.0,1.0,0.0,0.6,-4.0,0.0,/players/d/diopde01.html,0
PHI,E,Nick Young,2,2,1.0,0.5714285714285714,0.541666666667,0,20.3333333333,2.0,5.5,0.35,0.5,2.0,0.25,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,0.5,2.5,0.5,5.5,2.3,-2.0,0.0,/players/y/youngni01.html,0
ORL,E,Jameer Nelson,2,1,0.5,0.38461538461538464,0.642857142857,2,33.55,6.5,14.0,0.4645,1.0,4.0,0.1665,2.5,2.5,0.5,1.0,4.0,5.0,8.0,2.0,0.0,2.0,2.5,16.5,15.8,8.0,0.0,/players/n/nelsoja01.html,0
NOH,W,Robin Lopez,3,1,0.3333333333333333,0.25,0.60989010989,3,26.0944444444,5.0,8.0,0.592666666667,0.0,0.0,0.0,1.33333333333,2.0,0.222333333333,2.33333333333,2.66666666667,5.0,0.333333333333,0.666666666667,0.666666666667,1.66666666667,2.0,11.3333333333,8.8,-5.33333333333,0.0,/players/l/lopezro01.html,0
POR,W,LaMarcus Aldridge,4,1,0.25,0.46153846153846156,0.254120879121,4,39.65,9.5,19.5,0.4855,0.0,0.5,0.0,4.25,5.75,0.72775,2.75,5.75,8.5,1.25,1.5,1.0,2.0,4.25,23.25,15.825,0.25,0.0,/players/a/aldrila01.html,0
ORL,E,Maurice Harkless,3,1,0.3333333333333333,0.38461538461538464,0.650793650794,3,23.3833333333,2.33333333333,4.33333333333,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,3.33333333333,4.0,0.333333333333,1.0,0.666666666667,1.0,2.0,4.66666666667,3.93333333333,-6.0,0.0,/players/h/harklma01.html,0
ATL,E,Ivan Johnson,1,0,0.0,0.6666666666666666,0.230769230769,0,8.13333333333,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,6.6,18.0,0.0,/players/j/johnsiv01.html,0
