team_id,area,name,game_count,win_count,win_pct,his_win_pct,opp_win_pct,started_count,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,var_minutes_played,var_field_goals,var_field_goal_attempts,var_field_goal_pct,var_three_point_field_goals,var_three_point_field_goal_attempts,var_three_point_field_goal_pct,var_free_throws,var_free_throw_attempts,var_free_throw_pct,var_offensive_rebounds,var_defensive_rebounds,var_total_rebounds,var_assists,var_steals,var_blocks,var_turnovers,var_personal_fouls,var_points,var_game_score,var_plus_minus,var_daily_fantasy_sports_points,var_opp_win_pct,uri,is_pow
OKC,W,Nick Collison,2,0,0.0,0.75,0.875,0,11.6916666667,0.5,2.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,1.0,0.0,0.5,2.0,1.0,0.35,-7.0,4.65,12.6617361111,0.25,4.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2.25,0.0,1.0,0.0,0.25,0.0,1.0,4.6225,49.0,26.5225,0.015625,/players/c/collini01.html,0
LAL,W,Marcelo Huertas,1,0,0.0,0.0,0.333333333333,0,8.13333333333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,-3.3,-3.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/h/huertma01.html,0
HOU,W,Corey Brewer,3,3,1.0,0.25,0.444444444444,0,23.0444444444,1.33333333333,5.33333333333,0.464333333333,0.0,1.33333333333,0.0,0.666666666667,1.33333333333,0.333333333333,1.0,0.666666666667,1.66666666667,2.0,0.666666666667,0.0,0.666666666667,2.66666666667,3.33333333333,1.1,-6.0,9.43333333333,78.7841358025,0.222222222222,9.55555555556,0.145377555556,0.0,0.888888888889,0.0,0.888888888889,0.888888888889,0.222222222222,0.666666666667,0.888888888889,2.88888888889,4.66666666667,0.222222222222,0.0,0.222222222222,0.222222222222,0.888888888889,7.44666666667,316.666666667,28.8088888889,0.172839506173,/players/b/breweco01.html,0
LAC,W,Chris Paul,2,1,0.5,1.0,0.75,2,31.5166666667,6.5,12.5,0.5,1.0,3.5,0.2915,5.0,6.5,0.7735,0.5,3.0,3.5,6.5,2.0,0.0,3.0,4.5,19.0,15.25,3.5,36.15,1.03361111111,6.25,6.25,0.01,0.0,0.25,0.00172225,0.0,0.25,0.00354025,0.25,0.0,0.25,6.25,1.0,0.0,1.0,0.25,25.0,58.5225,30.25,113.4225,0.0625,/players/p/paulch01.html,0
MEM,W,Zach Randolph,4,1,0.25,0.5,0.625,4,35.075,8.5,14.25,0.58975,0.0,0.0,0.0,1.0,1.0,0.5,2.5,7.25,9.75,2.5,1.25,0.0,2.25,2.25,18.0,15.2,3.75,36.1,17.8297916667,6.25,8.1875,0.0101076875,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.6875,0.6875,0.75,1.1875,0.0,2.1875,0.6875,34.0,45.765,147.6875,74.42,0.0607638888889,/players/r/randoza01.html,0
SAS,W,Danny Green,3,2,0.6666666666666666,0.75,0.333333333333,3,27.7888888889,2.33333333333,7.66666666667,0.306333333333,1.66666666667,5.0,0.319333333333,2.0,2.0,0.666666666667,0.333333333333,2.0,2.33333333333,3.33333333333,0.666666666667,1.33333333333,2.0,2.33333333333,8.33333333333,5.73333333333,0.333333333333,20.1333333333,1.60783950617,0.222222222222,2.88888888889,0.000388222222222,0.888888888889,4.66666666667,0.00269755555556,2.0,2.0,0.222222222222,0.222222222222,0.666666666667,0.888888888889,0.888888888889,0.888888888889,0.222222222222,2.66666666667,0.222222222222,8.22222222222,9.05555555556,246.222222222,12.0555555556,0.0740740740741,/players/g/greenda02.html,0
LAC,W,Josh Smith,3,1,0.3333333333333333,1.0,0.583333333333,0,12.2,2.33333333333,5.0,0.352,0.333333333333,1.0,0.166666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,2.66666666667,3.33333333333,2.0,0.333333333333,1.0,0.666666666667,1.0,5.66666666667,5.73333333333,-4.66666666667,15.3333333333,0.689074074074,4.22222222222,8.66666666667,0.0624746666667,0.222222222222,0.666666666667,0.0555555555556,0.888888888889,0.888888888889,0.222222222222,0.222222222222,5.55555555556,3.55555555556,0.666666666667,0.222222222222,2.0,0.888888888889,0.666666666667,10.8888888889,5.82888888889,69.5555555556,12.0555555556,0.0972222222222,/players/s/smithjo03.html,0
SAS,W,Boban Marjanovic,2,2,1.0,0.75,0.166666666667,0,3.05,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.5,2.0,0.75,-2.5,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.25,0.0,0.0625,0.25,0.4225,0.0277777777778,/players/m/marjabo01.html,0
PHO,W,P.J. Tucker,3,1,0.3333333333333333,0.5,0.694444444444,3,25.0777777778,2.0,4.33333333333,0.483333333333,1.66666666667,2.66666666667,0.583333333333,0.333333333333,1.0,0.111,1.0,3.66666666667,4.66666666667,1.66666666667,1.0,0.0,1.33333333333,1.66666666667,6.0,5.46666666667,-4.0,16.5,36.0615432099,0.666666666667,0.222222222222,0.0505555555556,0.888888888889,0.888888888889,0.0138888888889,0.222222222222,2.0,0.024642,0.666666666667,10.8888888889,16.8888888889,0.222222222222,0.0,0.0,0.222222222222,0.222222222222,8.66666666667,6.72888888889,202.666666667,20.6666666667,0.0756172839506,/players/t/tuckepj01.html,0
ORL,E,Tobias Harris,5,3,0.6,0.0,0.25,5,28.06,4.8,10.2,0.4848,1.0,2.2,0.4332,1.8,2.8,0.5,2.0,6.2,8.2,1.6,0.8,0.2,1.6,2.2,12.4,9.62,-1.0,26.78,28.3622888889,3.76,3.76,0.03894856,0.4,0.56,0.10669336,1.36,2.56,0.075,1.6,5.36,10.96,1.04,0.16,0.16,1.84,1.76,22.64,22.2176,49.2,26.8856,0.15,/players/h/harrito02.html,0
