name,ranker,game_season,date_game,age,team_id,game_location,opp_id,game_result,college_name,games_started,minutes_played,field_goals,field_goal_attempts,field_goal_pct,three_point_field_goals,three_point_field_goal_attempts,three_point_field_goal_pct,free_throws,free_throw_attempts,free_throw_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,daily_fantasy_sports_points,uri
Eric Snow,23,23,2003-12-12,30-232,PHI,,DEN,L (-9),,1,36:00,5,11,.455,0,1,.000,4,4,1.000,0,5,5,11,0,0,2,2,14,14.7,-12,,/players/s/snower01.html
Eric Snow,24,24,2003-12-14,30-234,PHI,,UTA,L (-8),,1,38:00,5,12,.417,0,1,.000,3,4,.750,3,0,3,4,0,0,4,4,13,5.5,-4,,/players/s/snower01.html
Eric Snow,25,25,2003-12-17,30-237,PHI,,MIA,W (+11),,1,40:00,4,7,.571,0,0,,0,0,,1,5,6,7,0,0,3,2,8,8.0,+9,,/players/s/snower01.html
Eric Snow,26,26,2003-12-19,30-239,PHI,,CLE,L (-7),,1,35:00,5,11,.455,0,0,,0,0,,0,1,1,4,2,0,1,4,10,6.8,-4,,/players/s/snower01.html
Eric Snow,27,27,2003-12-21,30-241,PHI,@,BOS,L (-3),,1,41:00,1,10,.100,0,0,,4,5,.800,1,5,6,10,2,0,2,3,6,7.0,-5,,/players/s/snower01.html
Eric Snow,28,28,2003-12-22,30-242,PHI,,ORL,W (+22),,1,41:00,7,11,.636,0,0,,0,0,,0,6,6,14,1,0,0,1,14,21.3,+23,,/players/s/snower01.html
Eric Snow,29,29,2003-12-26,30-246,PHI,@,LAC,L (-3),,1,34:00,5,14,.357,0,1,.000,4,5,.800,2,0,2,13,3,0,3,2,14,15.5,0,,/players/s/snower01.html
Eric Snow,30,30,2003-12-28,30-248,PHI,@,PHO,L (-8),,1,38:00,6,9,.667,0,0,,5,7,.714,1,4,5,7,0,1,4,5,17,13.8,-11,,/players/s/snower01.html
Eric Snow,31,31,2003-12-29,30-249,PHI,@,UTA,L (-9),,1,41:00,8,11,.727,0,1,.000,6,9,.667,2,3,5,10,1,0,2,3,22,23.4,-6,,/players/s/snower01.html
Eric Snow,32,32,2003-12-31,30-251,PHI,@,HOU,L (-8),,1,42:00,4,11,.364,0,0,,3,4,.750,1,1,2,7,0,0,2,3,11,7.2,-11,,/players/s/snower01.html
Eric Snow,33,33,2004-01-03,30-254,PHI,@,SAS,W (+6),,1,41:00,5,12,.417,0,0,,10,12,.833,0,3,3,4,1,0,1,2,20,15.7,+2,,/players/s/snower01.html
Eric Snow,34,34,2004-01-05,30-256,PHI,,MIL,L (-12),,1,37:00,3,13,.231,0,2,.000,1,2,.500,1,3,4,7,2,0,4,2,7,2.4,-5,,/players/s/snower01.html
Eric Snow,35,35,2004-01-07,30-258,PHI,,LAC,W (+20),,1,36:00,6,12,.500,0,0,,3,4,.750,2,2,4,9,2,0,2,3,15,15.7,+20,,/players/s/snower01.html
Eric Snow,36,36,2004-01-09,30-260,PHI,,NJN,W (+16),,1,36:00,7,10,.700,0,0,,2,2,1.000,0,4,4,10,1,0,1,1,16,19.6,+15,,/players/s/snower01.html
Eric Snow,37,37,2004-01-10,30-261,PHI,@,WAS,L (-7),,1,38:00,2,5,.400,0,0,,10,10,1.000,0,3,3,7,2,0,5,4,14,12.5,-4,,/players/s/snower01.html
Eric Snow,38,38,2004-01-12,30-263,PHI,@,ORL,W (+5),,1,37:00,5,11,.455,0,0,,3,3,1.000,0,4,4,3,1,0,2,2,13,8.8,+9,,/players/s/snower01.html
Eric Snow,39,39,2004-01-14,30-265,PHI,@,DAL,L (-3),,1,47:00,2,8,.250,0,1,.000,2,4,.500,2,5,7,12,1,1,3,5,6,8.4,+1,,/players/s/snower01.html
Eric Snow,40,40,2004-01-17,30-268,PHI,,MEM,L (-4),,1,35:00,1,6,.167,0,0,,1,2,.500,0,1,1,5,2,0,5,3,3,-1.6,-10,,/players/s/snower01.html
Eric Snow,41,41,2004-01-19,30-270,PHI,,SEA,L (-9),,1,32:00,1,7,.143,0,0,,6,6,1.000,0,3,3,7,0,0,4,4,8,3.7,-21,,/players/s/snower01.html
Eric Snow,42,42,2004-01-21,30-272,PHI,@,NOH,W (+6),,1,31:00,3,6,.500,0,1,.000,2,2,1.000,1,3,4,8,0,1,3,6,8,7.5,+1,,/players/s/snower01.html
Eric Snow,43,43,2004-01-23,30-274,PHI,,ORL,L (-5),,1,38:00,2,6,.333,0,0,,4,4,1.000,2,6,8,11,1,0,1,5,8,13.5,+1,,/players/s/snower01.html
Eric Snow,44,44,2004-01-24,30-275,PHI,@,CLE,L (-8),,1,38:00,3,8,.375,0,0,,4,7,.571,2,1,3,9,0,0,3,3,10,8.2,-5,,/players/s/snower01.html
Eric Snow,45,45,2004-01-27,30-278,PHI,,NJN,L (-18),,1,30:00,3,10,.300,0,1,.000,7,7,1.000,1,0,1,5,1,0,3,2,13,8.6,-14,,/players/s/snower01.html
Eric Snow,46,46,2004-01-28,30-279,PHI,@,TOR,L (-10),,1,39:00,5,10,.500,0,0,,5,6,.833,1,1,2,8,1,0,3,4,15,12.6,-10,,/players/s/snower01.html
Eric Snow,47,47,2004-01-30,30-281,PHI,,NOH,W (+3),,1,23:00,3,6,.500,0,0,,1,1,1.000,0,0,0,4,2,0,4,1,7,4.4,-7,,/players/s/snower01.html
Eric Snow,48,48,2004-02-01,30-283,PHI,@,MIN,L (-5),,1,39:00,6,13,.462,0,0,,3,6,.500,2,3,5,3,0,0,1,3,15,9.3,+1,,/players/s/snower01.html
Eric Snow,49,49,2004-02-03,30-285,PHI,,TOR,L (-13),,1,27:00,1,6,.167,0,0,,0,0,,2,2,4,6,1,0,2,1,2,3.0,0,,/players/s/snower01.html
Eric Snow,50,50,2004-02-05,30-287,PHI,,LAL,W (+23),,1,33:00,4,7,.571,0,0,,2,2,1.000,0,4,4,7,0,0,1,2,10,11.0,+12,,/players/s/snower01.html
Eric Snow,51,51,2004-02-07,30-289,PHI,,BOS,L (-30),,1,29:00,2,4,.500,0,0,,3,4,.750,0,2,2,5,3,0,4,2,7,6.9,-28,,/players/s/snower01.html
Eric Snow,52,52,2004-02-08,30-290,PHI,@,NJN,L (-12),,1,30:00,3,6,.500,0,0,,2,2,1.000,1,3,4,6,0,0,1,2,8,9.0,-3,,/players/s/snower01.html
Eric Snow,53,53,2004-02-11,30-293,PHI,,WAS,W (+25),,1,25:00,4,8,.500,0,0,,2,2,1.000,0,1,1,5,2,0,1,2,10,10.0,+15,,/players/s/snower01.html
Eric Snow,54,54,2004-02-17,30-299,PHI,@,DEN,L (-21),,1,29:00,2,3,.667,0,0,,1,1,1.000,0,3,3,5,1,0,4,1,5,4.7,-10,,/players/s/snower01.html
Eric Snow,55,55,2004-02-19,30-301,PHI,@,SEA,W (+11),,1,19:00,3,5,.600,0,0,,1,2,.500,0,3,3,7,0,0,0,5,7,8.1,0,,/players/s/snower01.html
Eric Snow,56,56,2004-02-20,30-302,PHI,@,LAL,L (-28),,1,24:00,4,5,.800,0,0,,3,4,.750,2,1,3,4,0,0,2,4,11,9.6,-13,,/players/s/snower01.html
Eric Snow,57,57,2004-02-23,30-305,PHI,,DET,L (-10),,1,42:00,4,13,.308,0,0,,4,7,.571,2,1,3,9,2,0,0,2,12,12.5,-5,,/players/s/snower01.html
Eric Snow,58,58,2004-02-24,30-306,PHI,@,ATL,L (-11),,1,37:00,6,12,.500,0,0,,5,6,.833,0,5,5,6,1,0,4,2,17,12.5,-1,,/players/s/snower01.html
Eric Snow,59,59,2004-02-28,30-310,PHI,@,IND,L (-7),,1,39:00,1,5,.200,0,0,,7,7,1.000,1,3,4,4,2,0,4,1,9,7.9,-11,,/players/s/snower01.html
Eric Snow,60,60,2004-02-29,30-311,PHI,,MIN,W (+7),,1,37:00,5,14,.357,0,0,,3,4,.750,0,2,2,7,0,0,1,3,13,8.1,+8,,/players/s/snower01.html
Eric Snow,61,61,2004-03-03,30-314,PHI,@,NYK,L (-11),,1,31:00,1,6,.167,0,0,,0,0,,0,2,2,4,0,0,2,4,2,-2.0,-2,,/players/s/snower01.html
Eric Snow,62,62,2004-03-04,30-315,PHI,,SAC,L (-9),,1,36:00,3,6,.500,0,0,,4,4,1.000,2,5,7,6,1,1,2,5,10,11.8,+6,,/players/s/snower01.html
Eric Snow,63,63,2004-03-06,30-317,PHI,,CHI,W (+9),,1,37:00,3,7,.429,0,0,,3,3,1.000,0,6,6,6,2,0,3,1,9,9.9,+4,,/players/s/snower01.html
Eric Snow,64,64,2004-03-08,30-319,PHI,,MIL,W (+5),,1,45:00,6,14,.429,0,0,,5,7,.714,1,3,4,12,1,0,3,2,17,16.0,+8,,/players/s/snower01.html
Eric Snow,65,65,2004-03-09,30-320,PHI,@,CHI,W (+8),,1,40:00,4,11,.364,0,0,,2,2,1.000,0,4,4,11,1,0,6,2,10,7.0,+12,,/players/s/snower01.html
Eric Snow,66,66,2004-03-12,30-323,PHI,,NYK,W (+5),,1,47:00,5,12,.417,0,1,.000,9,10,.900,1,4,5,7,1,0,3,2,19,16.2,+15,,/players/s/snower01.html
Eric Snow,67,67,2004-03-14,30-325,PHI,@,DET,L (-16),,1,34:00,3,12,.250,0,1,.000,2,2,1.000,1,3,4,6,0,0,3,4,8,2.0,-13,,/players/s/snower01.html
Eric Snow,68,68,2004-03-16,30-327,PHI,@,MEM,L (-3),,1,42:00,2,6,.333,0,0,,5,5,1.000,0,4,4,4,3,0,4,1,9,8.2,+2,,/players/s/snower01.html
Eric Snow,69,69,2004-03-17,30-328,PHI,@,NOH,L (-24),,1,41:00,4,8,.500,0,0,,0,0,,0,3,3,8,0,0,2,1,8,8.1,-13,,/players/s/snower01.html
Eric Snow,70,70,2004-03-20,30-331,PHI,@,MIA,L (-32),,1,37:00,1,2,.500,0,0,,0,2,.000,0,3,3,6,2,0,2,1,2,4.9,-9,,/players/s/snower01.html
Eric Snow,71,71,2004-03-22,30-333,PHI,,DAL,W (+9),,1,34:00,3,4,.750,0,0,,4,5,.800,1,2,3,6,2,0,2,1,10,13.1,+2,,/players/s/snower01.html
Eric Snow,72,72,2004-03-24,30-335,PHI,,PHO,W (+5),,1,34:00,4,7,.571,0,0,,11,13,.846,0,4,4,6,1,0,3,4,19,16.7,+6,,/players/s/snower01.html
Eric Snow,73,73,2004-03-26,30-337,PHI,,CLE,W (+15),,1,44:00,2,6,.333,0,0,,1,2,.500,0,4,4,13,1,0,1,1,5,11.1,+23,,/players/s/snower01.html
Eric Snow,74,74,2004-03-28,30-339,PHI,@,BOS,L (-24),,1,35:00,1,3,.333,0,0,,0,0,,0,2,2,3,2,0,5,0,2,0.0,-16,,/players/s/snower01.html
Eric Snow,75,75,2004-03-30,30-341,PHI,,GSW,W (+24),,1,39:00,2,4,.500,0,0,,3,3,1.000,1,2,3,8,2,0,0,1,7,13.5,+22,,/players/s/snower01.html
Eric Snow,76,76,2004-04-01,30-343,PHI,,POR,L (-6),,1,28:00,2,5,.400,0,0,,2,2,1.000,1,0,1,3,1,0,1,1,6,5.7,-13,,/players/s/snower01.html
Eric Snow,77,77,2004-04-03,30-345,PHI,,NYK,L (-11),,1,42:00,3,7,.429,0,0,,7,8,.875,1,1,2,6,2,0,3,2,13,12.3,-12,,/players/s/snower01.html
Eric Snow,78,78,2004-04-06,30-348,PHI,@,ATL,W (+3),,1,48:00,8,14,.571,1,1,1.000,1,2,.500,0,1,1,9,2,0,3,2,18,15.8,-7,,/players/s/snower01.html
Eric Snow,79,79,2004-04-09,30-351,PHI,,WAS,L (-3),,1,34:00,1,8,.125,0,0,,0,0,,2,1,3,4,0,0,0,2,2,0.5,-6,,/players/s/snower01.html
Eric Snow,80,80,2004-04-11,30-353,PHI,@,NJN,L (-14),,1,41:00,5,9,.556,0,0,,3,5,.600,0,3,3,7,1,0,4,2,13,9.9,-17,,/players/s/snower01.html
Eric Snow,81,81,2004-04-12,30-354,PHI,,IND,L (-14),,1,38:00,8,12,.667,0,0,,0,0,,0,1,1,8,0,0,3,2,16,12.9,-12,,/players/s/snower01.html
Eric Snow,82,82,2004-04-14,30-356,PHI,@,ORL,L (-6),,1,28:00,1,6,.167,0,0,,0,0,,1,2,3,6,1,1,0,3,2,4.2,-4,,/players/s/snower01.html
Jerry Stackhouse,1,1,2004-02-01,29-088,WAS,,CLE,L (-4),,1,27:00,5,14,.357,1,3,.333,2,4,.500,1,1,2,1,0,0,4,1,13,1.7,-15,,/players/s/stackje01.html
Jerry Stackhouse,2,2,2004-02-04,29-091,WAS,,MEM,L (-2),,1,36:00,7,14,.500,2,3,.667,3,5,.600,1,3,4,4,1,0,2,2,19,13.8,+4,,/players/s/stackje01.html
Jerry Stackhouse,3,3,2004-02-06,29-093,WAS,,LAC,W (+12),,1,38:00,7,12,.583,3,3,1.000,6,8,.750,0,4,4,6,5,0,1,3,23,24.8,+18,,/players/s/stackje01.html
Jerry Stackhouse,4,4,2004-02-07,29-094,WAS,@,CLE,W (+18),,1,42:00,5,14,.357,1,3,.333,8,11,.727,0,5,5,11,0,0,5,3,19,13.0,+20,,/players/s/stackje01.html
Jerry Stackhouse,5,5,2004-02-11,29-098,WAS,@,PHI,L (-25),,1,30:00,6,9,.667,1,2,.500,2,2,1.000,0,5,5,1,0,0,5,2,15,7.5,-18,,/players/s/stackje01.html
Jerry Stackhouse,6,6,2004-02-17,29-104,WAS,@,HOU,L (-26),,1,28:00,2,4,.500,0,1,.000,3,4,.750,0,1,1,2,0,0,4,1,7,1.9,-24,,/players/s/stackje01.html
Jerry Stackhouse,7,7,2004-02-18,29-105,WAS,@,NOH,L (-22),,1,29:00,3,11,.273,1,4,.250,0,2,.000,0,3,3,3,0,0,3,0,7,-0.3,-21,,/players/s/stackje01.html
Jerry Stackhouse,8,8,2004-02-20,29-107,WAS,,IND,L (-9),,1,33:00,5,12,.417,0,2,.000,5,5,1.000,0,8,8,5,1,1,3,2,15,12.4,-10,,/players/s/stackje01.html
Jerry Stackhouse,9,9,2004-02-22,29-109,WAS,,MIL,L (-28),,1,21:00,2,8,.250,0,0,,3,3,1.000,1,0,1,2,0,0,2,3,7,1.1,-10,,/players/s/stackje01.html
Jerry Stackhouse,10,10,2004-02-25,29-112,WAS,@,TOR,W (+2),,1,30:00,3,10,.300,0,0,,5,6,.833,0,5,5,3,0,0,6,0,11,2.4,+2,,/players/s/stackje01.html
Jerry Stackhouse,11,11,2004-02-26,29-113,WAS,,CHI,W (+8),,1,22:00,6,12,.500,1,2,.500,0,0,,0,3,3,4,0,0,4,0,13,6.7,+12,,/players/s/stackje01.html
Jerry Stackhouse,12,12,2004-02-28,29-115,WAS,,LAL,L (-12),,1,38:00,7,17,.412,1,2,.500,5,5,1.000,2,3,5,5,2,1,2,1,20,17.0,-13,,/players/s/stackje01.html
Jerry Stackhouse,13,13,2004-03-12,29-128,WAS,@,ATL,L (-14),,1,41:00,11,26,.423,2,4,.500,5,5,1.000,2,4,6,6,0,0,5,1,29,16.6,-20,,/players/s/stackje01.html
Jerry Stackhouse,14,14,2004-03-13,29-129,WAS,,BOS,L (-9),,1,41:00,8,22,.364,0,5,.000,3,3,1.000,1,2,3,6,2,0,6,4,19,6.7,-18,,/players/s/stackje01.html
Jerry Stackhouse,15,15,2004-03-16,29-132,WAS,@,NYK,L (-4),,0,32:00,8,17,.471,0,2,.000,7,8,.875,0,4,4,7,1,0,6,3,23,13.8,-4,,/players/s/stackje01.html
Jerry Stackhouse,16,16,2004-03-17,29-133,WAS,,SAC,W (+6),,0,31:00,8,19,.421,3,5,.600,2,3,.667,1,1,2,7,3,0,4,2,21,14.6,+5,,/players/s/stackje01.html
Jerry Stackhouse,17,17,2004-03-19,29-135,WAS,,ATL,W (+10),,0,24:00,1,7,.143,1,3,.333,4,4,1.000,0,2,2,5,0,0,1,1,7,5.2,-7,,/players/s/stackje01.html
Jerry Stackhouse,18,18,2004-03-21,29-137,WAS,,MIA,L (-20),,0,20:00,5,8,.625,0,1,.000,1,2,.500,0,3,3,0,1,0,4,1,11,4.5,-15,,/players/s/stackje01.html
Jerry Stackhouse,19,19,2004-03-23,29-139,WAS,@,UTA,L (-8),,0,29:00,1,5,.200,1,2,.500,3,4,.750,1,1,2,4,0,0,4,4,6,0.7,-8,,/players/s/stackje01.html
Jerry Stackhouse,20,20,2004-03-25,29-141,WAS,@,LAC,W (+9),,0,36:00,6,15,.400,2,5,.400,6,7,.857,0,6,6,4,1,1,0,4,20,16.2,+3,,/players/s/stackje01.html
Jerry Stackhouse,21,21,2004-03-26,29-142,WAS,@,GSW,L (-21),,0,22:00,4,9,.444,0,0,,0,0,,1,1,2,2,0,0,2,2,8,2.9,-9,,/players/s/stackje01.html
Jerry Stackhouse,22,22,2004-03-28,29-144,WAS,@,SAC,L (-8),,0,25:00,2,9,.222,1,4,.250,2,2,1.000,1,4,5,6,3,0,6,2,7,3.8,0,,/players/s/stackje01.html
Jerry Stackhouse,23,23,2004-03-31,29-147,WAS,,NJN,L (-4),,1,8:00,1,6,.167,0,1,.000,0,0,,0,1,1,1,1,0,0,3,2,-1.0,+4,,/players/s/stackje01.html
Jerry Stackhouse,24,24,2004-04-02,29-149,WAS,@,MIN,L (-18),,1,41:00,6,18,.333,0,3,.000,2,2,1.000,2,3,5,3,2,0,4,1,14,5.8,-16,,/players/s/stackje01.html
Jerry Stackhouse,25,25,2004-04-07,29-154,WAS,@,MIL,L (-9),,0,26:00,6,16,.375,2,5,.400,4,6,.667,1,3,4,5,1,0,1,2,18,12.7,-6,,/players/s/stackje01.html
Jerry Stackhouse,26,26,2004-04-09,29-156,WAS,@,PHI,W (+3),,1,24:00,3,7,.429,0,0,,2,2,1.000,1,2,3,0,0,0,4,1,8,1.2,-2,,/players/s/stackje01.html
Mamadou N'Diaye,1,1,2004-01-11,28-209,DAL,@,DET,L (-13),,0,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,0,0,0.0,+6,,/players/n/ndiayma02.html
Mamadou N'Diaye,2,2,2004-01-22,28-220,DAL,,LAL,W (+19),,0,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,,/players/n/ndiayma02.html
Mamadou N'Diaye,3,3,2004-01-23,28-221,DAL,@,CHI,W (+13),,0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1,,/players/n/ndiayma02.html
Mamadou N'Diaye,4,4,2004-02-20,28-249,ATL,@,MIA,L (-33),,0,23:00,3,7,.429,0,0,,9,10,.900,2,2,4,0,2,2,0,3,15,15.1,0,,/players/n/ndiayma02.html
Mamadou N'Diaye,5,5,2004-02-22,28-251,ATL,@,HOU,L (-2),,0,7:00,0,3,.000,0,0,,0,0,,0,1,1,0,0,1,0,3,0,-2.3,-2,,/players/n/ndiayma02.html
Mamadou N'Diaye,6,6,2004-02-24,28-253,ATL,,PHI,W (+11),,0,3:00,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,0,,/players/n/ndiayma02.html
Mamadou N'Diaye,7,7,2004-02-27,28-256,ATL,@,DET,L (-22),,0,20:00,1,4,.250,0,0,,2,4,.500,4,4,8,0,1,2,0,6,4,4.8,-1,,/players/n/ndiayma02.html
Mamadou N'Diaye,8,8,2004-02-28,28-257,ATL,,ORL,L (-5),,0,10:00,2,2,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,1,1,5,3.3,+5,,/players/n/ndiayma02.html
Mamadou N'Diaye,9,9,2004-03-02,28-260,ATL,,LAL,W (+1),,0,7:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,2,0,-1.9,0,,/players/n/ndiayma02.html
Mamadou N'Diaye,10,10,2004-03-03,28-261,ATL,@,CLE,L (-32),,0,18:00,2,4,.500,0,0,,4,4,1.000,0,8,8,0,0,1,0,3,8,7.9,-18,,/players/n/ndiayma02.html
Mamadou N'Diaye,11,11,2004-03-05,28-263,ATL,@,ORL,L (-5),,0,22:00,3,4,.750,0,0,,3,4,.750,4,5,9,0,1,3,2,0,9,12.4,-5,,/players/n/ndiayma02.html
Mamadou N'Diaye,12,12,2004-03-08,28-266,ATL,,CLE,L (-6),,0,19:00,2,6,.333,0,0,,3,4,.750,2,5,7,0,1,0,0,5,7,5.1,-3,,/players/n/ndiayma02.html
Mamadou N'Diaye,13,13,2004-03-16,28-274,ATL,,SEA,L (-8),,0,24:00,1,4,.250,0,0,,5,5,1.000,3,3,6,0,0,0,2,2,7,4.8,-11,,/players/n/ndiayma02.html
Mamadou N'Diaye,14,14,2004-03-17,28-275,ATL,@,DAL,W (+1),,0,16:00,0,2,.000,0,0,,2,2,1.000,0,3,3,0,0,1,0,1,2,1.8,-2,,/players/n/ndiayma02.html
Mamadou N'Diaye,15,15,2004-03-19,28-277,ATL,@,WAS,L (-10),,1,30:00,0,4,.000,0,0,,3,4,.750,3,6,9,0,1,3,1,5,3,3.8,-6,,/players/n/ndiayma02.html
Mamadou N'Diaye,16,16,2004-03-20,28-278,ATL,,UTA,L (-6),,0,12:00,0,4,.000,0,0,,2,4,.500,4,0,4,0,0,0,2,2,2,-1.6,-5,,/players/n/ndiayma02.html
Mamadou N'Diaye,17,17,2004-03-22,28-280,ATL,@,NYK,L (-12),,0,17:00,2,3,.667,0,0,,0,0,,4,3,7,0,1,2,2,4,4,5.2,+6,,/players/n/ndiayma02.html
Mamadou N'Diaye,18,18,2004-03-25,28-283,ATL,,NOH,W (+8),,0,20:00,0,2,.000,0,0,,0,0,,2,5,7,0,0,3,1,1,0,2.2,-2,,/players/n/ndiayma02.html
Mamadou N'Diaye,19,19,2004-03-27,28-285,ATL,,CHI,W (+9),,0,13:00,1,1,1.000,0,0,,1,2,.500,1,4,5,0,1,0,0,2,3,4.4,-10,,/players/n/ndiayma02.html
Mamadou N'Diaye,20,20,2004-03-29,28-287,ATL,,MEM,L (-3),,0,17:00,1,2,.500,0,0,,0,0,,3,0,3,0,0,1,0,3,2,2.6,+3,,/players/n/ndiayma02.html
Mamadou N'Diaye,21,21,2004-03-31,28-289,ATL,,MIA,L (-3),,0,4:00,0,1,.000,0,0,,0,2,.000,4,0,4,0,0,1,1,1,0,0.6,-5,,/players/n/ndiayma02.html
Mamadou N'Diaye,22,22,2004-04-02,28-291,ATL,@,ORL,W (+8),,0,9:00,0,0,,0,0,,1,4,.250,1,0,1,0,0,1,1,2,1,-0.6,-11,,/players/n/ndiayma02.html
Mamadou N'Diaye,23,23,2004-04-04,28-293,ATL,@,NJN,L (-17),,0,9:00,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,1,1,1,3,2.2,+2,,/players/n/ndiayma02.html
Mamadou N'Diaye,24,24,2004-04-06,28-295,ATL,,PHI,L (-3),,0,6:00,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2,1.2,-9,,/players/n/ndiayma02.html
