team,date,count,win,loss,cur_count,cur_win,cur_loss
IND,2012-03-11,39,23,16,4,0,4
IND,2012-03-18,43,25,18,4,2,2
IND,2012-03-25,47,28,19,4,3,1
IND,2012-04-01,52,31,21,5,3,2
IND,2012-04-08,56,34,22,4,3,1
IND,2012-04-15,60,38,22,4,4,0
IND,2012-04-22,66,42,24,6,4,2
SAC,2012-01-01,5,2,3,5,2,3
SAC,2012-01-08,9,3,6,4,1,3
SAC,2012-01-15,13,4,9,4,1,3
SAC,2012-01-22,17,6,11,4,2,2
SAC,2012-01-29,20,6,14,3,0,3
SAC,2012-02-05,23,8,15,3,2,1
SAC,2012-02-12,27,10,17,4,2,2
SAC,2012-02-19,31,10,21,4,0,4
SAC,2012-03-04,37,12,25,6,2,4
SAC,2012-03-11,41,14,27,4,2,2
SAC,2012-03-18,45,16,29,4,2,2
SAC,2012-03-25,48,17,31,3,1,2
SAC,2012-04-01,52,18,34,4,1,3
SAC,2012-04-08,57,19,38,5,1,4
SAC,2012-04-15,61,20,41,4,1,3
SAC,2012-04-22,66,22,44,5,2,3
NOH,2012-01-01,4,2,2,4,2,2
NOH,2012-01-08,8,2,6,4,0,4
NOH,2012-01-15,12,3,9,4,1,3
NOH,2012-01-22,16,3,13,4,0,4
NOH,2012-01-29,20,4,16,4,1,3
NOH,2012-02-05,24,4,20,4,0,4
NOH,2012-02-12,27,4,23,3,0,3
NOH,2012-02-19,30,7,23,3,3,0
NOH,2012-03-04,37,9,28,7,2,5
NOH,2012-03-11,41,10,31,4,1,3
NOH,2012-03-18,45,11,34,4,1,3
NOH,2012-03-25,48,12,36,3,1,2
NOH,2012-04-01,53,13,40,5,1,4
NOH,2012-04-08,56,15,41,3,2,1
NOH,2012-04-15,60,18,42,4,3,1
NOH,2012-04-22,66,21,45,6,3,3
PHO,2012-01-01,4,1,3,4,1,3
PHO,2012-01-08,8,4,4,4,3,1
PHO,2012-01-15,12,4,8,4,0,4
PHO,2012-01-22,15,6,9,3,2,1
PHO,2012-01-29,19,7,12,4,1,3
PHO,2012-02-05,23,9,14,4,2,2
PHO,2012-02-12,27,12,15,4,3,1
PHO,2012-02-19,32,13,19,5,1,4
PHO,2012-03-04,37,17,20,5,4,1
PHO,2012-03-11,40,19,21,3,2,1
PHO,2012-03-18,45,23,22,5,4,1
PHO,2012-03-25,49,25,24,4,2,2
PHO,2012-04-01,52,26,26,3,1,2
PHO,2012-04-08,56,29,27,4,3,1
PHO,2012-04-15,60,31,29,4,2,2
PHO,2012-04-22,66,33,33,6,2,4
PHI,2012-01-01,4,2,2,4,2,2
PHI,2012-01-08,7,5,2,3,3,0
PHI,2012-01-15,12,9,3,5,4,1
PHI,2012-01-22,16,11,5,4,2,2
PHI,2012-01-29,20,14,6,4,3,1
PHI,2012-02-05,24,17,7,4,3,1
PHI,2012-02-12,28,19,9,4,2,2
PHI,2012-02-19,32,20,12,4,1,3
PHI,2012-03-04,38,22,16,6,2,4
PHI,2012-03-11,42,25,17,4,3,1
PHI,2012-03-18,45,25,20,3,0,3
PHI,2012-03-25,49,27,22,4,2,2
PHI,2012-04-01,52,29,23,3,2,1
PHI,2012-04-08,56,29,27,4,0,4
PHI,2012-04-15,59,31,28,3,2,1
PHI,2012-04-22,66,35,31,7,4,3
SAS,2012-01-01,4,3,1,4,3,1
SAS,2012-01-08,9,6,3,5,3,2
SAS,2012-01-15,13,9,4,4,3,1
SAS,2012-01-22,17,10,7,4,1,3
SAS,2012-01-29,21,12,9,4,2,2
SAS,2012-02-05,25,16,9,4,4,0
SAS,2012-02-12,28,19,9,3,3,0
SAS,2012-02-19,31,22,9,3,3,0
SAS,2012-03-04,37,25,12,6,3,3
SAS,2012-03-11,39,26,13,2,1,1
SAS,2012-03-18,43,29,14,4,3,1
SAS,2012-03-25,47,33,14,4,4,0
SAS,2012-04-01,50,36,14,3,3,0
SAS,2012-04-08,54,40,14,4,4,0
SAS,2012-04-15,58,42,16,4,2,2
SAS,2012-04-22,66,50,16,8,8,0
ORL,2012-01-01,5,4,1,5,4,1
ORL,2012-01-08,9,6,3,4,2,2
ORL,2012-01-15,11,8,3,2,2,0
ORL,2012-01-22,15,11,4,4,3,1
ORL,2012-01-29,20,12,8,5,1,4
ORL,2012-02-05,24,15,9,4,3,1
ORL,2012-02-12,28,17,11,4,2,2
ORL,2012-02-19,32,20,12,4,3,1
ORL,2012-03-04,38,24,14,6,4,2
ORL,2012-03-11,42,27,15,4,3,1
ORL,2012-03-18,46,29,17,4,2,2
ORL,2012-03-25,49,31,18,3,2,1
ORL,2012-04-01,53,32,21,4,1,3
ORL,2012-04-08,56,33,23,3,1,2
ORL,2012-04-15,60,35,25,4,2,2
ORL,2012-04-22,66,37,29,6,2,4
ATL,2012-01-01,4,3,1,4,3,1
ATL,2012-01-08,9,6,3,5,3,2
ATL,2012-01-15,13,9,4,4,3,1
ATL,2012-01-22,17,12,5,4,3,1
ATL,2012-01-29,21,15,6,4,3,1
ATL,2012-02-05,24,16,8,3,1,2
ATL,2012-02-12,28,18,10,4,2,2
ATL,2012-02-19,31,19,12,3,1,2
ATL,2012-03-04,37,22,15,6,3,3
ATL,2012-03-11,41,24,17,4,2,2
ATL,2012-03-18,45,26,19,4,2,2
ATL,2012-03-25,50,30,20,5,4,1
ATL,2012-04-01,54,31,23,4,1,3
ATL,2012-04-08,57,34,23,3,3,0
ATL,2012-04-15,60,35,25,3,1,2
ATL,2012-04-22,66,40,26,6,5,1
LAC,2012-01-01,4,2,2,4,2,2
LAC,2012-01-08,6,4,2,2,2,0
LAC,2012-01-15,9,6,3,3,2,1
LAC,2012-01-22,14,9,5,5,3,2
LAC,2012-01-29,17,11,6,3,2,1
LAC,2012-02-05,21,14,7,4,3,1
LAC,2012-02-12,25,17,8,4,3,1
LAC,2012-02-19,29,19,10,4,2,2
LAC,2012-03-04,35,22,13,6,3,3
LAC,2012-03-11,39,23,16,4,1,3
LAC,2012-03-18,44,26,18,5,3,2
LAC,2012-03-25,48,27,21,4,1,3
LAC,2012-04-01,52,31,21,4,4,0
LAC,2012-04-08,56,34,22,4,3,1
LAC,2012-04-15,60,37,23,4,3,1
LAC,2012-04-22,66,40,26,6,3,3
LAL,2012-01-01,6,3,3,6,3,3
LAL,2012-01-08,10,6,4,4,3,1
LAL,2012-01-15,14,9,5,4,3,1
LAL,2012-01-22,18,10,8,4,1,3
LAL,2012-01-29,21,12,9,3,2,1
LAL,2012-02-05,24,14,10,3,2,1
LAL,2012-02-12,28,16,12,4,2,2
LAL,2012-02-19,31,18,13,3,2,1
LAL,2012-03-04,37,23,14,6,5,1
LAL,2012-03-11,41,25,16,4,2,2
LAL,2012-03-18,45,28,17,4,3,1
LAL,2012-03-25,49,30,19,4,2,2
LAL,2012-04-01,53,33,20,4,3,1
LAL,2012-04-08,57,35,22,4,2,2
LAL,2012-04-15,61,39,22,4,4,0
LAL,2012-04-22,66,41,25,5,2,3
MIL,2012-01-01,3,2,1,3,2,1
MIL,2012-01-08,8,2,6,5,0,5
MIL,2012-01-15,11,4,7,3,2,1
MIL,2012-01-22,15,6,9,4,2,2
MIL,2012-01-29,19,8,11,4,2,2
MIL,2012-02-05,23,10,13,4,2,2
MIL,2012-02-12,27,12,15,4,2,2
MIL,2012-02-19,31,13,18,4,1,3
MIL,2012-03-04,37,14,23,6,1,5
MIL,2012-03-11,41,17,24,4,3,1
MIL,2012-03-18,44,20,24,3,3,0
MIL,2012-03-25,48,22,26,4,2,2
MIL,2012-04-01,52,24,28,4,2,2
MIL,2012-04-08,56,28,28,4,4,0
MIL,2012-04-15,60,29,31,4,1,3
MIL,2012-04-22,66,31,35,6,2,4
TOR,2012-01-01,4,1,3,4,1,3
TOR,2012-01-08,8,3,5,4,2,2
TOR,2012-01-15,13,4,9,5,1,4
TOR,2012-01-22,17,4,13,4,0,4
TOR,2012-01-29,21,7,14,4,3,1
TOR,2012-02-05,25,8,17,4,1,3
TOR,2012-02-12,29,9,20,4,1,3
TOR,2012-02-19,32,9,23,3,0,3
TOR,2012-03-04,37,12,25,5,3,2
TOR,2012-03-11,41,13,28,4,1,3
TOR,2012-03-18,45,15,30,4,2,2
TOR,2012-03-25,49,16,33,4,1,3
TOR,2012-04-01,53,18,35,4,2,2
TOR,2012-04-08,57,20,37,4,2,2
TOR,2012-04-15,61,22,39,4,2,2
TOR,2012-04-22,66,23,43,5,1,4
CHA,2012-01-01,4,1,3,4,1,3
CHA,2012-01-08,8,2,6,4,1,3
CHA,2012-01-15,13,3,10,5,1,4
CHA,2012-01-22,17,3,14,4,0,4
CHA,2012-01-29,21,3,18,4,0,4
CHA,2012-02-05,24,3,21,3,0,3
CHA,2012-02-12,27,3,24,3,0,3
CHA,2012-02-19,31,4,27,4,1,3
CHA,2012-03-04,35,4,31,4,0,4
CHA,2012-03-11,39,5,34,4,1,3
CHA,2012-03-18,43,7,36,4,2,2
CHA,2012-03-25,46,7,39,3,0,3
CHA,2012-04-01,50,7,43,4,0,4
CHA,2012-04-08,54,7,47,4,0,4
CHA,2012-04-15,59,7,52,5,0,5
CHA,2012-04-22,66,7,59,7,0,7
DAL,2012-01-01,5,1,4,5,1,4
DAL,2012-01-08,9,4,5,4,3,1
DAL,2012-01-15,13,8,5,4,4,0
DAL,2012-01-22,17,10,7,4,2,2
DAL,2012-01-29,21,13,8,4,3,1
DAL,2012-02-05,25,14,11,4,1,3
DAL,2012-02-12,28,17,11,3,3,0
DAL,2012-02-19,32,20,12,4,3,1
DAL,2012-03-04,38,22,16,6,2,4
DAL,2012-03-11,43,23,20,5,1,4
DAL,2012-03-18,46,26,20,3,3,0
DAL,2012-03-25,50,28,22,4,2,2
DAL,2012-04-01,53,30,23,3,2,1
DAL,2012-04-08,57,31,26,4,1,3
DAL,2012-04-15,61,34,27,4,3,1
DAL,2012-04-22,66,36,30,5,2,3
OKC,2012-01-01,5,5,0,5,5,0
OKC,2012-01-08,10,8,2,5,3,2
OKC,2012-01-15,13,11,2,3,3,0
OKC,2012-01-22,16,13,3,3,2,1
OKC,2012-01-29,19,16,3,3,3,0
OKC,2012-02-05,23,18,5,4,2,2
OKC,2012-02-12,27,21,6,4,3,1
OKC,2012-02-19,31,24,7,4,3,1
OKC,2012-03-04,37,29,8,6,5,1
OKC,2012-03-11,41,32,9,4,3,1
OKC,2012-03-18,45,34,11,4,2,2
OKC,2012-03-25,49,37,12,4,3,1
OKC,2012-04-01,52,40,12,3,3,0
OKC,2012-04-08,56,41,15,4,1,3
OKC,2012-04-15,60,44,16,4,3,1
OKC,2012-04-22,66,47,19,6,3,3
WAS,2012-01-01,4,0,4,4,0,4
WAS,2012-01-08,8,0,8,4,0,4
WAS,2012-01-15,12,1,11,4,1,3
WAS,2012-01-22,16,2,14,4,1,3
WAS,2012-01-29,20,4,16,4,2,2
WAS,2012-02-05,24,4,20,4,0,4
WAS,2012-02-12,28,6,22,4,2,2
WAS,2012-02-19,31,7,24,3,1,2
WAS,2012-03-04,36,8,28,5,1,4
WAS,2012-03-11,39,9,30,3,1,2
WAS,2012-03-18,44,10,34,5,1,4
WAS,2012-03-25,48,11,37,4,1,3
WAS,2012-04-01,52,12,40,4,1,3
WAS,2012-04-08,56,12,44,4,0,4
WAS,2012-04-15,60,14,46,4,2,2
WAS,2012-04-22,66,20,46,6,6,0
GSW,2012-01-01,4,2,2,4,2,2
GSW,2012-01-08,8,2,6,4,0,4
GSW,2012-01-15,12,4,8,4,2,2
GSW,2012-01-22,15,5,10,3,1,2
GSW,2012-01-29,18,6,12,3,1,2
GSW,2012-02-05,21,8,13,3,2,1
GSW,2012-02-12,24,10,14,3,2,1
GSW,2012-02-19,28,11,17,4,1,3
GSW,2012-03-04,34,14,20,6,3,3
GSW,2012-03-11,38,17,21,4,3,1
GSW,2012-03-18,42,18,24,4,1,3
GSW,2012-03-25,47,20,27,5,2,3
GSW,2012-04-01,51,20,31,4,0,4
GSW,2012-04-08,55,22,33,4,2,2
GSW,2012-04-15,59,22,37,4,0,4
GSW,2012-04-22,66,23,43,7,1,6
DEN,2012-01-01,5,3,2,5,3,2
DEN,2012-01-08,9,6,3,4,3,1
DEN,2012-01-15,13,8,5,4,2,2
DEN,2012-01-22,17,12,5,4,4,0
DEN,2012-01-29,20,14,6,3,2,1
DEN,2012-02-05,24,15,9,4,1,3
DEN,2012-02-12,28,16,12,4,1,3
DEN,2012-02-19,32,17,15,4,1,3
DEN,2012-03-04,38,21,17,6,4,2
DEN,2012-03-11,42,23,19,4,2,2
DEN,2012-03-18,45,25,20,3,2,1
DEN,2012-03-25,49,26,23,4,1,3
DEN,2012-04-01,53,29,24,4,3,1
DEN,2012-04-08,56,30,26,3,1,2
DEN,2012-04-15,60,33,27,4,3,1
DEN,2012-04-22,66,38,28,6,5,1
NYK,2012-01-01,4,2,2,4,2,2
NYK,2012-01-08,8,4,4,4,2,2
NYK,2012-01-15,12,6,6,4,2,2
NYK,2012-01-22,16,6,10,4,0,4
NYK,2012-01-29,20,7,13,4,1,3
NYK,2012-02-05,24,9,15,4,2,2
NYK,2012-02-12,28,13,15,4,4,0
NYK,2012-02-19,32,16,16,4,3,1
NYK,2012-03-04,37,18,19,5,2,3
NYK,2012-03-11,41,18,23,4,0,4
NYK,2012-03-18,45,21,24,4,3,1
NYK,2012-03-25,49,24,25,4,3,1
NYK,2012-04-01,53,27,26,4,3,1
NYK,2012-04-08,56,29,27,3,2,1
NYK,2012-04-15,60,31,29,4,2,2
NYK,2012-04-22,66,36,30,6,5,1
MIN,2012-01-01,4,1,3,4,1,3
MIN,2012-01-08,8,3,5,4,2,2
MIN,2012-01-15,12,4,8,4,1,3
MIN,2012-01-22,16,7,9,4,3,1
MIN,2012-01-29,20,9,11,4,2,2
MIN,2012-02-05,24,12,12,4,3,1
MIN,2012-02-12,28,13,15,4,1,3
MIN,2012-02-19,32,16,16,4,3,1
MIN,2012-03-04,38,19,19,6,3,3
MIN,2012-03-11,42,21,21,4,2,2
MIN,2012-03-18,46,22,24,4,1,3
MIN,2012-03-25,50,24,26,4,2,2
MIN,2012-04-01,54,25,29,4,1,3
MIN,2012-04-08,57,25,32,3,0,3
MIN,2012-04-15,61,25,36,4,0,4
MIN,2012-04-22,66,26,40,5,1,4
BOS,2012-01-01,5,2,3,5,2,3
BOS,2012-01-08,8,4,4,3,2,1
BOS,2012-01-15,11,4,7,3,0,3
BOS,2012-01-22,15,6,9,4,2,2
BOS,2012-01-29,19,9,10,4,3,1
BOS,2012-02-05,23,13,10,4,4,0
BOS,2012-02-12,27,15,12,4,2,2
BOS,2012-02-19,30,15,15,3,0,3
BOS,2012-03-04,36,19,17,6,4,2
BOS,2012-03-11,40,21,19,4,2,2
BOS,2012-03-18,44,23,21,4,2,2
BOS,2012-03-25,48,26,22,4,3,1
BOS,2012-04-01,52,30,22,4,4,0
BOS,2012-04-08,56,32,24,4,2,2
BOS,2012-04-15,61,36,25,5,4,1
BOS,2012-04-22,66,39,27,5,3,2
UTA,2012-01-01,4,1,3,4,1,3
UTA,2012-01-08,8,5,3,4,4,0
UTA,2012-01-15,12,8,4,4,3,1
UTA,2012-01-22,15,10,5,3,2,1
UTA,2012-01-29,18,11,7,3,1,2
UTA,2012-02-05,22,13,9,4,2,2
UTA,2012-02-12,26,14,12,4,1,3
UTA,2012-02-19,30,15,15,4,1,3
UTA,2012-03-04,36,17,19,6,2,4
UTA,2012-03-11,40,19,21,4,2,2
UTA,2012-03-18,45,23,22,5,4,1
UTA,2012-03-25,49,26,23,4,3,1
UTA,2012-04-01,53,27,26,4,1,3
UTA,2012-04-08,57,29,28,4,2,2
UTA,2012-04-15,61,31,30,4,2,2
UTA,2012-04-22,66,36,30,5,5,0
MIA,2012-01-01,5,5,0,5,5,0
MIA,2012-01-08,9,8,1,4,3,1
MIA,2012-01-15,12,8,4,3,0,3
MIA,2012-01-22,16,11,5,4,3,1
MIA,2012-01-29,20,15,5,4,4,0
MIA,2012-02-05,24,18,6,4,3,1
MIA,2012-02-12,28,21,7,4,3,1
MIA,2012-02-19,32,25,7,4,4,0
MIA,2012-03-04,37,28,9,5,3,2
MIA,2012-03-11,40,31,9,3,3,0
MIA,2012-03-18,44,33,11,4,2,2
MIA,2012-03-25,47,35,12,3,2,1
MIA,2012-04-01,51,37,14,4,2,2
MIA,2012-04-08,55,40,15,4,3,1
MIA,2012-04-15,59,42,17,4,2,2
MIA,2012-04-22,66,46,20,7,4,3
MEM,2012-01-01,4,1,3,4,1,3
MEM,2012-01-08,8,3,5,4,2,2
MEM,2012-01-15,11,5,6,3,2,1
MEM,2012-01-22,15,9,6,4,4,0
MEM,2012-01-29,19,10,9,4,1,3
MEM,2012-02-05,24,12,12,5,2,3
MEM,2012-02-12,28,14,14,4,2,2
MEM,2012-02-19,32,18,14,4,4,0
MEM,2012-03-04,37,22,15,5,4,1
MEM,2012-03-11,40,24,16,3,2,1
MEM,2012-03-18,43,25,18,3,1,2
MEM,2012-03-25,47,26,21,4,1,3
MEM,2012-04-01,50,28,22,3,2,1
MEM,2012-04-08,55,32,23,5,4,1
MEM,2012-04-15,60,35,25,5,3,2
MEM,2012-04-22,66,41,25,6,6,0
NJN,2012-01-01,5,1,4,5,1,4
NJN,2012-01-08,9,2,7,4,1,3
NJN,2012-01-15,13,3,10,4,1,3
NJN,2012-01-22,17,5,12,4,2,2
NJN,2012-01-29,21,7,14,4,2,2
NJN,2012-02-05,25,8,17,4,1,3
NJN,2012-02-12,29,8,21,4,0,4
NJN,2012-02-19,33,9,24,4,1,3
NJN,2012-03-04,38,12,26,5,3,2
NJN,2012-03-11,42,14,28,4,2,2
NJN,2012-03-18,46,15,31,4,1,3
NJN,2012-03-25,50,16,34,4,1,3
NJN,2012-04-01,54,19,35,4,3,1
NJN,2012-04-08,58,21,37,4,2,2
NJN,2012-04-15,61,22,39,3,1,2
NJN,2012-04-22,66,22,44,5,0,5
HOU,2012-01-01,4,2,2,4,2,2
HOU,2012-01-08,8,2,6,4,0,4
HOU,2012-01-15,12,5,7,4,3,1
HOU,2012-01-22,16,9,7,4,4,0
HOU,2012-01-29,20,12,8,4,3,1
HOU,2012-02-05,24,13,11,4,1,3
HOU,2012-02-12,28,16,12,4,3,1
HOU,2012-02-19,32,18,14,4,2,2
HOU,2012-03-04,38,21,17,6,3,3
HOU,2012-03-11,42,22,20,4,1,3
HOU,2012-03-18,46,24,22,4,2,2
HOU,2012-03-25,49,26,23,3,2,1
HOU,2012-04-01,53,28,25,4,2,2
HOU,2012-04-08,56,31,25,3,3,0
HOU,2012-04-15,60,32,28,4,1,3
HOU,2012-04-22,66,34,32,6,2,4
