team,date,count,win,loss,cur_count,cur_win,cur_loss
ATL,2008-03-02,58,25,33,4,2,2
ATL,2008-03-09,62,26,36,4,1,3
ATL,2008-03-16,66,28,38,4,2,2
ATL,2008-03-23,69,30,39,3,2,1
ATL,2008-03-30,73,33,40,4,3,1
ATL,2008-04-06,77,36,41,4,3,1
ATL,2008-04-13,82,37,45,5,1,4
DAL,2007-11-04,3,2,1,3,2,1
DAL,2007-11-11,6,4,2,3,2,1
DAL,2007-11-18,9,7,2,3,3,0
DAL,2007-11-25,13,9,4,4,2,2
DAL,2007-12-02,17,11,6,4,2,2
DAL,2007-12-09,21,13,8,4,2,2
DAL,2007-12-16,25,16,9,4,3,1
DAL,2007-12-23,28,19,9,3,3,0
DAL,2007-12-30,31,20,11,3,1,2
DAL,2008-01-06,34,23,11,3,3,0
DAL,2008-01-13,37,26,11,3,3,0
DAL,2008-01-20,39,27,12,2,1,1
DAL,2008-01-27,43,30,13,4,3,1
DAL,2008-02-03,46,31,15,3,1,2
DAL,2008-02-10,50,34,16,4,3,1
DAL,2008-02-24,56,37,19,6,3,3
DAL,2008-03-02,60,39,21,4,2,2
DAL,2008-03-09,63,40,23,3,1,2
DAL,2008-03-16,67,44,23,4,4,0
DAL,2008-03-23,70,44,26,3,0,3
DAL,2008-03-30,73,45,28,3,1,2
DAL,2008-04-06,77,48,29,4,3,1
DAL,2008-04-13,82,51,31,5,3,2
MEM,2007-11-04,2,0,2,2,0,2
MEM,2007-11-11,5,1,4,3,1,2
MEM,2007-11-18,9,2,7,4,1,3
MEM,2007-11-25,13,4,9,4,2,2
MEM,2007-12-02,16,6,10,3,2,1
MEM,2007-12-09,20,6,14,4,0,4
MEM,2007-12-16,23,7,16,3,1,2
MEM,2007-12-23,27,8,19,4,1,3
MEM,2007-12-30,30,8,22,3,0,3
MEM,2008-01-06,33,10,23,3,2,1
MEM,2008-01-13,37,10,27,4,0,4
MEM,2008-01-20,40,11,29,3,1,2
MEM,2008-01-27,44,13,31,4,2,2
MEM,2008-02-03,47,13,34,3,0,3
MEM,2008-02-10,50,13,37,3,0,3
MEM,2008-02-24,56,14,42,6,1,5
MEM,2008-03-02,59,14,45,3,0,3
MEM,2008-03-09,62,15,47,3,1,2
MEM,2008-03-16,65,15,50,3,0,3
MEM,2008-03-23,69,18,51,4,3,1
MEM,2008-03-30,73,19,54,4,1,3
MEM,2008-04-06,77,21,56,4,2,2
MEM,2008-04-13,82,22,60,5,1,4
GSW,2007-11-04,3,0,3,3,0,3
GSW,2007-11-11,5,0,5,2,0,2
GSW,2007-11-18,8,2,6,3,2,1
GSW,2007-11-25,12,5,7,4,3,1
GSW,2007-12-02,16,9,7,4,4,0
GSW,2007-12-09,20,11,9,4,2,2
GSW,2007-12-16,24,13,11,4,2,2
GSW,2007-12-23,28,16,12,4,3,1
GSW,2007-12-30,31,18,13,3,2,1
GSW,2008-01-06,34,19,15,3,1,2
GSW,2008-01-13,38,22,16,4,3,1
GSW,2008-01-20,42,25,17,4,3,1
GSW,2008-01-27,45,27,18,3,2,1
GSW,2008-02-03,48,29,19,3,2,1
GSW,2008-02-10,50,30,20,2,1,1
GSW,2008-02-24,55,33,22,5,3,2
GSW,2008-03-02,58,36,22,3,3,0
GSW,2008-03-09,62,39,23,4,3,1
GSW,2008-03-16,65,41,24,3,2,1
GSW,2008-03-23,69,43,26,4,2,2
GSW,2008-03-30,73,45,28,4,2,2
GSW,2008-04-06,77,46,31,4,1,3
GSW,2008-04-13,82,48,34,5,2,3
NOH,2007-11-04,3,3,0,3,3,0
NOH,2007-11-11,7,5,2,4,2,2
NOH,2007-11-18,11,9,2,4,4,0
NOH,2007-11-25,15,10,5,4,1,3
NOH,2007-12-02,18,12,6,3,2,1
NOH,2007-12-09,21,14,7,3,2,1
NOH,2007-12-16,24,15,9,3,1,2
NOH,2007-12-23,27,17,10,3,2,1
NOH,2007-12-30,30,20,10,3,3,0
NOH,2008-01-06,34,23,11,4,3,1
NOH,2008-01-13,37,25,12,3,2,1
NOH,2008-01-20,39,27,12,2,2,0
NOH,2008-01-27,43,31,12,4,4,0
NOH,2008-02-03,46,32,14,3,1,2
NOH,2008-02-10,49,34,15,3,2,1
NOH,2008-02-24,54,37,17,5,3,2
NOH,2008-03-02,58,39,19,4,2,2
NOH,2008-03-09,62,42,20,4,3,1
NOH,2008-03-16,65,44,21,3,2,1
NOH,2008-03-23,68,47,21,3,3,0
NOH,2008-03-30,72,50,22,4,3,1
NOH,2008-04-06,76,54,22,4,4,0
NOH,2008-04-13,82,56,26,6,2,4
UTA,2007-11-04,4,2,2,4,2,2
UTA,2007-11-11,7,5,2,3,3,0
UTA,2007-11-18,11,7,4,4,2,2
UTA,2007-11-25,14,10,4,3,3,0
UTA,2007-12-02,17,12,5,3,2,1
UTA,2007-12-09,21,13,8,4,1,3
UTA,2007-12-16,25,14,11,4,1,3
UTA,2007-12-23,29,15,14,4,1,3
UTA,2007-12-30,32,16,16,3,1,2
UTA,2008-01-06,35,18,17,3,2,1
UTA,2008-01-13,38,21,17,3,3,0
UTA,2008-01-20,41,23,18,3,2,1
UTA,2008-01-27,44,26,18,3,3,0
UTA,2008-02-03,48,30,18,4,4,0
UTA,2008-02-10,52,33,19,4,3,1
UTA,2008-02-24,56,36,20,4,3,1
UTA,2008-03-02,60,38,22,4,2,2
UTA,2008-03-09,64,42,22,4,4,0
UTA,2008-03-16,68,44,24,4,2,2
UTA,2008-03-23,71,46,25,3,2,1
UTA,2008-03-30,74,48,26,3,2,1
UTA,2008-04-06,77,51,26,3,3,0
UTA,2008-04-13,82,54,28,5,3,2
NYK,2007-11-04,2,1,1,2,1,1
NYK,2007-11-11,5,2,3,3,1,2
NYK,2007-11-18,9,2,7,4,0,4
NYK,2007-11-25,12,3,9,3,1,2
NYK,2007-12-02,16,5,11,4,2,2
NYK,2007-12-09,19,6,13,3,1,2
NYK,2007-12-16,23,7,16,4,1,3
NYK,2007-12-23,27,8,19,4,1,3
NYK,2007-12-30,29,8,21,2,0,2
NYK,2008-01-06,32,8,24,3,0,3
NYK,2008-01-13,36,10,26,4,2,2
NYK,2008-01-20,40,13,27,4,3,1
NYK,2008-01-27,43,14,29,3,1,2
NYK,2008-02-03,47,14,33,4,0,4
NYK,2008-02-10,51,15,36,4,1,3
NYK,2008-02-24,56,17,39,5,2,3
NYK,2008-03-02,59,18,41,3,1,2
NYK,2008-03-09,63,18,45,4,0,4
NYK,2008-03-16,66,19,47,3,1,2
NYK,2008-03-23,69,19,50,3,0,3
NYK,2008-03-30,73,20,53,4,1,3
NYK,2008-04-06,77,21,56,4,1,3
NYK,2008-04-13,82,23,59,5,2,3
PHO,2007-11-04,3,2,1,3,2,1
PHO,2007-11-11,7,5,2,4,3,1
PHO,2007-11-18,10,8,2,3,3,0
PHO,2007-11-25,13,11,2,3,3,0
PHO,2007-12-02,17,13,4,4,2,2
PHO,2007-12-09,21,16,5,4,3,1
PHO,2007-12-16,24,17,7,3,1,2
PHO,2007-12-23,27,19,8,3,2,1
PHO,2007-12-30,31,22,9,4,3,1
PHO,2008-01-06,33,23,10,2,1,1
PHO,2008-01-13,37,26,11,4,3,1
PHO,2008-01-20,41,29,12,4,3,1
PHO,2008-01-27,45,32,13,4,3,1
PHO,2008-02-03,47,33,14,2,1,1
PHO,2008-02-10,51,36,15,4,3,1
PHO,2008-02-24,56,38,18,5,2,3
PHO,2008-03-02,59,39,20,3,1,2
PHO,2008-03-09,63,41,22,4,2,2
PHO,2008-03-16,66,44,22,3,3,0
PHO,2008-03-23,69,47,22,3,3,0
PHO,2008-03-30,73,49,24,4,2,2
PHO,2008-04-06,77,51,26,4,2,2
PHO,2008-04-13,82,55,27,5,4,1
DET,2007-11-04,3,3,0,3,3,0
DET,2007-11-11,6,5,1,3,2,1
DET,2007-11-18,10,6,4,4,1,3
DET,2007-11-25,13,8,5,3,2,1
DET,2007-12-02,16,11,5,3,3,0
DET,2007-12-09,20,14,6,4,3,1
DET,2007-12-16,24,17,7,4,3,1
DET,2007-12-23,27,20,7,3,3,0
DET,2007-12-30,30,23,7,3,3,0
DET,2008-01-06,34,26,8,4,3,1
DET,2008-01-13,38,28,10,4,2,2
DET,2008-01-20,41,29,12,3,1,2
DET,2008-01-27,44,31,13,3,2,1
DET,2008-02-03,47,34,13,3,3,0
DET,2008-02-10,50,37,13,3,3,0
DET,2008-02-24,56,41,15,6,4,2
DET,2008-03-02,59,43,16,3,2,1
DET,2008-03-09,63,46,17,4,3,1
DET,2008-03-16,66,48,18,3,2,1
DET,2008-03-23,69,49,20,3,1,2
DET,2008-03-30,73,52,21,4,3,1
DET,2008-04-06,76,55,21,3,3,0
DET,2008-04-13,82,59,23,6,4,2
NJN,2007-11-04,3,2,1,3,2,1
NJN,2007-11-11,6,4,2,3,2,1
NJN,2007-11-18,10,4,6,4,0,4
NJN,2007-11-25,14,7,7,4,3,1
NJN,2007-12-02,17,8,9,3,1,2
NJN,2007-12-09,21,9,12,4,1,3
NJN,2007-12-16,24,10,14,3,1,2
NJN,2007-12-23,27,12,15,3,2,1
NJN,2007-12-30,30,14,16,3,2,1
NJN,2008-01-06,33,17,16,3,3,0
NJN,2008-01-13,36,18,18,3,1,2
NJN,2008-01-20,40,18,22,4,0,4
NJN,2008-01-27,44,18,26,4,0,4
NJN,2008-02-03,47,20,27,3,2,1
NJN,2008-02-10,51,22,29,4,2,2
NJN,2008-02-24,56,25,31,5,3,2
NJN,2008-03-02,59,26,33,3,1,2
NJN,2008-03-09,63,26,37,4,0,4
NJN,2008-03-16,66,28,38,3,2,1
NJN,2008-03-23,70,29,41,4,1,3
NJN,2008-03-30,74,31,43,4,2,2
NJN,2008-04-06,77,32,45,3,1,2
NJN,2008-04-13,82,34,48,5,2,3
CHI,2007-11-04,3,0,3,3,0,3
CHI,2007-11-11,6,1,5,3,1,2
CHI,2007-11-18,9,2,7,3,1,2
CHI,2007-11-25,12,2,10,3,0,3
CHI,2007-12-02,14,4,10,2,2,0
CHI,2007-12-09,18,6,12,4,2,2
CHI,2007-12-16,21,8,13,3,2,1
CHI,2007-12-23,25,9,16,4,1,3
CHI,2007-12-30,28,11,17,3,2,1
CHI,2008-01-06,32,13,19,4,2,2
CHI,2008-01-13,35,14,21,3,1,2
CHI,2008-01-20,39,16,23,4,2,2
CHI,2008-01-27,43,17,26,4,1,3
CHI,2008-02-03,46,18,28,3,1,2
CHI,2008-02-10,50,20,30,4,2,2
CHI,2008-02-24,55,22,33,5,2,3
CHI,2008-03-02,59,23,36,4,1,3
CHI,2008-03-09,63,25,38,4,2,2
CHI,2008-03-16,65,26,39,2,1,1
CHI,2008-03-23,69,27,42,4,1,3
CHI,2008-03-30,73,29,44,4,2,2
CHI,2008-04-06,76,30,46,3,1,2
CHI,2008-04-13,82,33,49,6,3,3
PHI,2007-11-04,3,1,2,3,1,2
PHI,2007-11-11,6,2,4,3,1,2
PHI,2007-11-18,9,3,6,3,1,2
PHI,2007-11-25,12,3,9,3,0,3
PHI,2007-12-02,16,5,11,4,2,2
PHI,2007-12-09,20,7,13,4,2,2
PHI,2007-12-16,24,10,14,4,3,1
PHI,2007-12-23,27,11,16,3,1,2
PHI,2007-12-30,30,13,17,3,2,1
PHI,2008-01-06,34,14,20,4,1,3
PHI,2008-01-13,37,14,23,3,0,3
PHI,2008-01-20,41,16,25,4,2,2
PHI,2008-01-27,45,17,28,4,1,3
PHI,2008-02-03,47,18,29,2,1,1
PHI,2008-02-10,51,21,30,4,3,1
PHI,2008-02-24,57,25,32,6,4,2
PHI,2008-03-02,60,27,33,3,2,1
PHI,2008-03-09,63,30,33,3,3,0
PHI,2008-03-16,67,33,34,4,3,1
PHI,2008-03-23,70,35,35,3,2,1
PHI,2008-03-30,74,37,37,4,2,2
PHI,2008-04-06,77,39,38,3,2,1
PHI,2008-04-13,82,40,42,5,1,4
LAL,2007-11-04,3,2,1,3,2,1
LAL,2007-11-11,5,3,2,2,1,1
LAL,2007-11-18,9,6,3,4,3,1
LAL,2007-11-25,13,7,6,4,1,3
LAL,2007-12-02,17,9,8,4,2,2
LAL,2007-12-09,20,12,8,3,3,0
LAL,2007-12-16,23,14,9,3,2,1
LAL,2007-12-23,27,17,10,4,3,1
LAL,2007-12-30,30,19,11,3,2,1
LAL,2008-01-06,32,21,11,2,2,0
LAL,2008-01-13,36,25,11,4,4,0
LAL,2008-01-20,38,26,12,2,1,1
LAL,2008-01-27,42,27,15,4,1,3
LAL,2008-02-03,46,30,16,4,3,1
LAL,2008-02-10,50,33,17,4,3,1
LAL,2008-02-24,56,39,17,6,6,0
LAL,2008-03-02,60,42,18,4,3,1
LAL,2008-03-09,63,44,19,3,2,1
LAL,2008-03-16,66,45,21,3,1,2
LAL,2008-03-23,70,48,22,4,3,1
LAL,2008-03-30,74,50,24,4,2,2
LAL,2008-04-06,77,53,24,3,3,0
LAL,2008-04-13,82,57,25,5,4,1
MIL,2007-11-04,3,1,2,3,1,2
MIL,2007-11-11,6,2,4,3,1,2
MIL,2007-11-18,8,4,4,2,2,0
MIL,2007-11-25,11,7,4,3,3,0
MIL,2007-12-02,15,7,8,4,0,4
MIL,2007-12-09,19,8,11,4,1,3
MIL,2007-12-16,23,10,13,4,2,2
MIL,2007-12-23,26,11,15,3,1,2
MIL,2007-12-30,29,11,18,3,0,3
MIL,2008-01-06,33,13,20,4,2,2
MIL,2008-01-13,37,15,22,4,2,2
MIL,2008-01-20,40,16,24,3,1,2
MIL,2008-01-27,45,18,27,5,2,3
MIL,2008-02-03,48,18,30,3,0,3
MIL,2008-02-10,51,19,32,3,1,2
MIL,2008-02-24,56,21,35,5,2,3
MIL,2008-03-02,60,22,38,4,1,3
MIL,2008-03-09,63,23,40,3,1,2
MIL,2008-03-16,66,23,43,3,0,3
MIL,2008-03-23,68,24,44,2,1,1
MIL,2008-03-30,72,24,48,4,0,4
MIL,2008-04-06,76,26,50,4,2,2
MIL,2008-04-13,82,26,56,6,0,6
LAC,2007-11-04,2,2,0,2,2,0
LAC,2007-11-11,6,4,2,4,2,2
LAC,2007-11-18,9,5,4,3,1,2
LAC,2007-11-25,12,6,6,3,1,2
LAC,2007-12-02,15,6,9,3,0,3
LAC,2007-12-09,19,7,12,4,1,3
LAC,2007-12-16,23,9,14,4,2,2
LAC,2007-12-23,26,9,17,3,0,3
LAC,2007-12-30,28,9,19,2,0,2
LAC,2008-01-06,31,10,21,3,1,2
LAC,2008-01-13,33,10,23,2,0,2
LAC,2008-01-20,36,12,24,3,2,1
LAC,2008-01-27,40,13,27,4,1,3
LAC,2008-02-03,44,14,30,4,1,3
LAC,2008-02-10,48,16,32,4,2,2
LAC,2008-02-24,53,19,34,5,3,2
LAC,2008-03-02,57,19,38,4,0,4
LAC,2008-03-09,61,20,41,4,1,3
LAC,2008-03-16,65,21,44,4,1,3
LAC,2008-03-23,69,21,48,4,0,4
LAC,2008-03-30,73,22,51,4,1,3
LAC,2008-04-06,77,23,54,4,1,3
LAC,2008-04-13,82,23,59,5,0,5
WAS,2007-11-04,3,0,3,3,0,3
WAS,2007-11-11,6,1,5,3,1,2
WAS,2007-11-18,9,4,5,3,3,0
WAS,2007-11-25,13,6,7,4,2,2
WAS,2007-12-02,17,8,9,4,2,2
WAS,2007-12-09,20,10,10,3,2,1
WAS,2007-12-16,23,13,10,3,3,0
WAS,2007-12-23,26,13,13,3,0,3
WAS,2007-12-30,29,15,14,3,2,1
WAS,2008-01-06,32,17,15,3,2,1
WAS,2008-01-13,35,19,16,3,2,1
WAS,2008-01-20,38,21,17,3,2,1
WAS,2008-01-27,42,23,19,4,2,2
WAS,2008-02-03,46,24,22,4,1,3
WAS,2008-02-10,50,24,26,4,0,4
WAS,2008-02-24,55,26,29,5,2,3
WAS,2008-03-02,59,29,30,4,3,1
WAS,2008-03-09,62,30,32,3,1,2
WAS,2008-03-16,65,33,32,3,3,0
WAS,2008-03-23,69,36,33,4,3,1
WAS,2008-03-30,73,38,35,4,2,2
WAS,2008-04-06,77,40,37,4,2,2
WAS,2008-04-13,82,43,39,5,3,2
SEA,2007-11-04,3,0,3,3,0,3
SEA,2007-11-11,7,0,7,4,0,4
SEA,2007-11-18,11,2,9,4,2,2
SEA,2007-11-25,14,2,12,3,0,3
SEA,2007-12-02,18,3,15,4,1,3
SEA,2007-12-09,21,5,16,3,2,1
SEA,2007-12-16,25,7,18,4,2,2
SEA,2007-12-23,27,8,19,2,1,1
SEA,2007-12-30,30,9,21,3,1,2
SEA,2008-01-06,33,9,24,3,0,3
SEA,2008-01-13,36,9,27,3,0,3
SEA,2008-01-20,40,9,31,4,0,4
SEA,2008-01-27,44,9,35,4,0,4
SEA,2008-02-03,47,12,35,3,3,0
SEA,2008-02-10,50,13,37,3,1,2
SEA,2008-02-24,55,15,40,5,2,3
SEA,2008-03-02,59,16,43,4,1,3
SEA,2008-03-09,63,16,47,4,0,4
SEA,2008-03-16,67,16,51,4,0,4
SEA,2008-03-23,70,16,54,3,0,3
SEA,2008-03-30,74,17,57,4,1,3
SEA,2008-04-06,77,18,59,3,1,2
SEA,2008-04-13,82,20,62,5,2,3
SAS,2007-11-04,3,3,0,3,3,0
SAS,2007-11-11,7,6,1,4,3,1
SAS,2007-11-18,10,8,2,3,2,1
SAS,2007-11-25,14,12,2,4,4,0
SAS,2007-12-02,18,15,3,4,3,1
SAS,2007-12-09,20,17,3,2,2,0
SAS,2007-12-16,23,18,5,3,1,2
SAS,2007-12-23,26,19,7,3,1,2
SAS,2007-12-30,29,21,8,3,2,1
SAS,2008-01-06,32,23,9,3,2,1
SAS,2008-01-13,35,24,11,3,1,2
SAS,2008-01-20,38,25,13,3,1,2
SAS,2008-01-27,42,28,14,4,3,1
SAS,2008-02-03,45,29,16,3,1,2
SAS,2008-02-10,49,32,17,4,3,1
SAS,2008-02-24,54,37,17,5,5,0
SAS,2008-03-02,58,41,17,4,4,0
SAS,2008-03-09,62,43,19,4,2,2
SAS,2008-03-16,66,44,22,4,1,3
SAS,2008-03-23,70,47,23,4,3,1
SAS,2008-03-30,74,51,23,4,4,0
SAS,2008-04-06,77,53,24,3,2,1
SAS,2008-04-13,82,56,26,5,3,2
DEN,2007-11-04,3,2,1,3,2,1
DEN,2007-11-11,7,4,3,4,2,2
DEN,2007-11-18,10,7,3,3,3,0
DEN,2007-11-25,14,9,5,4,2,2
DEN,2007-12-02,18,11,7,4,2,2
DEN,2007-12-09,21,13,8,3,2,1
DEN,2007-12-16,24,14,10,3,1,2
DEN,2007-12-23,27,16,11,3,2,1
DEN,2007-12-30,30,18,12,3,2,1
DEN,2008-01-06,33,21,12,3,3,0
DEN,2008-01-13,35,22,13,2,1,1
DEN,2008-01-20,39,24,15,4,2,2
DEN,2008-01-27,43,26,17,4,2,2
DEN,2008-02-03,46,28,18,3,2,1
DEN,2008-02-10,50,31,19,4,3,1
DEN,2008-02-24,55,33,22,5,2,3
DEN,2008-03-02,59,35,24,4,2,2
DEN,2008-03-09,62,37,25,3,2,1
DEN,2008-03-16,66,40,26,4,3,1
DEN,2008-03-23,70,42,28,4,2,2
DEN,2008-03-30,73,45,28,3,3,0
DEN,2008-04-06,77,46,31,4,1,3
DEN,2008-04-13,82,50,32,5,4,1
POR,2007-11-04,3,0,3,3,0,3
POR,2007-11-11,6,3,3,3,3,0
POR,2007-11-18,10,4,6,4,1,3
POR,2007-11-25,13,5,8,3,1,2
POR,2007-12-02,17,5,12,4,0,4
POR,2007-12-09,20,8,12,3,3,0
POR,2007-12-16,24,12,12,4,4,0
POR,2007-12-23,27,15,12,3,3,0
POR,2007-12-30,30,18,12,3,3,0
POR,2008-01-06,34,21,13,4,3,1
POR,2008-01-13,36,22,14,2,1,1
POR,2008-01-20,40,24,16,4,2,2
POR,2008-01-27,44,26,18,4,2,2
POR,2008-02-03,46,27,19,2,1,1
POR,2008-02-10,50,28,22,4,1,3
POR,2008-02-24,56,29,27,6,1,5
POR,2008-03-02,60,31,29,4,2,2
POR,2008-03-09,63,33,30,3,2,1
POR,2008-03-16,67,35,32,4,2,2
POR,2008-03-23,70,37,33,3,2,1
POR,2008-03-30,74,38,36,4,1,3
POR,2008-04-06,77,38,39,3,0,3
POR,2008-04-13,82,41,41,5,3,2
CHA,2007-11-04,2,2,0,2,2,0
CHA,2007-11-11,6,3,3,4,1,3
CHA,2007-11-18,9,5,4,3,2,1
CHA,2007-11-25,13,6,7,4,1,3
CHA,2007-12-02,15,6,9,2,0,2
CHA,2007-12-09,19,7,12,4,1,3
CHA,2007-12-16,22,8,14,3,1,2
CHA,2007-12-23,25,10,15,3,2,1
CHA,2007-12-30,28,10,18,3,0,3
CHA,2008-01-06,32,11,21,4,1,3
CHA,2008-01-13,36,13,23,4,2,2
CHA,2008-01-20,40,16,24,4,3,1
CHA,2008-01-27,44,17,27,4,1,3
CHA,2008-02-03,48,18,30,4,1,3
CHA,2008-02-10,51,18,33,3,0,3
CHA,2008-02-24,56,19,37,5,1,4
CHA,2008-03-02,59,20,39,3,1,2
CHA,2008-03-09,63,24,39,4,4,0
CHA,2008-03-16,66,24,42,3,0,3
CHA,2008-03-23,69,25,44,3,1,2
CHA,2008-03-30,73,28,45,4,3,1
CHA,2008-04-06,77,29,48,4,1,3
CHA,2008-04-13,82,32,50,5,3,2
HOU,2007-11-04,3,3,0,3,3,0
HOU,2007-11-11,7,6,1,4,3,1
HOU,2007-11-18,11,6,5,4,0,4
HOU,2007-11-25,14,7,7,3,1,2
HOU,2007-12-02,18,9,9,4,2,2
HOU,2007-12-09,21,11,10,3,2,1
HOU,2007-12-16,24,12,12,3,1,2
HOU,2007-12-23,28,13,15,4,1,3
HOU,2007-12-30,30,15,15,2,2,0
HOU,2008-01-06,34,17,17,4,2,2
HOU,2008-01-13,38,20,18,4,3,1
HOU,2008-01-20,40,21,19,2,1,1
HOU,2008-01-27,44,24,20,4,3,1
HOU,2008-02-03,47,27,20,3,3,0
HOU,2008-02-10,50,30,20,3,3,0
HOU,2008-02-24,56,36,20,6,6,0
HOU,2008-03-02,59,39,20,3,3,0
HOU,2008-03-09,62,42,20,3,3,0
HOU,2008-03-16,66,46,20,4,4,0
HOU,2008-03-23,70,47,23,4,1,3
HOU,2008-03-30,73,49,24,3,2,1
HOU,2008-04-06,77,52,25,4,3,1
HOU,2008-04-13,82,55,27,5,3,2
BOS,2007-11-04,2,2,0,2,2,0
BOS,2007-11-11,5,5,0,3,3,0
BOS,2007-11-18,9,8,1,4,3,1
BOS,2007-11-25,12,11,1,3,3,0
BOS,2007-12-02,16,14,2,4,3,1
BOS,2007-12-09,19,17,2,3,3,0
BOS,2007-12-16,22,20,2,3,3,0
BOS,2007-12-23,25,22,3,3,2,1
BOS,2007-12-30,29,26,3,4,4,0
BOS,2008-01-06,32,29,3,3,3,0
BOS,2008-01-13,35,30,5,3,1,2
BOS,2008-01-20,38,32,6,3,2,1
BOS,2008-01-27,42,34,8,4,2,2
BOS,2008-02-03,44,36,8,2,2,0
BOS,2008-02-10,48,39,9,4,3,1
BOS,2008-02-24,54,42,12,6,3,3
BOS,2008-03-02,58,46,12,4,4,0
BOS,2008-03-09,61,49,12,3,3,0
BOS,2008-03-16,65,52,13,4,3,1
BOS,2008-03-23,69,55,14,4,3,1
BOS,2008-03-30,73,58,15,4,3,1
BOS,2008-04-06,76,61,15,3,3,0
BOS,2008-04-13,82,66,16,6,5,1
MIA,2007-11-04,3,0,3,3,0,3
MIA,2007-11-11,6,1,5,3,1,2
MIA,2007-11-18,10,2,8,4,1,3
MIA,2007-11-25,13,3,10,3,1,2
MIA,2007-12-02,16,4,12,3,1,2
MIA,2007-12-09,20,5,15,4,1,3
MIA,2007-12-16,23,6,17,3,1,2
MIA,2007-12-23,27,8,19,4,2,2
MIA,2007-12-30,31,8,23,4,0,4
MIA,2008-01-06,34,8,26,3,0,3
MIA,2008-01-13,37,8,29,3,0,3
MIA,2008-01-20,40,8,32,3,0,3
MIA,2008-01-27,43,9,34,3,1,2
MIA,2008-02-03,46,9,37,3,0,3
MIA,2008-02-10,50,9,41,4,0,4
MIA,2008-02-24,54,9,45,4,0,4
MIA,2008-03-02,58,11,47,4,2,2
MIA,2008-03-09,61,11,50,3,0,3
MIA,2008-03-16,65,11,54,4,0,4
MIA,2008-03-23,69,12,57,4,1,3
MIA,2008-03-30,73,13,60,4,1,3
MIA,2008-04-06,77,13,64,4,0,4
MIA,2008-04-13,82,15,67,5,2,3
SAC,2007-11-04,3,0,3,3,0,3
SAC,2007-11-11,6,2,4,3,2,1
SAC,2007-11-18,10,4,6,4,2,2
SAC,2007-11-25,13,4,9,3,0,3
SAC,2007-12-02,16,6,10,3,2,1
SAC,2007-12-09,19,7,12,3,1,2
SAC,2007-12-16,23,9,14,4,2,2
SAC,2007-12-23,26,11,15,3,2,1
SAC,2007-12-30,29,11,18,3,0,3
SAC,2008-01-06,32,12,20,3,1,2
