team,date,count,win,loss,cur_count,cur_win,cur_loss
OKC,2009-03-08,63,17,46,4,3,1
OKC,2009-03-15,66,18,48,3,1,2
OKC,2009-03-22,70,20,50,4,2,2
OKC,2009-03-29,73,20,53,3,0,3
OKC,2009-04-05,76,21,55,3,1,2
OKC,2009-04-12,82,23,59,6,2,4
UTA,2008-11-02,2,2,0,2,2,0
UTA,2008-11-09,6,5,1,4,3,1
UTA,2008-11-16,10,6,4,4,1,3
UTA,2008-11-23,14,9,5,4,3,1
UTA,2008-11-30,18,11,7,4,2,2
UTA,2008-12-07,22,13,9,4,2,2
UTA,2008-12-14,25,15,10,3,2,1
UTA,2008-12-21,29,17,12,4,2,2
UTA,2008-12-28,32,18,14,3,1,2
UTA,2009-01-04,34,19,15,2,1,1
UTA,2009-01-11,37,22,15,3,3,0
UTA,2009-01-18,41,24,17,4,2,2
UTA,2009-01-25,45,25,20,4,1,3
UTA,2009-02-01,48,26,22,3,1,2
UTA,2009-02-08,52,29,23,4,3,1
UTA,2009-02-22,56,33,23,4,4,0
UTA,2009-03-01,60,37,23,4,4,0
UTA,2009-03-08,63,40,23,3,3,0
UTA,2009-03-15,67,41,26,4,1,3
UTA,2009-03-22,69,43,26,2,2,0
UTA,2009-03-29,72,45,27,3,2,1
UTA,2009-04-05,77,47,30,5,2,3
UTA,2009-04-12,82,48,34,5,1,4
LAL,2008-11-02,3,3,0,3,3,0
LAL,2008-11-09,5,5,0,2,2,0
LAL,2008-11-16,8,7,1,3,2,1
LAL,2008-11-23,12,11,1,4,4,0
LAL,2008-11-30,15,14,1,3,3,0
LAL,2008-12-07,19,17,2,4,3,1
LAL,2008-12-14,23,20,3,4,3,1
LAL,2008-12-21,26,21,5,3,1,2
LAL,2008-12-28,30,25,5,4,4,0
LAL,2009-01-04,32,27,5,2,2,0
LAL,2009-01-11,36,30,6,4,3,1
LAL,2009-01-18,39,31,8,3,1,2
LAL,2009-01-25,43,35,8,4,4,0
LAL,2009-02-01,46,37,9,3,2,1
LAL,2009-02-08,50,41,9,4,4,0
LAL,2009-02-22,56,46,10,6,5,1
LAL,2009-03-01,60,48,12,4,2,2
LAL,2009-03-08,62,50,12,2,2,0
LAL,2009-03-15,66,53,13,4,3,1
LAL,2009-03-22,69,55,14,3,2,1
LAL,2009-03-29,73,58,15,4,3,1
LAL,2009-04-05,77,61,16,4,3,1
LAL,2009-04-12,82,65,17,5,4,1
CHA,2008-11-02,2,1,1,2,1,1
CHA,2008-11-09,6,2,4,4,1,3
CHA,2008-11-16,9,3,6,3,1,2
CHA,2008-11-23,12,3,9,3,0,3
CHA,2008-11-30,16,5,11,4,2,2
CHA,2008-12-07,20,7,13,4,2,2
CHA,2008-12-14,24,7,17,4,0,4
CHA,2008-12-21,28,9,19,4,2,2
CHA,2008-12-28,31,11,20,3,2,1
CHA,2009-01-04,34,12,22,3,1,2
CHA,2009-01-11,38,14,24,4,2,2
CHA,2009-01-18,40,16,24,2,2,0
CHA,2009-01-25,44,18,26,4,2,2
CHA,2009-02-01,47,19,28,3,1,2
CHA,2009-02-08,50,19,31,3,0,3
CHA,2009-02-22,56,22,34,6,3,3
CHA,2009-03-01,60,25,35,4,3,1
CHA,2009-03-08,63,28,35,3,3,0
CHA,2009-03-15,66,28,38,3,0,3
CHA,2009-03-22,70,31,39,4,3,1
CHA,2009-03-29,73,33,40,3,2,1
CHA,2009-04-05,77,34,43,4,1,3
CHA,2009-04-12,82,35,47,5,1,4
DAL,2008-11-02,2,1,1,2,1,1
DAL,2008-11-09,6,2,4,4,1,3
DAL,2008-11-16,10,3,7,4,1,3
DAL,2008-11-23,13,6,7,3,3,0
DAL,2008-11-30,16,8,8,3,2,1
DAL,2008-12-07,19,11,8,3,3,0
DAL,2008-12-14,22,13,9,3,2,1
DAL,2008-12-21,26,15,11,4,2,2
DAL,2008-12-28,30,18,12,4,3,1
DAL,2009-01-04,33,20,13,3,2,1
DAL,2009-01-11,37,22,15,4,2,2
DAL,2009-01-18,40,23,17,3,1,2
DAL,2009-01-25,44,25,19,4,2,2
DAL,2009-02-01,46,27,19,2,2,0
DAL,2009-02-08,50,30,20,4,3,1
DAL,2009-02-22,55,33,22,5,3,2
DAL,2009-03-01,59,36,23,4,3,1
DAL,2009-03-08,63,38,25,4,2,2
DAL,2009-03-15,67,40,27,4,2,2
DAL,2009-03-22,70,42,28,3,2,1
DAL,2009-03-29,73,43,30,3,1,2
DAL,2009-04-05,77,46,31,4,3,1
DAL,2009-04-12,82,50,32,5,4,1
CHI,2008-11-02,3,2,1,3,2,1
CHI,2008-11-09,7,3,4,4,1,3
CHI,2008-11-16,10,5,5,3,2,1
CHI,2008-11-23,14,6,8,4,1,3
CHI,2008-11-30,17,8,9,3,2,1
CHI,2008-12-07,20,9,11,3,1,2
CHI,2008-12-14,23,11,12,3,2,1
CHI,2008-12-21,27,13,14,4,2,2
CHI,2008-12-28,30,13,17,3,0,3
CHI,2009-01-04,34,14,20,4,1,3
CHI,2009-01-11,37,16,21,3,2,1
CHI,2009-01-18,41,18,23,4,2,2
CHI,2009-01-25,45,18,27,4,0,4
CHI,2009-02-01,48,21,27,3,3,0
CHI,2009-02-08,51,22,29,3,1,2
CHI,2009-02-22,56,25,31,5,3,2
CHI,2009-03-01,60,27,33,4,2,2
CHI,2009-03-08,63,29,34,3,2,1
CHI,2009-03-15,67,30,37,4,1,3
CHI,2009-03-22,70,32,38,3,2,1
CHI,2009-03-29,75,36,39,5,4,1
CHI,2009-04-05,77,37,40,2,1,1
CHI,2009-04-12,82,41,41,5,4,1
IND,2008-11-02,2,1,1,2,1,1
IND,2008-11-09,5,2,3,3,1,2
IND,2008-11-16,9,4,5,4,2,2
IND,2008-11-23,12,5,7,3,1,2
IND,2008-11-30,16,6,10,4,1,3
IND,2008-12-07,20,7,13,4,1,3
IND,2008-12-14,23,7,16,3,0,3
IND,2008-12-21,27,10,17,4,3,1
IND,2008-12-28,30,10,20,3,0,3
IND,2009-01-04,33,12,21,3,2,1
IND,2009-01-11,37,13,24,4,1,3
IND,2009-01-18,40,15,25,3,2,1
IND,2009-01-25,44,17,27,4,2,2
IND,2009-02-01,48,19,29,4,2,2
IND,2009-02-08,52,20,32,4,1,3
IND,2009-02-22,58,24,34,6,4,2
IND,2009-03-01,62,26,36,4,2,2
IND,2009-03-08,65,28,37,3,2,1
IND,2009-03-15,68,28,40,3,0,3
IND,2009-03-22,71,29,42,3,1,2
IND,2009-03-29,74,31,43,3,2,1
IND,2009-04-05,77,33,44,3,2,1
IND,2009-04-12,82,36,46,5,3,2
DET,2008-11-02,2,2,0,2,2,0
DET,2008-11-09,6,4,2,4,2,2
DET,2008-11-16,10,7,3,4,3,1
DET,2008-11-23,13,8,5,3,1,2
DET,2008-11-30,16,10,6,3,2,1
DET,2008-12-07,19,11,8,3,1,2
DET,2008-12-14,22,13,9,3,2,1
DET,2008-12-21,25,14,11,3,1,2
DET,2008-12-28,28,17,11,3,3,0
DET,2009-01-04,32,21,11,4,4,0
DET,2009-01-11,35,22,13,3,1,2
DET,2009-01-18,39,22,17,4,0,4
DET,2009-01-25,43,24,19,4,2,2
DET,2009-02-01,46,25,21,3,1,2
DET,2009-02-08,49,27,22,3,2,1
DET,2009-02-22,54,27,27,5,0,5
DET,2009-03-01,58,29,29,4,2,2
DET,2009-03-08,61,31,30,3,2,1
DET,2009-03-15,65,33,32,4,2,2
DET,2009-03-22,69,34,35,4,1,3
DET,2009-03-29,73,36,37,4,2,2
DET,2009-04-05,77,37,40,4,1,3
DET,2009-04-12,82,39,43,5,2,3
MEM,2008-11-02,3,1,2,3,1,2
MEM,2008-11-09,7,3,4,4,2,2
MEM,2008-11-16,10,3,7,3,0,3
MEM,2008-11-23,13,4,9,3,1,2
MEM,2008-11-30,17,4,13,4,0,4
MEM,2008-12-07,20,5,15,3,1,2
MEM,2008-12-14,24,9,15,4,4,0
MEM,2008-12-21,26,9,17,2,0,2
MEM,2008-12-28,30,10,20,4,1,3
MEM,2009-01-04,34,11,23,4,1,3
MEM,2009-01-11,37,11,26,3,0,3
MEM,2009-01-18,39,11,28,2,0,2
MEM,2009-01-25,43,11,32,4,0,4
MEM,2009-02-01,46,11,35,3,0,3
MEM,2009-02-08,50,14,36,4,3,1
MEM,2009-02-22,55,15,40,5,1,4
MEM,2009-03-01,58,15,43,3,0,3
MEM,2009-03-08,62,16,46,4,1,3
MEM,2009-03-15,65,17,48,3,1,2
MEM,2009-03-22,69,17,52,4,0,4
MEM,2009-03-29,72,18,54,3,1,2
MEM,2009-04-05,76,22,54,4,4,0
MEM,2009-04-12,82,24,58,6,2,4
MIN,2008-11-02,3,1,2,3,1,2
MIN,2008-11-09,6,1,5,3,0,3
MIN,2008-11-16,9,1,8,3,0,3
MIN,2008-11-23,12,3,9,3,2,1
MIN,2008-11-30,15,4,11,3,1,2
MIN,2008-12-07,19,4,15,4,0,4
MIN,2008-12-14,23,4,19,4,0,4
MIN,2008-12-21,26,4,22,3,0,3
MIN,2008-12-28,29,5,24,3,1,2
MIN,2009-01-04,33,8,25,4,3,1
MIN,2009-01-11,36,11,25,3,3,0
MIN,2009-01-18,38,12,26,2,1,1
MIN,2009-01-25,42,15,27,4,3,1
MIN,2009-02-01,46,16,30,4,1,3
MIN,2009-02-08,50,17,33,4,1,3
MIN,2009-02-22,55,18,37,5,1,4
MIN,2009-03-01,59,18,41,4,0,4
MIN,2009-03-08,62,18,44,3,0,3
MIN,2009-03-15,66,20,46,4,2,2
MIN,2009-03-22,70,20,50,4,0,4
MIN,2009-03-29,74,21,53,4,1,3
MIN,2009-04-05,77,22,55,3,1,2
MIN,2009-04-12,82,24,58,5,2,3
CLE,2008-11-02,3,1,2,3,1,2
CLE,2008-11-09,7,5,2,4,4,0
CLE,2008-11-16,10,8,2,3,3,0
CLE,2008-11-23,13,10,3,3,2,1
CLE,2008-11-30,17,14,3,4,4,0
CLE,2008-12-07,20,17,3,3,3,0
CLE,2008-12-14,24,20,4,4,3,1
CLE,2008-12-21,27,23,4,3,3,0
CLE,2008-12-28,30,26,4,3,3,0
CLE,2009-01-04,33,27,6,3,1,2
CLE,2009-01-11,35,29,6,2,2,0
CLE,2009-01-18,38,31,7,3,2,1
CLE,2009-01-25,42,34,8,4,3,1
CLE,2009-02-01,46,37,9,4,3,1
CLE,2009-02-08,49,39,10,3,2,1
CLE,2009-02-22,54,43,11,5,4,1
CLE,2009-03-01,58,46,12,4,3,1
CLE,2009-03-08,62,49,13,4,3,1
CLE,2009-03-15,66,53,13,4,4,0
CLE,2009-03-22,70,57,13,4,4,0
CLE,2009-03-29,73,60,13,3,3,0
CLE,2009-04-05,77,62,15,4,2,2
CLE,2009-04-12,82,66,16,5,4,1
DEN,2008-11-02,3,1,2,3,1,2
DEN,2008-11-09,6,3,3,3,2,1
DEN,2008-11-16,10,6,4,4,3,1
DEN,2008-11-23,14,9,5,4,3,1
DEN,2008-11-30,18,12,6,4,3,1
DEN,2008-12-07,21,14,7,3,2,1
DEN,2008-12-14,23,16,7,2,2,0
DEN,2008-12-21,27,17,10,4,1,3
DEN,2008-12-28,31,20,11,4,3,1
DEN,2009-01-04,35,23,12,4,3,1
DEN,2009-01-11,38,25,13,3,2,1
DEN,2009-01-18,41,27,14,3,2,1
DEN,2009-01-25,44,29,15,3,2,1
DEN,2009-02-01,47,31,16,3,2,1
DEN,2009-02-08,51,34,17,4,3,1
DEN,2009-02-22,56,37,19,5,3,2
DEN,2009-03-01,60,39,21,4,2,2
DEN,2009-03-08,64,40,24,4,1,3
DEN,2009-03-15,67,42,25,3,2,1
DEN,2009-03-22,70,45,25,3,3,0
DEN,2009-03-29,74,48,26,4,3,1
DEN,2009-04-05,78,52,26,4,4,0
DEN,2009-04-12,82,54,28,4,2,2
ORL,2008-11-02,3,1,2,3,1,2
ORL,2008-11-09,6,4,2,3,3,0
ORL,2008-11-16,10,7,3,4,3,1
ORL,2008-11-23,13,9,4,3,2,1
ORL,2008-11-30,17,13,4,4,4,0
ORL,2008-12-07,20,15,5,3,2,1
ORL,2008-12-14,24,18,6,4,3,1
ORL,2008-12-21,27,21,6,3,3,0
ORL,2008-12-28,30,24,6,3,3,0
ORL,2009-01-04,34,26,8,4,2,2
ORL,2009-01-11,38,30,8,4,4,0
ORL,2009-01-18,41,33,8,3,3,0
ORL,2009-01-25,43,33,10,2,0,2
ORL,2009-02-01,46,36,10,3,3,0
ORL,2009-02-08,50,38,12,4,2,2
ORL,2009-02-22,55,41,14,5,3,2
ORL,2009-03-01,59,43,16,4,2,2
ORL,2009-03-08,62,46,16,3,3,0
ORL,2009-03-15,66,49,17,4,3,1
ORL,2009-03-22,69,51,18,3,2,1
ORL,2009-03-29,72,54,18,3,3,0
ORL,2009-04-05,76,57,19,4,3,1
ORL,2009-04-12,82,59,23,6,2,4
WAS,2008-11-02,2,0,2,2,0,2
WAS,2008-11-09,5,0,5,3,0,3
WAS,2008-11-16,7,1,6,2,1,1
WAS,2008-11-23,11,1,10,4,0,4
WAS,2008-11-30,14,2,12,3,1,2
WAS,2008-12-07,18,3,15,4,1,3
WAS,2008-12-14,21,4,17,3,1,2
WAS,2008-12-21,25,4,21,4,0,4
WAS,2008-12-28,28,5,23,3,1,2
WAS,2009-01-04,32,7,25,4,2,2
WAS,2009-01-11,36,7,29,4,0,4
WAS,2009-01-18,39,8,31,3,1,2
WAS,2009-01-25,43,9,34,4,1,3
WAS,2009-02-01,47,10,37,4,1,3
WAS,2009-02-08,51,11,40,4,1,3
WAS,2009-02-22,56,13,43,5,2,3
WAS,2009-03-01,59,14,45,3,1,2
WAS,2009-03-08,63,14,49,4,0,4
WAS,2009-03-15,67,16,51,4,2,2
WAS,2009-03-22,71,16,55,4,0,4
WAS,2009-03-29,75,17,58,4,1,3
WAS,2009-04-05,78,18,60,3,1,2
WAS,2009-04-12,82,19,63,4,1,3
PHO,2008-11-02,3,2,1,3,2,1
PHO,2008-11-09,7,5,2,4,3,1
PHO,2008-11-16,11,8,3,4,3,1
PHO,2008-11-23,14,9,5,3,1,2
PHO,2008-11-30,18,11,7,4,2,2
PHO,2008-12-07,21,12,9,3,1,2
PHO,2008-12-14,24,14,10,3,2,1
PHO,2008-12-21,27,16,11,3,2,1
PHO,2008-12-28,28,16,12,1,0,1
PHO,2009-01-04,31,19,12,3,3,0
PHO,2009-01-11,34,21,13,3,2,1
PHO,2009-01-18,38,23,15,4,2,2
PHO,2009-01-25,42,24,18,4,1,3
PHO,2009-02-01,45,25,20,3,1,2
PHO,2009-02-08,49,28,21,4,3,1
PHO,2009-02-22,55,31,24,6,3,3
PHO,2009-03-01,59,34,25,4,3,1
PHO,2009-03-08,63,34,29,4,0,4
PHO,2009-03-15,67,36,31,4,2,2
PHO,2009-03-22,69,38,31,2,2,0
PHO,2009-03-29,74,40,34,5,2,3
PHO,2009-04-05,77,42,35,3,2,1
PHO,2009-04-12,82,46,36,5,4,1
NYK,2008-11-02,3,1,2,3,1,2
NYK,2008-11-09,6,4,2,3,3,0
NYK,2008-11-16,10,6,4,4,2,2
NYK,2008-11-23,13,7,6,3,1,2
NYK,2008-11-30,16,8,8,3,1,2
NYK,2008-12-07,20,9,11,4,1,3
NYK,2008-12-14,23,11,12,3,2,1
NYK,2008-12-21,27,11,16,4,0,4
NYK,2008-12-28,29,11,18,2,0,2
NYK,2009-01-04,32,13,19,3,2,1
NYK,2009-01-11,35,13,22,3,0,3
NYK,2009-01-18,39,15,24,4,2,2
NYK,2009-01-25,43,18,25,4,3,1
NYK,2009-02-01,46,21,25,3,3,0
NYK,2009-02-08,50,21,29,4,0,4
NYK,2009-02-22,55,23,32,5,2,3
NYK,2009-03-01,59,24,35,4,1,3
NYK,2009-03-08,62,25,37,3,1,2
NYK,2009-03-15,66,28,38,4,3,1
NYK,2009-03-22,69,28,41,3,0,3
NYK,2009-03-29,73,29,44,4,1,3
NYK,2009-04-05,77,30,47,4,1,3
NYK,2009-04-12,82,32,50,5,2,3
ATL,2008-11-02,2,2,0,2,2,0
ATL,2008-11-09,5,5,0,3,3,0
ATL,2008-11-16,9,6,3,4,1,3
ATL,2008-11-23,13,8,5,4,2,2
ATL,2008-11-30,16,10,6,3,2,1
ATL,2008-12-07,19,12,7,3,2,1
ATL,2008-12-14,23,14,9,4,2,2
ATL,2008-12-21,27,17,10,4,3,1
ATL,2008-12-28,29,19,10,2,2,0
ATL,2009-01-04,33,22,11,4,3,1
ATL,2009-01-11,36,22,14,3,0,3
ATL,2009-01-18,39,23,16,3,1,2
ATL,2009-01-25,43,26,17,4,3,1
ATL,2009-02-01,47,27,20,4,1,3
ATL,2009-02-08,50,29,21,3,2,1
ATL,2009-02-22,55,32,23,5,3,2
ATL,2009-03-01,59,33,26,4,1,3
ATL,2009-03-08,63,35,28,4,2,2
ATL,2009-03-15,67,39,28,4,4,0
ATL,2009-03-22,70,41,29,3,2,1
ATL,2009-03-29,74,43,31,4,2,2
ATL,2009-04-05,77,43,34,3,0,3
ATL,2009-04-12,82,47,35,5,4,1
PHI,2008-11-02,3,1,2,3,1,2
PHI,2008-11-09,6,2,4,3,1,2
PHI,2008-11-16,10,5,5,4,3,1
PHI,2008-11-23,13,7,6,3,2,1
PHI,2008-11-30,17,7,10,4,0,4
PHI,2008-12-07,21,9,12,4,2,2
PHI,2008-12-14,24,10,14,3,1,2
PHI,2008-12-21,27,12,15,3,2,1
PHI,2008-12-28,29,12,17,2,0,2
PHI,2009-01-04,33,13,20,4,1,3
PHI,2009-01-11,37,17,20,4,4,0
PHI,2009-01-18,40,20,20,3,3,0
PHI,2009-01-25,42,21,21,2,1,1
PHI,2009-02-01,46,23,23,4,2,2
PHI,2009-02-08,49,25,24,3,2,1
PHI,2009-02-22,54,27,27,5,2,3
PHI,2009-03-01,58,29,29,4,2,2
PHI,2009-03-08,61,30,31,3,1,2
PHI,2009-03-15,64,33,31,3,3,0
PHI,2009-03-22,68,35,33,4,2,2
PHI,2009-03-29,72,37,35,4,2,2
PHI,2009-04-05,76,40,36,4,3,1
PHI,2009-04-12,82,41,41,6,1,5
POR,2008-11-02,3,1,2,3,1,2
POR,2008-11-09,6,3,3,3,2,1
POR,2008-11-16,10,6,4,4,3,1
POR,2008-11-23,14,8,6,4,2,2
POR,2008-11-30,18,12,6,4,4,0
POR,2008-12-07,22,15,7,4,3,1
POR,2008-12-14,25,15,10,3,0,3
POR,2008-12-21,27,17,10,2,2,0
POR,2008-12-28,31,19,12,4,2,2
POR,2009-01-04,34,20,14,3,1,2
POR,2009-01-11,36,22,14,2,2,0
POR,2009-01-18,40,24,16,4,2,2
POR,2009-01-25,43,26,17,3,2,1
POR,2009-02-01,46,29,17,3,3,0
POR,2009-02-08,50,31,19,4,2,2
POR,2009-02-22,55,35,20,5,4,1
POR,2009-03-01,59,37,22,4,2,2
POR,2009-03-08,62,39,23,3,2,1
POR,2009-03-15,66,41,25,4,2,2
POR,2009-03-22,70,44,26,4,3,1
POR,2009-03-29,73,46,27,3,2,1
POR,2009-04-05,76,48,28,3,2,1
POR,2009-04-12,82,54,28,6,6,0
LAC,2008-11-02,3,0,3,3,0,3
LAC,2008-11-09,7,1,6,4,1,3
LAC,2008-11-16,9,1,8,2,0,2
LAC,2008-11-23,13,2,11,4,1,3
LAC,2008-11-30,16,3,13,3,1,2
LAC,2008-12-07,20,4,16,4,1,3
LAC,2008-12-14,23,6,17,3,2,1
LAC,2008-12-21,27,8,19,4,2,2
LAC,2008-12-28,29,8,21,2,0,2
LAC,2009-01-04,33,8,25,4,0,4
LAC,2009-01-11,37,8,29,4,0,4
LAC,2009-01-18,39,9,30,2,1,1
LAC,2009-01-25,43,10,33,4,1,3
LAC,2009-02-01,47,10,37,4,0,4
LAC,2009-02-08,51,12,39,4,2,2
LAC,2009-02-22,56,13,43,5,1,4
LAC,2009-03-01,60,15,45,4,2,2
LAC,2009-03-08,63,15,48,3,0,3
LAC,2009-03-15,66,16,50,3,1,2
LAC,2009-03-22,70,17,53,4,1,3
LAC,2009-03-29,74,18,56,4,1,3
LAC,2009-04-05,77,18,59,3,0,3
LAC,2009-04-12,82,19,63,5,1,4
BOS,2008-11-02,3,2,1,3,2,1
BOS,2008-11-09,7,6,1,4,4,0
BOS,2008-11-16,11,9,2,4,3,1
BOS,2008-11-23,15,13,2,4,4,0
BOS,2008-11-30,18,16,2,3,3,0
BOS,2008-12-07,22,20,2,4,4,0
BOS,2008-12-14,24,22,2,2,2,0
BOS,2008-12-21,28,26,2,4,4,0
BOS,2008-12-28,32,28,4,4,2,2
BOS,2009-01-04,35,29,6,3,1,2
BOS,2009-01-11,39,30,9,4,1,3
BOS,2009-01-18,42,33,9,3,3,0
BOS,2009-01-25,46,37,9,4,4,0
BOS,2009-02-01,49,40,9,3,3,0
BOS,2009-02-08,53,42,11,4,2,2
BOS,2009-02-22,57,45,12,4,3,1
BOS,2009-03-01,61,47,14,4,2,2
BOS,2009-03-08,64,49,15,3,2,1
BOS,2009-03-15,67,50,17,3,1,2
BOS,2009-03-22,71,53,18,4,3,1
BOS,2009-03-29,75,56,19,4,3,1
BOS,2009-04-05,77,58,19,2,2,0
BOS,2009-04-12,82,62,20,5,4,1
MIA,2008-11-02,3,1,2,3,1,2
MIA,2008-11-09,6,3,3,3,2,1
MIA,2008-11-16,10,5,5,4,2,2
MIA,2008-11-23,13,7,6,3,2,1
MIA,2008-11-30,17,8,9,4,1,3
MIA,2008-12-07,20,11,9,3,3,0
MIA,2008-12-14,23,12,11,3,1,2
MIA,2008-12-21,26,14,12,3,2,1
MIA,2008-12-28,29,16,13,3,2,1
MIA,2009-01-04,32,18,14,3,2,1
MIA,2009-01-11,36,19,17,4,1,3
MIA,2009-01-18,40,22,18,4,3,1
MIA,2009-01-25,42,23,19,2,1,1
MIA,2009-02-01,46,25,21,4,2,2
MIA,2009-02-08,50,27,23,4,2,2
MIA,2009-02-22,55,29,26,5,2,3
MIA,2009-03-01,58,31,27,3,2,1
MIA,2009-03-08,62,33,29,4,2,2
MIA,2009-03-15,66,36,30,4,3,1
MIA,2009-03-22,69,37,32,3,1,2
MIA,2009-03-29,73,39,34,4,2,2
MIA,2009-04-05,77,41,36,4,2,2
MIA,2009-04-12,82,43,39,5,2,3
HOU,2008-11-02,3,3,0,3,3,0
HOU,2008-11-09,7,4,3,4,1,3
HOU,2008-11-16,10,6,4,3,2,1
HOU,2008-11-23,14,9,5,4,3,1
HOU,2008-11-30,18,11,7,4,2,2
HOU,2008-12-07,20,13,7,2,2,0
HOU,2008-12-14,24,15,9,4,2,2
HOU,2008-12-21,27,18,9,3,3,0
HOU,2008-12-28,31,20,11,4,2,2
HOU,2009-01-04,35,21,14,4,1,3
HOU,2009-01-11,39,24,15,4,3,1
HOU,2009-01-18,41,25,16,2,1,1
HOU,2009-01-25,45,28,17,4,3,1
HOU,2009-02-01,48,29,19,3,1,2
HOU,2009-02-08,51,31,20,3,2,1
HOU,2009-02-22,56,35,21,5,4,1
HOU,2009-03-01,60,38,22,4,3,1
HOU,2009-03-08,64,41,23,4,3,1
HOU,2009-03-15,68,43,25,4,2,2
HOU,2009-03-22,72,47,25,4,4,0
HOU,2009-03-29,74,48,26,2,1,1
HOU,2009-04-05,77,49,28,3,1,2
HOU,2009-04-12,82,53,29,5,4,1
MIL,2008-11-02,4,2,2,4,2,2
MIL,2008-11-09,7,3,4,3,1,2
MIL,2008-11-16,11,5,6,4,2,2
MIL,2008-11-23,15,7,8,4,2,2
MIL,2008-11-30,19,7,12,4,0,4
MIL,2008-12-07,22,9,13,3,2,1
MIL,2008-12-14,25,10,15,3,1,2
MIL,2008-12-21,29,13,16,4,3,1
MIL,2008-12-28,31,14,17,2,1,1
MIL,2009-01-04,35,16,19,4,2,2
MIL,2009-01-11,39,18,21,4,2,2
MIL,2009-01-18,43,20,23,4,2,2
MIL,2009-01-25,47,22,25,4,2,2
MIL,2009-02-01,51,24,27,4,2,2
MIL,2009-02-08,53,24,29,2,0,2
MIL,2009-02-22,59,28,31,6,4,2
MIL,2009-03-01,62,29,33,3,1,2
MIL,2009-03-08,66,30,36,4,1,3
MIL,2009-03-15,69,31,38,3,1,2
MIL,2009-03-22,71,31,40,2,0,2
MIL,2009-03-29,74,31,43,3,0,3
MIL,2009-04-05,78,32,46,4,1,3
MIL,2009-04-12,82,34,48,4,2,2
SAC,2008-11-02,3,0,3,3,0,3
SAC,2008-11-09,7,3,4,4,3,1
SAC,2008-11-16,11,4,7,4,1,3
SAC,2008-11-23,15,5,10,4,1,3
SAC,2008-11-30,19,5,14,4,0,4
SAC,2008-12-07,21,5,16,2,0,2
SAC,2008-12-14,24,6,18,3,1,2
SAC,2008-12-21,28,7,21,4,1,3
SAC,2008-12-28,31,7,24,3,0,3
SAC,2009-01-04,34,8,26,3,1,2
SAC,2009-01-11,38,9,29,4,1,3
