team,date,count,win,loss,cur_count,cur_win,cur_loss
LAL,2011-02-06,51,35,16,3,2,1
LAL,2011-02-13,55,38,17,4,3,1
LAL,2011-02-27,61,42,19,6,4,2
LAL,2011-03-06,64,45,19,3,3,0
LAL,2011-03-13,67,47,20,3,2,1
LAL,2011-03-20,70,50,20,3,3,0
LAL,2011-03-27,73,53,20,3,3,0
LAL,2011-04-03,76,55,21,3,2,1
LAL,2011-04-10,82,57,25,6,2,4
SAS,2010-10-31,2,1,1,2,1,1
SAS,2010-11-07,5,4,1,3,3,0
SAS,2010-11-14,9,8,1,4,4,0
SAS,2010-11-21,12,11,1,3,3,0
SAS,2010-11-28,16,14,2,4,3,1
SAS,2010-12-05,20,17,3,4,3,1
SAS,2010-12-12,23,20,3,3,3,0
SAS,2010-12-19,26,23,3,3,3,0
SAS,2010-12-26,30,26,4,4,3,1
SAS,2011-01-02,33,29,4,3,3,0
SAS,2011-01-09,37,31,6,4,2,2
SAS,2011-01-16,41,35,6,4,4,0
SAS,2011-01-23,44,37,7,3,2,1
SAS,2011-01-30,47,40,7,3,3,0
SAS,2011-02-06,50,42,8,3,2,1
SAS,2011-02-13,54,45,9,4,3,1
SAS,2011-02-27,59,49,10,5,4,1
SAS,2011-03-06,63,51,12,4,2,2
SAS,2011-03-13,66,54,12,3,3,0
SAS,2011-03-20,69,56,13,3,2,1
SAS,2011-03-27,73,57,16,4,1,3
SAS,2011-04-03,77,58,19,4,1,3
SAS,2011-04-10,82,61,21,5,3,2
NYK,2010-10-31,3,1,2,3,1,2
NYK,2010-11-07,6,3,3,3,2,1
NYK,2010-11-14,10,3,7,4,0,4
NYK,2010-11-21,14,6,8,4,3,1
NYK,2010-11-28,18,9,9,4,3,1
NYK,2010-12-05,21,12,9,3,3,0
NYK,2010-12-12,25,16,9,4,4,0
NYK,2010-12-19,28,16,12,3,0,3
NYK,2010-12-26,30,18,12,2,2,0
NYK,2011-01-02,33,19,14,3,1,2
NYK,2011-01-09,36,21,15,3,2,1
NYK,2011-01-16,39,22,17,3,1,2
NYK,2011-01-23,43,22,21,4,0,4
NYK,2011-01-30,47,25,22,4,3,1
NYK,2011-02-06,50,26,24,3,1,2
NYK,2011-02-13,53,27,26,3,1,2
NYK,2011-02-27,57,30,27,4,3,1
NYK,2011-03-06,61,32,29,4,2,2
NYK,2011-03-13,65,34,31,4,2,2
NYK,2011-03-20,69,35,34,4,1,3
NYK,2011-03-27,73,35,38,4,0,4
NYK,2011-04-03,76,38,38,3,3,0
NYK,2011-04-10,82,42,40,6,4,2
ORL,2010-10-31,2,1,1,2,1,1
ORL,2010-11-07,5,4,1,3,3,0
ORL,2010-11-14,9,6,3,4,2,2
ORL,2010-11-21,12,9,3,3,3,0
ORL,2010-11-28,16,12,4,4,3,1
ORL,2010-12-05,20,15,5,4,3,1
ORL,2010-12-12,24,16,8,4,1,3
ORL,2010-12-19,26,16,10,2,0,2
ORL,2010-12-26,30,18,12,4,2,2
ORL,2011-01-02,33,21,12,3,3,0
ORL,2011-01-09,37,25,12,4,4,0
ORL,2011-01-16,40,26,14,3,1,2
ORL,2011-01-23,44,29,15,4,3,1
ORL,2011-01-30,48,31,17,4,2,2
ORL,2011-02-06,52,32,20,4,1,3
ORL,2011-02-13,56,35,21,4,3,1
ORL,2011-02-27,60,38,22,4,3,1
ORL,2011-03-06,63,40,23,3,2,1
ORL,2011-03-13,67,42,25,4,2,2
ORL,2011-03-20,70,44,26,3,2,1
ORL,2011-03-27,73,47,26,3,3,0
ORL,2011-04-03,77,48,29,4,1,3
ORL,2011-04-10,82,52,30,5,4,1
OKC,2010-10-31,3,2,1,3,2,1
OKC,2010-11-07,6,3,3,3,1,2
OKC,2010-11-14,9,5,4,3,2,1
OKC,2010-11-21,13,9,4,4,4,0
OKC,2010-11-28,17,11,6,4,2,2
OKC,2010-12-05,21,14,7,4,3,1
OKC,2010-12-12,25,17,8,4,3,1
OKC,2010-12-19,28,19,9,3,2,1
OKC,2010-12-26,31,21,10,3,2,1
OKC,2011-01-02,35,23,12,4,2,2
OKC,2011-01-09,38,25,13,3,2,1
OKC,2011-01-16,40,27,13,2,2,0
OKC,2011-01-23,43,28,15,3,1,2
OKC,2011-01-30,47,30,17,4,2,2
OKC,2011-02-06,50,33,17,3,3,0
OKC,2011-02-13,53,34,19,3,1,2
OKC,2011-02-27,58,36,22,5,2,3
OKC,2011-03-06,61,39,22,3,3,0
OKC,2011-03-13,65,42,23,4,3,1
OKC,2011-03-20,69,45,24,4,3,1
OKC,2011-03-27,72,48,24,3,3,0
OKC,2011-04-03,76,50,26,4,2,2
OKC,2011-04-10,82,55,27,6,5,1
MEM,2010-10-31,3,2,1,3,2,1
MEM,2010-11-07,7,3,4,4,1,3
MEM,2010-11-14,10,4,6,3,1,2
MEM,2010-11-21,14,5,9,4,1,3
MEM,2010-11-28,17,7,10,3,2,1
MEM,2010-12-05,21,8,13,4,1,3
MEM,2010-12-12,24,10,14,3,2,1
MEM,2010-12-19,28,12,16,4,2,2
MEM,2010-12-26,30,13,17,2,1,1
MEM,2011-01-02,34,15,19,4,2,2
MEM,2011-01-09,37,17,20,3,2,1
MEM,2011-01-16,40,19,21,3,2,1
MEM,2011-01-23,44,21,23,4,2,2
MEM,2011-01-30,48,24,24,4,3,1
MEM,2011-02-06,52,27,25,4,3,1
MEM,2011-02-13,56,30,26,4,3,1
MEM,2011-02-27,61,33,28,5,3,2
MEM,2011-03-06,64,35,29,3,2,1
MEM,2011-03-13,67,36,31,3,1,2
MEM,2011-03-20,70,38,32,3,2,1
MEM,2011-03-27,74,41,33,4,3,1
MEM,2011-04-03,77,44,33,3,3,0
MEM,2011-04-10,82,46,36,5,2,3
CHA,2010-10-31,3,0,3,3,0,3
CHA,2010-11-07,6,1,5,3,1,2
CHA,2010-11-14,10,3,7,4,2,2
CHA,2010-11-21,13,5,8,3,2,1
CHA,2010-11-28,17,6,11,4,1,3
CHA,2010-12-05,20,7,13,3,1,2
CHA,2010-12-12,23,8,15,3,1,2
CHA,2010-12-19,26,9,17,3,1,2
CHA,2010-12-26,28,9,19,2,0,2
CHA,2011-01-02,31,11,20,3,2,1
CHA,2011-01-09,34,13,21,3,2,1
CHA,2011-01-16,38,15,23,4,2,2
CHA,2011-01-23,42,17,25,4,2,2
CHA,2011-01-30,46,20,26,4,3,1
CHA,2011-02-06,50,21,29,4,1,3
CHA,2011-02-13,54,23,31,4,2,2
CHA,2011-02-27,59,26,33,5,3,2
CHA,2011-03-06,62,26,36,3,0,3
CHA,2011-03-13,66,28,38,4,2,2
CHA,2011-03-20,69,28,41,3,0,3
CHA,2011-03-27,72,30,42,3,2,1
CHA,2011-04-03,76,32,44,4,2,2
CHA,2011-04-10,82,34,48,6,2,4
CLE,2010-10-31,3,1,2,3,1,2
CLE,2010-11-07,6,3,3,3,2,1
CLE,2010-11-14,9,4,5,3,1,2
CLE,2010-11-21,12,5,7,3,1,2
CLE,2010-11-28,16,7,9,4,2,2
CLE,2010-12-05,20,7,13,4,0,4
CLE,2010-12-12,24,7,17,4,0,4
CLE,2010-12-19,27,8,19,3,1,2
CLE,2010-12-26,30,8,22,3,0,3
CLE,2011-01-02,34,8,26,4,0,4
CLE,2011-01-09,37,8,29,3,0,3
CLE,2011-01-16,40,8,32,3,0,3
CLE,2011-01-23,43,8,35,3,0,3
CLE,2011-01-30,47,8,39,4,0,4
CLE,2011-02-06,51,8,43,4,0,4
CLE,2011-02-13,55,9,46,4,1,3
CLE,2011-02-27,59,11,48,4,2,2
CLE,2011-03-06,62,12,50,3,1,2
CLE,2011-03-13,65,12,53,3,0,3
CLE,2011-03-20,68,13,55,3,1,2
CLE,2011-03-27,72,14,58,4,1,3
CLE,2011-04-03,76,15,61,4,1,3
CLE,2011-04-10,82,19,63,6,4,2
HOU,2010-10-31,3,0,3,3,0,3
HOU,2010-11-07,6,1,5,3,1,2
HOU,2010-11-14,9,3,6,3,2,1
HOU,2010-11-21,12,3,9,3,0,3
HOU,2010-11-28,16,5,11,4,2,2
HOU,2010-12-05,20,7,13,4,2,2
HOU,2010-12-12,23,9,14,3,2,1
HOU,2010-12-19,27,12,15,4,3,1
HOU,2010-12-26,29,14,15,2,2,0
HOU,2011-01-02,33,16,17,4,2,2
HOU,2011-01-09,37,16,21,4,0,4
HOU,2011-01-16,41,18,23,4,2,2
HOU,2011-01-23,45,20,25,4,2,2
HOU,2011-01-30,49,22,27,4,2,2
HOU,2011-02-06,52,24,28,3,2,1
HOU,2011-02-13,55,25,30,3,1,2
HOU,2011-02-27,61,30,31,6,5,1
HOU,2011-03-06,64,32,32,3,2,1
HOU,2011-03-13,67,33,34,3,1,2
HOU,2011-03-20,71,37,34,4,4,0
HOU,2011-03-27,73,38,35,2,1,1
HOU,2011-04-03,77,41,36,4,3,1
HOU,2011-04-10,82,43,39,5,2,3
UTA,2010-10-31,3,1,2,3,1,2
UTA,2010-11-07,6,3,3,3,2,1
UTA,2010-11-14,10,7,3,4,4,0
UTA,2010-11-21,14,9,5,4,2,2
UTA,2010-11-28,18,13,5,4,4,0
UTA,2010-12-05,21,15,6,3,2,1
UTA,2010-12-12,25,17,8,4,2,2
UTA,2010-12-19,28,19,9,3,2,1
UTA,2010-12-26,30,21,9,2,2,0
UTA,2011-01-02,34,23,11,4,2,2
UTA,2011-01-09,38,25,13,4,2,2
UTA,2011-01-16,40,27,13,2,2,0
UTA,2011-01-23,44,27,17,4,0,4
UTA,2011-01-30,48,28,20,4,1,3
UTA,2011-02-06,52,30,22,4,2,2
UTA,2011-02-13,55,31,24,3,1,2
UTA,2011-02-27,60,32,28,5,1,4
UTA,2011-03-06,63,33,30,3,1,2
UTA,2011-03-13,67,34,33,4,1,3
UTA,2011-03-20,70,36,34,3,2,1
UTA,2011-03-27,74,36,38,4,0,4
UTA,2011-04-03,77,36,41,3,0,3
UTA,2011-04-10,82,39,43,5,3,2
DAL,2010-10-31,3,2,1,3,2,1
DAL,2010-11-07,5,3,2,2,1,1
DAL,2010-11-14,8,6,2,3,3,0
DAL,2010-11-21,12,8,4,4,2,2
DAL,2010-11-28,16,12,4,4,4,0
DAL,2010-12-05,20,16,4,4,4,0
DAL,2010-12-12,23,19,4,3,3,0
DAL,2010-12-19,26,21,5,3,2,1
DAL,2010-12-26,28,23,5,2,2,0
DAL,2011-01-02,33,25,8,5,2,3
DAL,2011-01-09,36,26,10,3,1,2
DAL,2011-01-16,39,26,13,3,0,3
DAL,2011-01-23,43,28,15,4,2,2
DAL,2011-01-30,46,31,15,3,3,0
DAL,2011-02-06,50,35,15,4,4,0
DAL,2011-02-13,54,38,16,4,3,1
DAL,2011-02-27,59,43,16,5,5,0
DAL,2011-03-06,62,45,17,3,2,1
DAL,2011-03-13,66,47,19,4,2,2
DAL,2011-03-20,70,49,21,4,2,2
DAL,2011-03-27,73,52,21,3,3,0
DAL,2011-04-03,77,53,24,4,1,3
DAL,2011-04-10,82,57,25,5,4,1
ATL,2010-10-31,3,3,0,3,3,0
ATL,2010-11-07,7,6,1,4,3,1
ATL,2010-11-14,11,7,4,4,1,3
ATL,2010-11-21,13,8,5,2,1,1
ATL,2010-11-28,18,11,7,5,3,2
ATL,2010-12-05,21,13,8,3,2,1
ATL,2010-12-12,25,16,9,4,3,1
ATL,2010-12-19,29,17,12,4,1,3
ATL,2010-12-26,32,19,13,3,2,1
ATL,2011-01-02,36,22,14,4,3,1
ATL,2011-01-09,39,25,14,3,3,0
ATL,2011-01-16,41,26,15,2,1,1
ATL,2011-01-23,45,29,16,4,3,1
ATL,2011-01-30,48,30,18,3,1,2
ATL,2011-02-06,51,33,18,3,3,0
ATL,2011-02-13,53,33,20,2,0,2
ATL,2011-02-27,59,36,23,6,3,3
ATL,2011-03-06,63,37,26,4,1,3
ATL,2011-03-13,66,38,28,3,1,2
ATL,2011-03-20,70,40,30,4,2,2
ATL,2011-03-27,74,42,32,4,2,2
ATL,2011-04-03,77,44,33,3,2,1
ATL,2011-04-10,82,44,38,5,0,5
CHI,2010-10-31,2,1,1,2,1,1
CHI,2010-11-07,5,2,3,3,1,2
CHI,2010-11-14,8,5,3,3,3,0
CHI,2010-11-21,11,7,4,3,2,1
CHI,2010-11-28,15,9,6,4,2,2
CHI,2010-12-05,18,10,8,3,1,2
CHI,2010-12-12,22,14,8,4,4,0
CHI,2010-12-19,25,16,9,3,2,1
CHI,2010-12-26,29,19,10,4,3,1
CHI,2011-01-02,32,22,10,3,3,0
CHI,2011-01-09,36,24,12,4,2,2
CHI,2011-01-16,40,27,13,4,3,1
CHI,2011-01-23,44,30,14,4,3,1
CHI,2011-01-30,47,33,14,3,3,0
CHI,2011-02-06,49,34,15,2,1,1
CHI,2011-02-13,52,36,16,3,2,1
CHI,2011-02-27,57,40,17,5,4,1
CHI,2011-03-06,61,43,18,4,3,1
CHI,2011-03-13,65,47,18,4,4,0
CHI,2011-03-20,68,49,19,3,2,1
CHI,2011-03-27,72,53,19,4,4,0
CHI,2011-04-03,76,56,20,4,3,1
CHI,2011-04-10,82,62,20,6,6,0
BOS,2010-10-31,3,2,1,3,2,1
BOS,2010-11-07,7,6,1,4,4,0
BOS,2010-11-14,10,8,2,3,2,1
BOS,2010-11-21,13,9,4,3,1,2
BOS,2010-11-28,16,12,4,3,3,0
BOS,2010-12-05,20,16,4,4,4,0
BOS,2010-12-12,23,19,4,3,3,0
BOS,2010-12-19,26,22,4,3,3,0
BOS,2010-12-26,28,23,5,2,1,1
BOS,2011-01-02,32,25,7,4,2,2
BOS,2011-01-09,36,28,8,4,3,1
BOS,2011-01-16,39,30,9,3,2,1
BOS,2011-01-23,43,33,10,4,3,1
BOS,2011-01-30,47,36,11,4,3,1
BOS,2011-02-06,50,38,12,3,2,1
BOS,2011-02-13,53,39,14,3,1,2
BOS,2011-02-27,57,42,15,4,3,1
BOS,2011-03-06,61,46,15,4,4,0
BOS,2011-03-13,64,47,17,3,1,2
BOS,2011-03-20,68,49,19,4,2,2
BOS,2011-03-27,72,51,21,4,2,2
BOS,2011-04-03,76,53,23,4,2,2
BOS,2011-04-10,82,56,26,6,3,3
PHO,2010-10-31,3,1,2,3,1,2
PHO,2010-11-07,6,3,3,3,2,1
PHO,2010-11-14,9,5,4,3,2,1
PHO,2010-11-21,13,6,7,4,1,3
PHO,2010-11-28,17,8,9,4,2,2
PHO,2010-12-05,20,11,9,3,3,0
PHO,2010-12-12,23,11,12,3,0,3
PHO,2010-12-19,26,13,13,3,2,1
PHO,2010-12-26,29,13,16,3,0,3
PHO,2011-01-02,32,14,18,3,1,2
PHO,2011-01-09,35,15,20,3,1,2
PHO,2011-01-16,38,17,21,3,2,1
PHO,2011-01-23,42,20,22,4,3,1
PHO,2011-01-30,46,22,24,4,2,2
PHO,2011-02-06,48,23,25,2,1,1
PHO,2011-02-13,52,26,26,4,3,1
PHO,2011-02-27,57,30,27,5,4,1
PHO,2011-03-06,61,32,29,4,2,2
PHO,2011-03-13,64,33,31,3,1,2
PHO,2011-03-20,68,35,33,4,2,2
PHO,2011-03-27,72,36,36,4,1,3
PHO,2011-04-03,76,37,39,4,1,3
PHO,2011-04-10,82,40,42,6,3,3
TOR,2010-10-31,2,1,1,2,1,1
TOR,2010-11-07,6,1,5,4,0,4
TOR,2010-11-14,10,2,8,4,1,3
TOR,2010-11-21,14,5,9,4,3,1
TOR,2010-11-28,17,6,11,3,1,2
TOR,2010-12-05,20,8,12,3,2,1
TOR,2010-12-12,24,9,15,4,1,3
TOR,2010-12-19,28,10,18,4,1,3
TOR,2010-12-26,29,10,19,1,0,1
TOR,2011-01-02,33,11,22,4,1,3
