team,date,count,win,loss,cur_count,cur_win,cur_loss
CLE,2007-03-11,63,38,25,4,4,0
CLE,2007-03-18,66,41,25,3,3,0
CLE,2007-03-25,70,42,28,4,1,3
CLE,2007-04-01,74,44,30,4,2,2
CLE,2007-04-08,78,46,32,4,2,2
CLE,2007-04-15,82,50,32,4,4,0
POR,2006-11-05,3,2,1,3,2,1
POR,2006-11-12,7,4,3,4,2,2
POR,2006-11-19,11,5,6,4,1,3
POR,2006-11-26,15,6,9,4,1,3
POR,2006-12-03,18,6,12,3,0,3
POR,2006-12-10,22,8,14,4,2,2
POR,2006-12-17,25,11,14,3,3,0
POR,2006-12-24,27,12,15,2,1,1
POR,2006-12-31,31,13,18,4,1,3
POR,2007-01-07,35,14,21,4,1,3
POR,2007-01-14,39,15,24,4,1,3
POR,2007-01-21,42,17,25,3,2,1
POR,2007-01-28,45,19,26,3,2,1
POR,2007-02-04,49,20,29,4,1,3
POR,2007-02-11,52,22,30,3,2,1
POR,2007-02-25,57,24,33,5,2,3
POR,2007-03-04,60,25,35,3,1,2
POR,2007-03-11,62,26,36,2,1,1
POR,2007-03-18,66,26,40,4,0,4
POR,2007-03-25,70,29,41,4,3,1
POR,2007-04-01,73,29,44,3,0,3
POR,2007-04-08,76,31,45,3,2,1
POR,2007-04-15,82,32,50,6,1,5
MEM,2006-11-05,3,1,2,3,1,2
MEM,2006-11-12,6,1,5,3,0,3
MEM,2006-11-19,9,1,8,3,0,3
MEM,2006-11-26,13,3,10,4,2,2
MEM,2006-12-03,16,4,12,3,1,2
MEM,2006-12-10,20,5,15,4,1,3
MEM,2006-12-17,24,5,19,4,0,4
MEM,2006-12-24,28,6,22,4,1,3
MEM,2006-12-31,32,7,25,4,1,3
MEM,2007-01-07,35,8,27,3,1,2
MEM,2007-01-14,38,9,29,3,1,2
MEM,2007-01-21,41,10,31,3,1,2
MEM,2007-01-28,45,11,34,4,1,3
MEM,2007-02-04,48,12,36,3,1,2
MEM,2007-02-11,52,13,39,4,1,3
MEM,2007-02-25,57,15,42,5,2,3
MEM,2007-03-04,61,15,46,4,0,4
MEM,2007-03-11,64,16,48,3,1,2
MEM,2007-03-18,67,17,50,3,1,2
MEM,2007-03-25,70,17,53,3,0,3
MEM,2007-04-01,75,19,56,5,2,3
MEM,2007-04-08,78,19,59,3,0,3
MEM,2007-04-15,82,22,60,4,3,1
ORL,2006-11-05,3,1,2,3,1,2
ORL,2006-11-12,7,4,3,4,3,1
ORL,2006-11-19,10,7,3,3,3,0
ORL,2006-11-26,14,10,4,4,3,1
ORL,2006-12-03,18,13,5,4,3,1
ORL,2006-12-10,22,15,7,4,2,2
ORL,2006-12-17,26,16,10,4,1,3
ORL,2006-12-24,29,17,12,3,1,2
ORL,2006-12-31,32,18,14,3,1,2
ORL,2007-01-07,35,21,14,3,3,0
ORL,2007-01-14,38,22,16,3,1,2
ORL,2007-01-21,41,22,19,3,0,3
ORL,2007-01-28,44,23,21,3,1,2
ORL,2007-02-04,48,25,23,4,2,2
ORL,2007-02-11,52,26,26,4,1,3
ORL,2007-02-25,57,27,30,5,1,4
ORL,2007-03-04,61,28,33,4,1,3
ORL,2007-03-11,64,29,35,3,1,2
ORL,2007-03-18,68,31,37,4,2,2
ORL,2007-03-25,70,32,38,2,1,1
ORL,2007-04-01,74,34,40,4,2,2
ORL,2007-04-08,76,35,41,2,1,1
ORL,2007-04-15,82,40,42,6,5,1
DET,2006-11-05,3,2,1,3,2,1
DET,2006-11-12,7,3,4,4,1,3
DET,2006-11-19,10,5,5,3,2,1
DET,2006-11-26,14,9,5,4,4,0
DET,2006-12-03,17,11,6,3,2,1
DET,2006-12-10,20,13,7,3,2,1
DET,2006-12-17,23,15,8,3,2,1
DET,2006-12-24,25,17,8,2,2,0
DET,2006-12-31,29,18,11,4,1,3
DET,2007-01-07,31,19,12,2,1,1
DET,2007-01-14,35,21,14,4,2,2
DET,2007-01-21,39,23,16,4,2,2
DET,2007-01-28,42,25,17,3,2,1
DET,2007-02-04,46,28,18,4,3,1
DET,2007-02-11,49,31,18,3,3,0
DET,2007-02-25,55,36,19,6,5,1
DET,2007-03-04,57,37,20,2,1,1
DET,2007-03-11,61,39,22,4,2,2
DET,2007-03-18,65,42,23,4,3,1
DET,2007-03-25,69,44,25,4,2,2
DET,2007-04-01,73,47,26,4,3,1
DET,2007-04-08,76,49,27,3,2,1
DET,2007-04-15,82,53,29,6,4,2
GSW,2006-11-05,3,1,2,3,1,2
GSW,2006-11-12,7,4,3,4,3,1
GSW,2006-11-19,10,7,3,3,3,0
GSW,2006-11-26,14,8,6,4,1,3
GSW,2006-12-03,17,9,8,3,1,2
GSW,2006-12-10,21,10,11,4,1,3
GSW,2006-12-17,25,12,13,4,2,2
GSW,2006-12-24,29,14,15,4,2,2
GSW,2006-12-31,32,16,16,3,2,1
GSW,2007-01-07,36,18,18,4,2,2
GSW,2007-01-14,38,18,20,2,0,2
GSW,2007-01-21,41,19,22,3,1,2
GSW,2007-01-28,44,21,23,3,2,1
GSW,2007-02-04,48,22,26,4,1,3
GSW,2007-02-11,52,24,28,4,2,2
GSW,2007-02-25,57,26,31,5,2,3
GSW,2007-03-04,61,26,35,4,0,4
GSW,2007-03-11,65,29,36,4,3,1
GSW,2007-03-18,68,32,36,3,3,0
GSW,2007-03-25,71,33,38,3,1,2
GSW,2007-04-01,74,35,39,3,2,1
GSW,2007-04-08,77,37,40,3,2,1
GSW,2007-04-15,82,42,40,5,5,0
WAS,2006-11-05,2,1,1,2,1,1
WAS,2006-11-12,6,3,3,4,2,2
WAS,2006-11-19,9,4,5,3,1,2
WAS,2006-11-26,13,4,9,4,0,4
WAS,2006-12-03,16,6,10,3,2,1
WAS,2006-12-10,20,9,11,4,3,1
WAS,2006-12-17,23,12,11,3,3,0
WAS,2006-12-24,26,14,12,3,2,1
WAS,2006-12-31,30,17,13,4,3,1
WAS,2007-01-07,33,19,14,3,2,1
WAS,2007-01-14,36,20,16,3,1,2
WAS,2007-01-21,40,24,16,4,4,0
WAS,2007-01-28,43,26,17,3,2,1
WAS,2007-02-04,46,27,19,3,1,2
WAS,2007-02-11,49,28,21,3,1,2
WAS,2007-02-25,54,31,23,5,3,2
WAS,2007-03-04,58,33,25,4,2,2
WAS,2007-03-11,62,34,28,4,1,3
WAS,2007-03-18,64,36,28,2,2,0
WAS,2007-03-25,68,37,31,4,1,3
WAS,2007-04-01,72,39,33,4,2,2
WAS,2007-04-08,76,39,37,4,0,4
WAS,2007-04-15,82,41,41,6,2,4
TOR,2006-11-05,3,1,2,3,1,2
TOR,2006-11-12,6,2,4,3,1,2
TOR,2006-11-19,9,2,7,3,0,3
TOR,2006-11-26,13,4,9,4,2,2
TOR,2006-12-03,17,7,10,4,3,1
TOR,2006-12-10,20,7,13,3,0,3
TOR,2006-12-17,24,10,14,4,3,1
TOR,2006-12-24,28,12,16,4,2,2
TOR,2006-12-31,31,13,18,3,1,2
TOR,2007-01-07,34,15,19,3,2,1
TOR,2007-01-14,38,17,21,4,2,2
TOR,2007-01-21,41,19,22,3,2,1
TOR,2007-01-28,45,22,23,4,3,1
TOR,2007-02-04,48,25,23,3,3,0
TOR,2007-02-11,51,27,24,3,2,1
TOR,2007-02-25,56,31,25,5,4,1
TOR,2007-03-04,60,32,28,4,1,3
TOR,2007-03-11,63,34,29,3,2,1
TOR,2007-03-18,67,36,31,4,2,2
TOR,2007-03-25,69,38,31,2,2,0
TOR,2007-04-01,73,41,32,4,3,1
TOR,2007-04-08,77,44,33,4,3,1
TOR,2007-04-15,82,47,35,5,3,2
MIL,2006-11-05,3,2,1,3,2,1
MIL,2006-11-12,7,2,5,4,0,4
MIL,2006-11-19,10,3,7,3,1,2
MIL,2006-11-26,13,4,9,3,1,2
MIL,2006-12-03,16,6,10,3,2,1
MIL,2006-12-10,20,8,12,4,2,2
MIL,2006-12-17,24,10,14,4,2,2
MIL,2006-12-24,27,13,14,3,3,0
MIL,2006-12-31,31,16,15,4,3,1
MIL,2007-01-07,33,16,17,2,0,2
MIL,2007-01-14,36,16,20,3,0,3
MIL,2007-01-21,40,17,23,4,1,3
MIL,2007-01-28,44,18,26,4,1,3
MIL,2007-02-04,48,18,30,4,0,4
MIL,2007-02-11,51,19,32,3,1,2
MIL,2007-02-25,57,20,37,6,1,5
MIL,2007-03-04,60,22,38,3,2,1
MIL,2007-03-11,63,23,40,3,1,2
MIL,2007-03-18,66,25,41,3,2,1
MIL,2007-03-25,68,25,43,2,0,2
MIL,2007-04-01,72,25,47,4,0,4
MIL,2007-04-08,76,26,50,4,1,3
MIL,2007-04-15,82,28,54,6,2,4
LAC,2006-11-05,3,2,1,3,2,1
LAC,2006-11-12,6,5,1,3,3,0
LAC,2006-11-19,8,6,2,2,1,1
LAC,2006-11-26,12,6,6,4,0,4
LAC,2006-12-03,16,8,8,4,2,2
LAC,2006-12-10,19,10,9,3,2,1
LAC,2006-12-17,23,10,13,4,0,4
LAC,2006-12-24,26,11,15,3,1,2
LAC,2006-12-31,30,14,16,4,3,1
LAC,2007-01-07,34,15,19,4,1,3
LAC,2007-01-14,37,17,20,3,2,1
LAC,2007-01-21,40,19,21,3,2,1
LAC,2007-01-28,44,22,22,4,3,1
LAC,2007-02-04,47,24,23,3,2,1
LAC,2007-02-11,51,25,26,4,1,3
LAC,2007-02-25,55,26,29,4,1,3
LAC,2007-03-04,59,29,30,4,3,1
LAC,2007-03-11,62,29,33,3,0,3
LAC,2007-03-18,66,30,36,4,1,3
LAC,2007-03-25,70,34,36,4,4,0
LAC,2007-04-01,73,36,37,3,2,1
LAC,2007-04-08,75,37,38,2,1,1
LAC,2007-04-15,82,40,42,7,3,4
HOU,2006-11-05,3,1,2,3,1,2
HOU,2006-11-12,7,5,2,4,4,0
HOU,2006-11-19,10,6,4,3,1,2
HOU,2006-11-26,13,9,4,3,3,0
HOU,2006-12-03,16,11,5,3,2,1
HOU,2006-12-10,20,14,6,4,3,1
HOU,2006-12-17,24,15,9,4,1,3
HOU,2006-12-24,27,16,11,3,1,2
HOU,2006-12-31,31,19,12,4,3,1
HOU,2007-01-07,34,21,13,3,2,1
HOU,2007-01-14,38,25,13,4,4,0
HOU,2007-01-21,41,25,16,3,0,3
HOU,2007-01-28,43,27,16,2,2,0
HOU,2007-02-04,46,29,17,3,2,1
HOU,2007-02-11,50,32,18,4,3,1
HOU,2007-02-25,55,35,20,5,3,2
HOU,2007-03-04,59,36,23,4,1,3
HOU,2007-03-11,63,39,24,4,3,1
HOU,2007-03-18,67,42,25,4,3,1
HOU,2007-03-25,70,44,26,3,2,1
HOU,2007-04-01,74,47,27,4,3,1
HOU,2007-04-08,77,48,29,3,1,2
HOU,2007-04-15,82,52,30,5,4,1
BOS,2006-11-05,3,0,3,3,0,3
BOS,2006-11-12,6,1,5,3,1,2
BOS,2006-11-19,10,4,6,4,3,1
BOS,2006-11-26,13,5,8,3,1,2
BOS,2006-12-03,15,5,10,2,0,2
BOS,2006-12-10,19,6,13,4,1,3
BOS,2006-12-17,23,10,13,4,4,0
BOS,2006-12-24,25,10,15,2,0,2
BOS,2006-12-31,29,10,19,4,0,4
BOS,2007-01-07,33,12,21,4,2,2
BOS,2007-01-14,36,12,24,3,0,3
BOS,2007-01-21,39,12,27,3,0,3
BOS,2007-01-28,43,12,31,4,0,4
BOS,2007-02-04,46,12,34,3,0,3
BOS,2007-02-11,50,12,38,4,0,4
BOS,2007-02-25,55,13,42,5,1,4
BOS,2007-03-04,59,17,42,4,4,0
BOS,2007-03-11,62,18,44,3,1,2
BOS,2007-03-18,66,20,46,4,2,2
BOS,2007-03-25,69,20,49,3,0,3
BOS,2007-04-01,73,23,50,4,3,1
BOS,2007-04-08,76,23,53,3,0,3
BOS,2007-04-15,82,24,58,6,1,5
IND,2006-11-05,3,2,1,3,2,1
IND,2006-11-12,7,4,3,4,2,2
IND,2006-11-19,10,5,5,3,1,2
IND,2006-11-26,14,7,7,4,2,2
IND,2006-12-03,18,9,9,4,2,2
IND,2006-12-10,22,11,11,4,2,2
IND,2006-12-17,26,13,13,4,2,2
IND,2006-12-24,29,15,14,3,2,1
IND,2006-12-31,32,17,15,3,2,1
IND,2007-01-07,34,18,16,2,1,1
IND,2007-01-14,37,20,17,3,2,1
IND,2007-01-21,40,20,20,3,0,3
IND,2007-01-28,44,23,21,4,3,1
IND,2007-02-04,47,26,21,3,3,0
IND,2007-02-11,51,27,24,4,1,3
IND,2007-02-25,55,29,26,4,2,2
IND,2007-03-04,58,29,29,3,0,3
IND,2007-03-11,62,29,33,4,0,4
IND,2007-03-18,65,30,35,3,1,2
IND,2007-03-25,69,31,38,4,1,3
IND,2007-04-01,73,32,41,4,1,3
IND,2007-04-08,76,34,42,3,2,1
IND,2007-04-15,82,35,47,6,1,5
MIA,2006-11-05,3,1,2,3,1,2
MIA,2006-11-12,6,3,3,3,2,1
MIA,2006-11-19,9,4,5,3,1,2
MIA,2006-11-26,13,5,8,4,1,3
MIA,2006-12-03,16,7,9,3,2,1
MIA,2006-12-10,19,8,11,3,1,2
MIA,2006-12-17,23,10,13,4,2,2
MIA,2006-12-24,26,12,14,3,2,1
MIA,2006-12-31,30,13,17,4,1,3
MIA,2007-01-07,33,14,19,3,1,2
MIA,2007-01-14,36,17,19,3,3,0
MIA,2007-01-21,40,18,22,4,1,3
MIA,2007-01-28,44,19,25,4,1,3
MIA,2007-02-04,47,22,25,3,3,0
MIA,2007-02-11,51,25,26,4,3,1
MIA,2007-02-25,55,27,28,4,2,2
MIA,2007-03-04,58,29,29,3,2,1
MIA,2007-03-11,62,33,29,4,4,0
MIA,2007-03-18,66,36,30,4,3,1
MIA,2007-03-25,69,37,32,3,1,2
MIA,2007-04-01,73,39,34,4,2,2
MIA,2007-04-08,77,42,35,4,3,1
MIA,2007-04-15,82,44,38,5,2,3
DEN,2006-11-05,2,0,2,2,0,2
DEN,2006-11-12,5,2,3,3,2,1
DEN,2006-11-19,8,4,4,3,2,1
DEN,2006-11-26,12,8,4,4,4,0
DEN,2006-12-03,15,10,5,3,2,1
DEN,2006-12-10,18,11,7,3,1,2
DEN,2006-12-17,22,13,9,4,2,2
DEN,2006-12-24,24,14,10,2,1,1
DEN,2006-12-31,28,16,12,4,2,2
DEN,2007-01-07,31,16,15,3,0,3
DEN,2007-01-14,35,18,17,4,2,2
DEN,2007-01-21,37,20,17,2,2,0
DEN,2007-01-28,41,22,19,4,2,2
DEN,2007-02-04,45,23,22,4,1,3
DEN,2007-02-11,49,25,24,4,2,2
DEN,2007-02-25,54,26,28,5,1,4
DEN,2007-03-04,57,28,29,3,2,1
DEN,2007-03-11,61,30,31,4,2,2
DEN,2007-03-18,64,33,31,3,3,0
DEN,2007-03-25,68,35,33,4,2,2
DEN,2007-04-01,72,36,36,4,1,3
DEN,2007-04-08,76,40,36,4,4,0
DEN,2007-04-15,82,45,37,6,5,1
SAC,2006-11-05,3,1,2,3,1,2
SAC,2006-11-12,6,4,2,3,3,0
SAC,2006-11-19,9,5,4,3,1,2
SAC,2006-11-26,12,7,5,3,2,1
SAC,2006-12-03,15,8,7,3,1,2
SAC,2006-12-10,19,9,10,4,1,3
SAC,2006-12-17,22,10,12,3,1,2
SAC,2006-12-24,25,11,14,3,1,2
SAC,2006-12-31,28,13,15,3,2,1
SAC,2007-01-07,31,14,17,3,1,2
SAC,2007-01-14,34,14,20,3,0,3
SAC,2007-01-21,38,15,23,4,1,3
SAC,2007-01-28,42,17,25,4,2,2
SAC,2007-02-04,45,19,26,3,2,1
SAC,2007-02-11,49,22,27,4,3,1
SAC,2007-02-25,55,24,31,6,2,4
SAC,2007-03-04,59,27,32,4,3,1
SAC,2007-03-11,62,28,34,3,1,2
SAC,2007-03-18,66,29,37,4,1,3
SAC,2007-03-25,70,30,40,4,1,3
SAC,2007-04-01,72,30,42,2,0,2
SAC,2007-04-08,76,31,45,4,1,3
SAC,2007-04-15,82,33,49,6,2,4
DAL,2006-11-05,2,0,2,2,0,2
DAL,2006-11-12,6,2,4,4,2,2
DAL,2006-11-19,9,5,4,3,3,0
DAL,2006-11-26,13,9,4,4,4,0
DAL,2006-12-03,16,12,4,3,3,0
DAL,2006-12-10,20,14,6,4,2,2
DAL,2006-12-17,24,17,7,4,3,1
DAL,2006-12-24,27,20,7,3,3,0
DAL,2006-12-31,31,24,7,4,4,0
DAL,2007-01-07,35,27,8,4,3,1
DAL,2007-01-14,39,31,8,4,4,0
DAL,2007-01-21,42,34,8,3,3,0
DAL,2007-01-28,45,36,9,3,2,1
DAL,2007-02-04,48,39,9,3,3,0
DAL,2007-02-11,51,42,9,3,3,0
DAL,2007-02-25,55,46,9,4,4,0
DAL,2007-03-04,59,50,9,4,4,0
DAL,2007-03-11,61,52,9,2,2,0
DAL,2007-03-18,65,54,11,4,2,2
DAL,2007-03-25,69,58,11,4,4,0
DAL,2007-04-01,73,61,12,4,3,1
DAL,2007-04-08,76,63,13,3,2,1
DAL,2007-04-15,82,67,15,6,4,2
NJN,2006-11-05,2,1,1,2,1,1
NJN,2006-11-12,5,3,2,3,2,1
NJN,2006-11-19,9,5,4,4,2,2
NJN,2006-11-26,13,5,8,4,0,4
NJN,2006-12-03,16,7,9,3,2,1
NJN,2006-12-10,19,7,12,3,0,3
NJN,2006-12-17,23,9,14,4,2,2
NJN,2006-12-24,27,11,16,4,2,2
NJN,2006-12-31,31,13,18,4,2,2
NJN,2007-01-07,33,14,19,2,1,1
NJN,2007-01-14,36,16,20,3,2,1
NJN,2007-01-21,40,20,20,4,4,0
NJN,2007-01-28,44,21,23,4,1,3
NJN,2007-02-04,48,22,26,4,1,3
NJN,2007-02-11,52,25,27,4,3,1
NJN,2007-02-25,57,27,30,5,2,3
NJN,2007-03-04,60,28,32,3,1,2
NJN,2007-03-11,63,28,35,3,0,3
NJN,2007-03-18,67,31,36,4,3,1
NJN,2007-03-25,70,32,38,3,1,2
NJN,2007-04-01,73,34,39,3,2,1
NJN,2007-04-08,76,36,40,3,2,1
NJN,2007-04-15,82,41,41,6,5,1
SAS,2006-11-05,3,2,1,3,2,1
SAS,2006-11-12,6,5,1,3,3,0
SAS,2006-11-19,10,8,2,4,3,1
SAS,2006-11-26,14,11,3,4,3,1
SAS,2006-12-03,17,12,5,3,1,2
SAS,2006-12-10,21,15,6,4,3,1
SAS,2006-12-17,25,19,6,4,4,0
SAS,2006-12-24,28,21,7,3,2,1
SAS,2006-12-31,31,23,8,3,2,1
SAS,2007-01-07,35,24,11,4,1,3
SAS,2007-01-14,38,27,11,3,3,0
SAS,2007-01-21,42,29,13,4,2,2
SAS,2007-01-28,46,32,14,4,3,1
SAS,2007-02-04,48,32,16,2,0,2
SAS,2007-02-11,51,33,18,3,1,2
SAS,2007-02-25,56,38,18,5,5,0
SAS,2007-03-04,59,41,18,3,3,0
SAS,2007-03-11,63,45,18,4,4,0
SAS,2007-03-18,66,46,20,3,1,2
SAS,2007-03-25,69,49,20,3,3,0
SAS,2007-04-01,73,52,21,4,3,1
SAS,2007-04-08,76,55,21,3,3,0
SAS,2007-04-15,82,58,24,6,3,3
UTA,2006-11-05,3,3,0,3,3,0
UTA,2006-11-12,7,6,1,4,3,1
UTA,2006-11-19,10,9,1,3,3,0
UTA,2006-11-26,14,12,2,4,3,1
UTA,2006-12-03,18,14,4,4,2,2
UTA,2006-12-10,20,15,5,2,1,1
UTA,2006-12-17,24,18,6,4,3,1
UTA,2006-12-24,28,20,8,4,2,2
UTA,2006-12-31,31,22,9,3,2,1
UTA,2007-01-07,34,24,10,3,2,1
UTA,2007-01-14,37,24,13,3,0,3
UTA,2007-01-21,41,27,14,4,3,1
UTA,2007-01-28,45,29,16,4,2,2
UTA,2007-02-04,48,31,17,3,2,1
UTA,2007-02-11,50,33,17,2,2,0
UTA,2007-02-25,55,37,18,5,4,1
UTA,2007-03-04,59,40,19,4,3,1
UTA,2007-03-11,62,43,19,3,3,0
UTA,2007-03-18,66,43,23,4,0,4
UTA,2007-03-25,69,45,24,3,2,1
UTA,2007-04-01,73,48,25,4,3,1
UTA,2007-04-08,76,48,28,3,0,3
UTA,2007-04-15,82,51,31,6,3,3
SEA,2006-11-05,3,1,2,3,1,2
SEA,2006-11-12,7,3,4,4,2,2
SEA,2006-11-19,11,4,7,4,1,3
SEA,2006-11-26,15,6,9,4,2,2
SEA,2006-12-03,18,7,11,3,1,2
SEA,2006-12-10,21,10,11,3,3,0
SEA,2006-12-17,25,10,15,4,0,4
SEA,2006-12-24,28,11,17,3,1,2
SEA,2006-12-31,32,13,19,4,2,2
SEA,2007-01-07,36,13,23,4,0,4
SEA,2007-01-14,39,14,25,3,1,2
SEA,2007-01-21,41,16,25,2,2,0
SEA,2007-01-28,44,17,27,3,1,2
SEA,2007-02-04,47,17,30,3,0,3
SEA,2007-02-11,51,19,32,4,2,2
SEA,2007-02-25,55,21,34,4,2,2
SEA,2007-03-04,59,24,35,4,3,1
SEA,2007-03-11,63,25,38,4,1,3
SEA,2007-03-18,66,26,40,3,1,2
SEA,2007-03-25,69,27,42,3,1,2
SEA,2007-04-01,73,30,43,4,3,1
SEA,2007-04-08,77,31,46,4,1,3
SEA,2007-04-15,82,31,51,5,0,5
MIN,2006-11-05,3,2,1,3,2,1
MIN,2006-11-12,6,2,4,3,0,3
MIN,2006-11-19,9,3,6,3,1,2
MIN,2006-11-26,12,6,6,3,3,0
MIN,2006-12-03,16,7,9,4,1,3
MIN,2006-12-10,19,10,9,3,3,0
MIN,2006-12-17,21,10,11,2,0,2
MIN,2006-12-24,24,11,13,3,1,2
MIN,2006-12-31,28,13,15,4,2,2
MIN,2007-01-07,32,17,15,4,4,0
MIN,2007-01-14,35,19,16,3,2,1
MIN,2007-01-21,39,20,19,4,1,3
MIN,2007-01-28,43,21,22,4,1,3
MIN,2007-02-04,47,22,25,4,1,3
MIN,2007-02-11,51,24,27,4,2,2
MIN,2007-02-25,56,26,30,5,2,3
MIN,2007-03-04,59,26,33,3,0,3
MIN,2007-03-11,62,27,35,3,1,2
MIN,2007-03-18,65,28,37,3,1,2
MIN,2007-03-25,69,30,39,4,2,2
MIN,2007-04-01,73,31,42,4,1,3
MIN,2007-04-08,76,32,44,3,1,2
MIN,2007-04-15,82,32,50,6,0,6
NYK,2006-11-05,3,1,2,3,1,2
NYK,2006-11-12,7,2,5,4,1,3
NYK,2006-11-19,11,4,7,4,2,2
NYK,2006-11-26,15,5,10,4,1,3
NYK,2006-12-03,19,6,13,4,1,3
NYK,2006-12-10,22,8,14,3,2,1
NYK,2006-12-17,26,9,17,4,1,3
NYK,2006-12-24,30,12,18,4,3,1
NYK,2006-12-31,33,13,20,3,1,2
NYK,2007-01-07,36,15,21,3,2,1
NYK,2007-01-14,38,16,22,2,1,1
