name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Shawne Williams,Brooklyn Nets,NJN,7,SF,6-9,225,"February 16, 1986",us,4,University of Memphis,/players/w/willish03.html
Shelden Williams,Brooklyn Nets,NJN,33,C,6-9,250,"October 21, 1983",us,5,Duke University,/players/w/willish02.html
D.J. Augustin,Charlotte Hornets,CHA,14,PG,6-0,183,"November 10, 1987",us,3,University of Texas at Austin,/players/a/augusdj01.html
Bismack Biyombo,Charlotte Hornets,CHA,0,C,6-9,255,"August 28, 1992",cd,R,,/players/b/biyombi01.html
Derrick Brown,Charlotte Hornets,CHA,4,SF,6-7,225,"September 8, 1987",us,2,Xavier University,/players/b/brownde04.html
Matt Carroll,Charlotte Hornets,CHA,33,SG,6-6,212,"August 28, 1980",us,8,University of Notre Dame,/players/c/carroma01.html
Boris Diaw,Charlotte Hornets,CHA,32,PF,6-8,250,"April 16, 1982",fr,8,,/players/d/diawbo01.html
DeSagana Diop,Charlotte Hornets,CHA,7,C,7-0,300,"January 30, 1982",sn,10,,/players/d/diopde01.html
Gerald Henderson,Charlotte Hornets,CHA,15,SG,6-5,215,"December 9, 1987",us,2,Duke University,/players/h/hendege02.html
Cory Higgins,Charlotte Hornets,CHA,11,PG,6-5,180,"June 14, 1989",us,R,University of Colorado,/players/h/higgico01.html
Corey Maggette,Charlotte Hornets,CHA,50,SF,6-6,218,"November 12, 1979",us,12,Duke University,/players/m/maggeco01.html
Jamario Moon,Charlotte Hornets,CHA,9,SF,6-8,205,"June 13, 1980",us,4,Meridian Community College,/players/m/moonja01.html
Byron Mullens,Charlotte Hornets,CHA,22,C,7-0,275,"February 14, 1989",us,2,Ohio State University,/players/m/mulleby01.html
Eduardo Najera,Charlotte Hornets,CHA,21,PF,6-8,240,"July 11, 1976",mx,11,University of Oklahoma,/players/n/najered01.html
Tyrus Thomas,Charlotte Hornets,CHA,12,PF,6-9,215,"August 17, 1986",us,5,Louisiana State University,/players/t/thomaty01.html
Kemba Walker,Charlotte Hornets,CHA,1,PG,6-1,172,"May 8, 1990",us,R,University of Connecticut,/players/w/walkeke02.html
D.J. White,Charlotte Hornets,CHA,8,PF,6-9,251,"August 31, 1986",us,3,Indiana University,/players/w/whitedj01.html
Reggie Williams,Charlotte Hornets,CHA,55,SF,6-6,205,"September 14, 1986",us,2,Virginia Military Institute,/players/w/willire02.html
Omer Asik,Chicago Bulls,CHI,3,C,7-0,255,"July 4, 1986",tr,1,,/players/a/asikom01.html
Carlos Boozer,Chicago Bulls,CHI,5,PF,6-9,258,"November 20, 1981",de,9,Duke University,/players/b/boozeca01.html
Ronnie Brewer,Chicago Bulls,CHI,11,SG,6-7,220,"March 20, 1985",us,5,University of Arkansas,/players/b/brewero02.html
Jimmy Butler,Chicago Bulls,CHI,21,SG,6-7,220,"September 14, 1989",us,R,Marquette University,/players/b/butleji01.html
Luol Deng,Chicago Bulls,CHI,9,SF,6-9,220,"April 16, 1985",ss,7,Duke University,/players/d/denglu01.html
Taj Gibson,Chicago Bulls,CHI,22,PF,6-9,225,"June 24, 1985",us,2,University of Southern California,/players/g/gibsota01.html
Richard Hamilton,Chicago Bulls,CHI,32,SG,6-6,185,"February 14, 1978",us,12,University of Connecticut,/players/h/hamilri01.html
Mike James,Chicago Bulls,CHI,8,PG,6-2,188,"June 23, 1975",us,9,Duquesne University,/players/j/jamesmi01.html
Kyle Korver,Chicago Bulls,CHI,26,SG,6-7,212,"March 17, 1981",us,8,Creighton University,/players/k/korveky01.html
John Lucas III,Chicago Bulls,CHI,15,PG,5-11,166,"November 21, 1982",us,3,Oklahoma State University,/players/l/lucasjo02.html
Joakim Noah,Chicago Bulls,CHI,13,C,6-11,230,"February 25, 1985",us,4,University of Florida,/players/n/noahjo01.html
Derrick Rose,Chicago Bulls,CHI,1,PG,6-3,190,"October 4, 1988",us,3,University of Memphis,/players/r/rosede01.html
Brian Scalabrine,Chicago Bulls,CHI,24,PF,6-9,241,"March 18, 1978",us,10,University of Southern California,/players/s/scalabr01.html
C.J. Watson,Chicago Bulls,CHI,7,PG,6-2,175,"April 17, 1984",us,4,University of Tennessee,/players/w/watsocj01.html
Omri Casspi,Cleveland Cavaliers,CLE,36,SF,6-9,225,"June 22, 1988",il,2,,/players/c/casspom01.html
Semih Erden,Cleveland Cavaliers,CLE,9,C,7-0,240,"July 28, 1986",tr,1,,/players/e/erdense01.html
Christian Eyenga,Cleveland Cavaliers,CLE,8,SF,6-5,210,"June 22, 1989",cd,1,,/players/e/eyengch01.html
Alonzo Gee,Cleveland Cavaliers,CLE,33,SG,6-6,225,"May 29, 1987",us,2,University of Alabama,/players/g/geeal01.html
Daniel Gibson,Cleveland Cavaliers,CLE,1,SG,6-2,190,"February 27, 1986",us,5,University of Texas at Austin,/players/g/gibsoda01.html
Luke Harangody,Cleveland Cavaliers,CLE,44,PF,6-8,246,"January 2, 1988",us,1,University of Notre Dame,/players/h/haranlu01.html
Manny Harris,Cleveland Cavaliers,CLE,6,SG,6-5,185,"September 21, 1989",us,1,University of Michigan,/players/h/harrima01.html
Ryan Hollins,Cleveland Cavaliers,CLE,5,C,7-0,240,"October 10, 1984",us,5,"University of California, Los Angeles",/players/h/holliry01.html
Lester Hudson,Cleveland Cavaliers,CLE,14,PG,6-3,190,"August 7, 1984",us,2,University of Tennessee at Martin,/players/h/hudsole01.html
Kyrie Irving,Cleveland Cavaliers,CLE,2,PG,6-3,193,"March 23, 1992",au,R,Duke University,/players/i/irvinky01.html
Antawn Jamison,Cleveland Cavaliers,CLE,4,PF,6-8,223,"June 12, 1976",us,13,University of North Carolina,/players/j/jamisan01.html
D.J. Kennedy,Cleveland Cavaliers,CLE,12,SF,6-6,215,"November 5, 1989",us,R,St. John's University,/players/k/kennedj01.html
Anthony Parker,Cleveland Cavaliers,CLE,18,SF,6-6,215,"June 19, 1975",us,8,Bradley University,/players/p/parkean01.html
Samardo Samuels,Cleveland Cavaliers,CLE,24,C,6-9,260,"January 9, 1989",jm,1,University of Louisville,/players/s/samuesa01.html
Ramon Sessions,Cleveland Cavaliers,CLE,3,PG,6-3,190,"April 11, 1986",us,4,"University of Nevada, Reno",/players/s/sessira01.html
Donald Sloan,Cleveland Cavaliers,CLE,15,PG,6-3,205,"January 15, 1988",us,R,Texas A&M University,/players/s/sloando01.html
Mychel Thompson,Cleveland Cavaliers,CLE,21,SG,6-6,211,"June 1, 1988",us,R,Pepperdine University,/players/t/thompmy02.html
Tristan Thompson,Cleveland Cavaliers,CLE,13,PF,6-9,238,"March 13, 1991",ca,R,University of Texas at Austin,/players/t/thomptr01.html
Ben Uzoh,Cleveland Cavaliers,CLE,6,PG,6-3,205,"March 19, 1988",us,1,University of Tulsa,/players/u/uzohbe01.html
Anderson Varejao,Cleveland Cavaliers,CLE,17,C,6-10,273,"September 28, 1982",br,7,,/players/v/varejan01.html
Luke Walton,Cleveland Cavaliers,CLE,32,PF,6-8,235,"March 28, 1980",us,8,University of Arizona,/players/w/waltolu01.html
Kelenna Azubuike,Dallas Mavericks,DAL,4,SG,6-5,220,"December 16, 1983",gb,4,University of Kentucky,/players/a/azubuke01.html
Rodrigue Beaubois,Dallas Mavericks,DAL,3,PG,6-0,170,"February 24, 1988",gp,2,,/players/b/beaubro01.html
Brian Cardinal,Dallas Mavericks,DAL,35,SF,6-8,245,"May 2, 1977",us,11,Purdue University,/players/c/cardibr01.html
Vince Carter,Dallas Mavericks,DAL,25,SG,6-6,220,"January 26, 1977",us,13,University of North Carolina,/players/c/cartevi01.html
Brendan Haywood,Dallas Mavericks,DAL,33,C,7-0,268,"November 27, 1979",us,10,University of North Carolina,/players/h/haywobr01.html
Yi Jianlian,Dallas Mavericks,DAL,9,PF,7-0,240,"October 27, 1987",cn,4,,/players/j/jianlyi01.html
Dominique Jones,Dallas Mavericks,DAL,20,SG,6-4,215,"October 15, 1988",us,1,University of South Florida,/players/j/jonesdo02.html
Jason Kidd,Dallas Mavericks,DAL,2,PG,6-4,205,"March 23, 1973",us,17,University of California,/players/k/kiddja01.html
Ian Mahinmi,Dallas Mavericks,DAL,28,C,6-11,250,"November 5, 1986",fr,3,,/players/m/mahinia01.html
Shawn Marion,Dallas Mavericks,DAL,0,SF,6-7,220,"May 7, 1978",us,12,"University of Nevada, Las Vegas",/players/m/mariosh01.html
Dirk Nowitzki,Dallas Mavericks,DAL,41,PF,7-0,245,"June 19, 1978",de,13,,/players/n/nowitdi01.html
Lamar Odom,Dallas Mavericks,DAL,7,SF,6-10,220,"November 6, 1979",us,12,University of Rhode Island,/players/o/odomla01.html
Jason Terry,Dallas Mavericks,DAL,31,SG,6-2,185,"September 15, 1977",us,12,University of Arizona,/players/t/terryja01.html
Delonte West,Dallas Mavericks,DAL,13,PG,6-4,180,"July 26, 1983",us,7,Saint Joseph's University,/players/w/westde01.html
Sean Williams,Dallas Mavericks,DAL,32,C,6-10,235,"September 13, 1986",us,3,Boston College,/players/w/willise01.html
Brandan Wright,Dallas Mavericks,DAL,34,C,6-10,210,"October 5, 1987",us,3,University of North Carolina,/players/w/wrighbr03.html
Arron Afflalo,Denver Nuggets,DEN,6,SG,6-5,210,"October 15, 1985",us,4,"University of California, Los Angeles",/players/a/afflaar01.html
Chris Andersen,Denver Nuggets,DEN,11,C,6-10,245,"July 7, 1978",us,9,Blinn College,/players/a/anderch01.html
Corey Brewer,Denver Nuggets,DEN,13,SF,6-9,186,"March 5, 1986",us,4,University of Florida,/players/b/breweco01.html
DeMarre Carroll,Denver Nuggets,DEN,0,PF,6-8,215,"July 27, 1986",us,2,University of Missouri,/players/c/carrode01.html
Wilson Chandler,Denver Nuggets,DEN,21,SF,6-8,225,"May 10, 1987",us,4,DePaul University,/players/c/chandwi01.html
Kenneth Faried,Denver Nuggets,DEN,35,PF,6-8,228,"November 19, 1989",us,R,Morehead State University,/players/f/farieke01.html
Rudy Fernandez,Denver Nuggets,DEN,5,SG,6-6,185,"April 4, 1985",es,3,,/players/f/fernaru01.html
Danilo Gallinari,Denver Nuggets,DEN,8,SF,6-10,225,"August 8, 1988",it,3,,/players/g/gallida01.html
Jordan Hamilton,Denver Nuggets,DEN,1,SF,6-7,220,"October 6, 1990",us,R,University of Texas at Austin,/players/h/hamiljo02.html
Al Harrington,Denver Nuggets,DEN,7,PF,6-9,230,"February 17, 1980",us,13,,/players/h/harrial01.html
Nene Hilario,Denver Nuggets,DEN,31,C,6-11,250,"September 13, 1982",br,9,,/players/h/hilarne01.html
Kosta Koufos,Denver Nuggets,DEN,41,C,7-0,265,"February 24, 1989",us,3,Ohio State University,/players/k/koufoko01.html
Ty Lawson,Denver Nuggets,DEN,3,PG,5-11,195,"November 3, 1987",us,2,University of North Carolina,/players/l/lawsoty01.html
JaVale McGee,Denver Nuggets,DEN,34,C,7-0,270,"January 19, 1988",us,3,"University of Nevada, Reno",/players/m/mcgeeja01.html
Andre Miller,Denver Nuggets,DEN,24,SG,6-3,200,"March 19, 1976",us,12,University of Utah,/players/m/millean02.html
Timofey Mozgov,Denver Nuggets,DEN,25,C,7-1,275,"July 16, 1986",ru,1,,/players/m/mozgoti01.html
Julyan Stone,Denver Nuggets,DEN,10,SG,6-6,200,"December 7, 1988",us,R,University of Texas at El Paso,/players/s/stoneju01.html
Will Bynum,Detroit Pistons,DET,12,PG,6-0,185,"January 4, 1983",us,4,Georgia Institute of Technology,/players/b/bynumwi01.html
Austin Daye,Detroit Pistons,DET,5,SF,6-11,220,"June 5, 1988",us,2,Gonzaga University,/players/d/dayeau01.html
Ben Gordon,Detroit Pistons,DET,8,SG,6-3,200,"April 4, 1983",gb,7,University of Connecticut,/players/g/gordobe01.html
Jonas Jerebko,Detroit Pistons,DET,33,PF,6-10,231,"March 2, 1987",se,1,,/players/j/jerebjo01.html
Brandon Knight,Detroit Pistons,DET,7,PG,6-3,189,"December 2, 1991",us,R,University of Kentucky,/players/k/knighbr03.html
Vernon Macklin,Detroit Pistons,DET,20,C,6-10,227,"September 20, 1986",us,R,University of Florida,/players/m/macklve01.html
Jason Maxiell,Detroit Pistons,DET,54,PF,6-7,260,"February 18, 1983",us,6,University of Cincinnati,/players/m/maxieja01.html
Greg Monroe,Detroit Pistons,DET,10,C,6-11,265,"June 4, 1990",us,1,Georgetown University,/players/m/monrogr01.html
Tayshaun Prince,Detroit Pistons,DET,22,SF,6-9,212,"February 28, 1980",us,9,University of Kentucky,/players/p/princta01.html
Walker Russell,Detroit Pistons,DET,23,PG,6-0,170,"October 6, 1982",us,R,Jacksonville State University,/players/r/russewa02.html
Rodney Stuckey,Detroit Pistons,DET,3,SG,6-5,210,"April 21, 1986",us,4,Eastern Washington University,/players/s/stuckro01.html
Charlie Villanueva,Detroit Pistons,DET,31,PF,6-11,232,"August 24, 1984",us,6,University of Connecticut,/players/v/villach01.html
Ben Wallace,Detroit Pistons,DET,6,C,6-9,240,"September 10, 1974",us,15,Virginia Union University,/players/w/wallabe01.html
Damien Wilkins,Detroit Pistons,DET,9,SF,6-6,225,"January 11, 1980",us,7,University of Georgia,/players/w/wilkida02.html
Earl Barron,Golden State Warriors,GSW,40,C,7-0,250,"August 14, 1981",us,5,University of Memphis,/players/b/barroea01.html
Keith Benson,Golden State Warriors,GSW,34,C,6-11,240,"August 13, 1988",us,R,Oakland University,/players/b/bensoke02.html
Andris Biedrins,Golden State Warriors,GSW,15,C,6-11,240,"April 2, 1986",lv,7,,/players/b/biedran01.html
Kwame Brown,Golden State Warriors,GSW,54,C,6-11,270,"March 10, 1982",us,10,,/players/b/brownkw01.html
Stephen Curry,Golden State Warriors,GSW,30,PG,6-3,190,"March 14, 1988",us,2,Davidson College,/players/c/curryst01.html
Monta Ellis,Golden State Warriors,GSW,8,SG,6-3,185,"October 26, 1985",us,6,,/players/e/ellismo01.html
Mickell Gladness,Golden State Warriors,GSW,32,PF,6-11,220,"July 26, 1986",us,R,Alabama A&M University,/players/g/gladnmi01.html
Richard Jefferson,Golden State Warriors,GSW,44,SF,6-7,233,"June 21, 1980",us,10,University of Arizona,/players/j/jefferi01.html
Charles Jenkins,Golden State Warriors,GSW,22,PG,6-3,220,"February 28, 1989",us,R,Hofstra University,/players/j/jenkich01.html
David Lee,Golden State Warriors,GSW,10,PF,6-9,245,"April 29, 1983",us,6,University of Florida,/players/l/leeda02.html
Dominic McGuire,Golden State Warriors,GSW,5,PF,6-9,220,"October 20, 1985",us,4,"California State University, Fresno",/players/m/mcguido01.html
Mikki Moore,Golden State Warriors,GSW,31,C,6-11,225,"November 4, 1975",us,12,University of Nebraska,/players/m/mooremi01.html
Nate Robinson,Golden State Warriors,GSW,2,PG,5-9,180,"May 31, 1984",us,6,University of Washington,/players/r/robinna01.html
Brandon Rush,Golden State Warriors,GSW,4,SF,6-6,220,"July 7, 1985",us,3,University of Kansas,/players/r/rushbr01.html
Ish Smith,Golden State Warriors,GSW,12,PG,6-0,175,"July 5, 1988",us,1,Wake Forest University,/players/s/smithis01.html
Klay Thompson,Golden State Warriors,GSW,11,SG,6-7,215,"February 8, 1990",us,R,Washington State University,/players/t/thompkl01.html
Jeremy Tyler,Golden State Warriors,GSW,3,C,6-10,260,"June 21, 1991",us,R,,/players/t/tylerje01.html
Ekpe Udoh,Golden State Warriors,GSW,20,C,6-10,240,"May 20, 1987",us,1,Baylor University,/players/u/udohek01.html
Chris Wright,Golden State Warriors,GSW,33,SF,6-8,226,"September 30, 1988",us,R,University of Dayton,/players/w/wrighch01.html
Dorell Wright,Golden State Warriors,GSW,1,SF,6-9,205,"December 2, 1985",us,7,,/players/w/wrighdo01.html
Jeff Adrien,Houston Rockets,HOU,8,PF,6-7,245,"February 10, 1986",us,1,University of Connecticut,/players/a/adrieje01.html
Earl Boykins,Houston Rockets,HOU,6,PG,5-5,135,"June 2, 1976",us,12,Eastern Michigan University,/players/b/boykiea01.html
Chase Budinger,Houston Rockets,HOU,10,SF,6-7,209,"May 22, 1988",us,2,University of Arizona,/players/b/budinch01.html
Marcus Camby,Houston Rockets,HOU,29,C,6-11,220,"March 22, 1974",us,15,University of Massachusetts Amherst,/players/c/cambyma01.html
Samuel Dalembert,Houston Rockets,HOU,21,C,6-11,255,"May 10, 1981",ht,9,Seton Hall University,/players/d/dalemsa01.html
Goran Dragic,Houston Rockets,HOU,3,PG,6-3,190,"May 6, 1986",si,3,,/players/d/dragigo01.html
Jonny Flynn,Houston Rockets,HOU,9,PG,6-0,185,"February 6, 1989",us,2,Syracuse University,/players/f/flynnjo01.html
Courtney Fortson,Houston Rockets,HOU,9,PG,5-11,185,"May 23, 1988",us,R,University of Arkansas,/players/f/fortsco01.html
Jordan Hill,Houston Rockets,HOU,27,C,6-10,235,"July 27, 1987",us,2,University of Arizona,/players/h/hilljo01.html
Courtney Lee,Houston Rockets,HOU,5,SG,6-5,200,"October 3, 1985",us,3,Western Kentucky University,/players/l/leeco01.html
Kyle Lowry,Houston Rockets,HOU,7,PG,6-1,196,"March 25, 1986",us,5,Villanova University,/players/l/lowryky01.html
Kevin Martin,Houston Rockets,HOU,12,SG,6-7,199,"February 1, 1983",us,7,Western Carolina University,/players/m/martike02.html
Marcus Morris,Houston Rockets,HOU,2,PF,6-9,235,"September 2, 1989",us,R,University of Kansas,/players/m/morrima03.html
Chandler Parsons,Houston Rockets,HOU,25,SF,6-10,230,"October 25, 1988",us,R,University of Florida,/players/p/parsoch01.html
Patrick Patterson,Houston Rockets,HOU,54,PF,6-9,230,"March 14, 1989",us,1,University of Kentucky,/players/p/pattepa01.html
Luis Scola,Houston Rockets,HOU,4,PF,6-9,240,"April 30, 1980",ar,4,,/players/s/scolalu01.html
Greg Smith,Houston Rockets,HOU,0,C,6-10,250,"January 8, 1991",us,R,"California State University, Fresno",/players/s/smithgr02.html
Hasheem Thabeet,Houston Rockets,HOU,32,C,7-3,263,"February 16, 1987",tz,2,University of Connecticut,/players/t/thabeha01.html
Terrence Williams,Houston Rockets,HOU,1,SG,6-6,220,"June 28, 1987",us,2,University of Louisville,/players/w/willite01.html
Lou Amundson,Indiana Pacers,IND,17,PF,6-9,220,"December 7, 1982",us,5,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Jeff Ayres,Indiana Pacers,IND,29,C,6-9,240,"April 29, 1987",us,1,Arizona State University,/players/p/pendeje02.html
Leandro Barbosa,Indiana Pacers,IND,28,SG,6-3,194,"November 28, 1982",br,8,,/players/b/barbole01.html
Darren Collison,Indiana Pacers,IND,2,PG,6-0,175,"August 23, 1987",us,2,"University of California, Los Angeles",/players/c/collida01.html
Kyrylo Fesenko,Indiana Pacers,IND,44,C,7-1,288,"December 24, 1986",ua,4,,/players/f/fesenky01.html
Jeff Foster,Indiana Pacers,IND,10,C,6-11,236,"January 16, 1977",us,12,Texas State University,/players/f/fosteje01.html
Paul George,Indiana Pacers,IND,24,SG,6-9,220,"May 2, 1990",us,1,"California State University, Fresno",/players/g/georgpa01.html
Danny Granger,Indiana Pacers,IND,33,SF,6-9,222,"April 20, 1983",us,6,University of New Mexico,/players/g/grangda01.html
Tyler Hansbrough,Indiana Pacers,IND,50,PF,6-9,250,"November 3, 1985",us,2,University of North Carolina,/players/h/hansbty01.html
Roy Hibbert,Indiana Pacers,IND,55,C,7-2,270,"December 11, 1986",us,3,Georgetown University,/players/h/hibbero01.html
George Hill,Indiana Pacers,IND,3,PG,6-3,188,"May 4, 1986",us,3,Indiana University-Purdue University Indianapolis,/players/h/hillge01.html
Dahntay Jones,Indiana Pacers,IND,1,SF,6-6,225,"December 27, 1980",us,8,Duke University,/players/j/jonesda02.html
A.J. Price,Indiana Pacers,IND,12,PG,6-2,181,"October 7, 1986",us,2,University of Connecticut,/players/p/priceaj01.html
Lance Stephenson,Indiana Pacers,IND,6,SG,6-5,230,"September 5, 1990",us,1,University of Cincinnati,/players/s/stephla01.html
David West,Indiana Pacers,IND,21,PF,6-9,250,"August 29, 1980",us,8,Xavier University,/players/w/westda01.html
Chauncey Billups,Los Angeles Clippers,LAC,1,SG,6-3,202,"September 25, 1976",us,14,University of Colorado,/players/b/billuch01.html
Eric Bledsoe,Los Angeles Clippers,LAC,12,PG,6-1,190,"December 9, 1989",us,1,University of Kentucky,/players/b/bledser01.html
Caron Butler,Los Angeles Clippers,LAC,5,SF,6-7,228,"March 13, 1980",us,9,University of Connecticut,/players/b/butleca01.html
Brian Cook,Los Angeles Clippers,LAC,34,PF,6-9,234,"December 4, 1980",us,8,University of Illinois at Urbana-Champaign,/players/c/cookbr01.html
Reggie Evans,Los Angeles Clippers,LAC,30,PF,6-8,245,"May 18, 1980",us,9,University of Iowa,/players/e/evansre01.html
Courtney Fortson,Los Angeles Clippers,LAC,17,PG,5-11,185,"May 23, 1988",us,R,University of Arkansas,/players/f/fortsco01.html
Randy Foye,Los Angeles Clippers,LAC,4,SG,6-4,213,"September 24, 1983",us,5,Villanova University,/players/f/foyera01.html
