name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
David West,Indiana Pacers,IND,21,PF,6-9,250,"August 29, 1980",us,10,Xavier University,/players/w/westda01.html
Matt Barnes,Los Angeles Clippers,LAC,22,SF,6-7,226,"March 9, 1980",us,10,"University of California, Los Angeles",/players/b/barnema02.html
Reggie Bullock,Los Angeles Clippers,LAC,25,SF,6-7,205,"March 16, 1991",us,R,University of North Carolina,/players/b/bullore01.html
Darren Collison,Los Angeles Clippers,LAC,2,PG,6-0,175,"August 23, 1987",us,4,"University of California, Los Angeles",/players/c/collida01.html
Jamal Crawford,Los Angeles Clippers,LAC,11,SG,6-5,195,"March 20, 1980",us,13,University of Michigan,/players/c/crawfja01.html
Glen Davis,Los Angeles Clippers,LAC,,PF,6-9,289,"January 1, 1986",us,6,Louisiana State University,/players/d/davisgl01.html
Jared Dudley,Los Angeles Clippers,LAC,9,SF,6-7,225,"July 10, 1985",us,6,Boston College,/players/d/dudleja01.html
Danny Granger,Los Angeles Clippers,LAC,33,SF,6-9,222,"April 20, 1983",us,8,University of New Mexico,/players/g/grangda01.html
Willie Green,Los Angeles Clippers,LAC,34,SG,6-4,200,"July 28, 1981",us,10,University of Detroit Mercy,/players/g/greenwi01.html
Blake Griffin,Los Angeles Clippers,LAC,32,PF,6-10,251,"March 16, 1989",us,3,University of Oklahoma,/players/g/griffbl01.html
Ryan Hollins,Los Angeles Clippers,LAC,15,PF,7-0,240,"October 10, 1984",us,7,"University of California, Los Angeles",/players/h/holliry01.html
Stephen Jackson,Los Angeles Clippers,LAC,1,SF,6-8,218,"April 5, 1978",us,13,Butler County Community College,/players/j/jacksst02.html
Antawn Jamison,Los Angeles Clippers,LAC,33,PF,6-8,223,"June 12, 1976",us,15,University of North Carolina,/players/j/jamisan01.html
DeAndre Jordan,Los Angeles Clippers,LAC,6,C,6-11,265,"July 21, 1988",us,5,Texas A&M University,/players/j/jordade01.html
Darius Morris,Los Angeles Clippers,LAC,7,PG,6-4,190,"January 3, 1991",us,2,University of Michigan,/players/m/morrida01.html
Byron Mullens,Los Angeles Clippers,LAC,0,C,7-0,275,"February 14, 1989",us,4,Ohio State University,/players/m/mulleby01.html
Chris Paul,Los Angeles Clippers,LAC,3,PG,6-0,175,"May 6, 1985",us,8,Wake Forest University,/players/p/paulch01.html
J.J. Redick,Los Angeles Clippers,LAC,4,SG,6-4,190,"June 24, 1984",us,7,Duke University,/players/r/redicjj01.html
Hedo Turkoglu,Los Angeles Clippers,LAC,8,SF,6-10,220,"March 19, 1979",tr,13,,/players/t/turkohe01.html
Sasha Vujacic,Los Angeles Clippers,LAC,18,SG,6-7,195,"March 8, 1984",si,7,,/players/v/vujacsa01.html
Maalik Wayns,Los Angeles Clippers,LAC,5,PG,6-2,200,"May 2, 1991",us,1,Villanova University,/players/w/waynsma01.html
Kent Bazemore,Los Angeles Lakers,LAL,6,SG,6-5,201,"July 1, 1989",us,1,Old Dominion University,/players/b/bazemke01.html
Steve Blake,Los Angeles Lakers,LAL,5,PG,6-3,172,"February 26, 1980",us,10,University of Maryland,/players/b/blakest01.html
MarShon Brooks,Los Angeles Lakers,LAL,2,SG,6-5,200,"January 26, 1989",us,2,Providence College,/players/b/brookma01.html
Kobe Bryant,Los Angeles Lakers,LAL,24,SG,6-6,212,"August 23, 1978",us,17,,/players/b/bryanko01.html
Jordan Farmar,Los Angeles Lakers,LAL,1,PG,6-2,180,"November 30, 1986",us,6,"University of California, Los Angeles",/players/f/farmajo01.html
Pau Gasol,Los Angeles Lakers,LAL,16,C,7-0,250,"July 6, 1980",es,12,,/players/g/gasolpa01.html
Elias Harris,Los Angeles Lakers,LAL,2,SF,6-8,239,"July 6, 1989",de,R,Gonzaga University,/players/h/harriel01.html
Manny Harris,Los Angeles Lakers,LAL,3,SG,6-5,185,"September 21, 1989",us,2,University of Michigan,/players/h/harrima01.html
Xavier Henry,Los Angeles Lakers,LAL,7,SF,6-6,220,"March 15, 1991",be,3,University of Kansas,/players/h/henryxa01.html
Jordan Hill,Los Angeles Lakers,LAL,27,PF,6-10,235,"July 27, 1987",us,4,University of Arizona,/players/h/hilljo01.html
Wesley Johnson,Los Angeles Lakers,LAL,11,SF,6-7,215,"July 11, 1987",us,3,Syracuse University,/players/j/johnswe01.html
Chris Kaman,Los Angeles Lakers,LAL,9,C,7-0,265,"April 28, 1982",us,10,Central Michigan University,/players/k/kamanch01.html
Ryan Kelly,Los Angeles Lakers,LAL,4,PF,6-11,230,"April 9, 1991",us,R,Duke University,/players/k/kellyry01.html
Kendall Marshall,Los Angeles Lakers,LAL,12,PG,6-4,200,"August 19, 1991",us,1,University of North Carolina,/players/m/marshke01.html
Jodie Meeks,Los Angeles Lakers,LAL,20,SG,6-4,208,"August 21, 1987",us,4,University of Kentucky,/players/m/meeksjo01.html
Steve Nash,Los Angeles Lakers,LAL,10,PG,6-3,195,"February 7, 1974",za,17,Santa Clara University,/players/n/nashst01.html
Robert Sacre,Los Angeles Lakers,LAL,50,C,7-0,270,"June 6, 1989",us,1,Gonzaga University,/players/s/sacrero01.html
Shawne Williams,Los Angeles Lakers,LAL,3,PF,6-9,225,"February 16, 1986",us,5,University of Memphis,/players/w/willish03.html
Nick Young,Los Angeles Lakers,LAL,0,SG,6-7,210,"June 1, 1985",us,6,University of Southern California,/players/y/youngni01.html
Tony Allen,Memphis Grizzlies,MEM,9,SG,6-4,213,"January 11, 1982",us,9,Oklahoma State University,/players/a/allento01.html
Jerryd Bayless,Memphis Grizzlies,MEM,7,PG,6-3,200,"August 20, 1988",us,5,University of Arizona,/players/b/bayleje01.html
Nick Calathes,Memphis Grizzlies,MEM,12,SG,6-6,213,"February 7, 1989",us,R,University of Florida,/players/c/calatni01.html
Mike Conley,Memphis Grizzlies,MEM,11,PG,6-1,175,"October 11, 1987",us,6,Ohio State University,/players/c/conlemi01.html
Seth Curry,Memphis Grizzlies,MEM,1,PG,6-2,185,"August 23, 1990",us,R,Duke University,/players/c/curryse01.html
Ed Davis,Memphis Grizzlies,MEM,32,PF,6-10,240,"June 5, 1989",us,3,University of North Carolina,/players/d/davised01.html
Jamaal Franklin,Memphis Grizzlies,MEM,22,SG,6-5,191,"July 21, 1991",us,R,San Diego State University,/players/f/frankja01.html
Marc Gasol,Memphis Grizzlies,MEM,33,C,7-1,255,"January 29, 1985",es,5,,/players/g/gasolma01.html
James Johnson,Memphis Grizzlies,MEM,3,SF,6-9,250,"February 20, 1987",us,4,Wake Forest University,/players/j/johnsja01.html
Kosta Koufos,Memphis Grizzlies,MEM,41,C,7-0,265,"February 24, 1989",us,5,Ohio State University,/players/k/koufoko01.html
Courtney Lee,Memphis Grizzlies,MEM,5,SG,6-5,200,"October 3, 1985",us,5,Western Kentucky University,/players/l/leeco01.html
Jon Leuer,Memphis Grizzlies,MEM,30,PF,6-10,228,"May 14, 1989",us,2,University of Wisconsin,/players/l/leuerjo01.html
Mike Miller,Memphis Grizzlies,MEM,13,SF,6-8,218,"February 19, 1980",us,13,University of Florida,/players/m/millemi01.html
Darius Morris,Memphis Grizzlies,MEM,7,PG,6-4,190,"January 3, 1991",us,2,University of Michigan,/players/m/morrida01.html
Quincy Pondexter,Memphis Grizzlies,MEM,20,SG,6-7,220,"March 10, 1988",us,3,University of Washington,/players/p/pondequ01.html
Tayshaun Prince,Memphis Grizzlies,MEM,21,SF,6-9,212,"February 28, 1980",us,11,University of Kentucky,/players/p/princta01.html
Zach Randolph,Memphis Grizzlies,MEM,50,PF,6-9,260,"July 16, 1981",us,12,Michigan State University,/players/r/randoza01.html
Beno Udrih,Memphis Grizzlies,MEM,19,SG,6-3,205,"July 5, 1982",si,9,,/players/u/udrihbe01.html
Ray Allen,Miami Heat,MIA,34,SG,6-5,205,"July 20, 1975",us,17,University of Connecticut,/players/a/allenra02.html
Chris Andersen,Miami Heat,MIA,11,C,6-10,245,"July 7, 1978",us,11,Blinn College,/players/a/anderch01.html
Joel Anthony,Miami Heat,MIA,50,C,6-9,245,"August 9, 1982",ca,6,"University of Nevada, Las Vegas",/players/a/anthojo01.html
Shane Battier,Miami Heat,MIA,31,SF,6-8,220,"September 9, 1978",us,12,Duke University,/players/b/battish01.html
Michael Beasley,Miami Heat,MIA,8,SF,6-9,235,"January 9, 1989",us,5,Kansas State University,/players/b/beaslmi01.html
Chris Bosh,Miami Heat,MIA,1,C,6-11,235,"March 24, 1984",us,10,Georgia Institute of Technology,/players/b/boshch01.html
Mario Chalmers,Miami Heat,MIA,15,PG,6-2,190,"May 19, 1986",us,5,University of Kansas,/players/c/chalmma01.html
Norris Cole,Miami Heat,MIA,30,PG,6-2,175,"October 13, 1988",us,2,Cleveland State University,/players/c/coleno01.html
Toney Douglas,Miami Heat,MIA,0,PG,6-2,195,"March 16, 1986",us,4,Florida State University,/players/d/douglto01.html
Justin Hamilton,Miami Heat,MIA,7,C,7-0,260,"April 1, 1990",us,R,Louisiana State University,/players/h/hamilju01.html
Udonis Haslem,Miami Heat,MIA,40,PF,6-8,235,"June 9, 1980",us,10,University of Florida,/players/h/hasleud01.html
LeBron James,Miami Heat,MIA,6,PF,6-8,250,"December 30, 1984",us,10,,/players/j/jamesle01.html
James Jones,Miami Heat,MIA,22,SF,6-8,218,"October 4, 1980",us,10,University of Miami,/players/j/jonesja02.html
Rashard Lewis,Miami Heat,MIA,9,SF,6-10,215,"August 8, 1979",us,15,,/players/l/lewisra02.html
DeAndre Liggins,Miami Heat,MIA,14,SG,6-6,209,"March 31, 1988",us,2,University of Kentucky,/players/l/liggide01.html
Roger Mason,Miami Heat,MIA,21,SG,6-5,200,"September 10, 1980",us,9,University of Virginia,/players/m/masonro01.html
Greg Oden,Miami Heat,MIA,20,C,7-0,250,"January 22, 1988",us,2,Ohio State University,/players/o/odengr01.html
Dwyane Wade,Miami Heat,MIA,3,SG,6-4,220,"January 17, 1982",us,10,Marquette University,/players/w/wadedw01.html
Jeff Adrien,Milwaukee Bucks,MIL,12,PF,6-7,245,"February 10, 1986",us,3,University of Connecticut,/players/a/adrieje01.html
Giannis Antetokounmpo,Milwaukee Bucks,MIL,34,SF,6-11,222,"December 6, 1994",gr,R,,/players/a/antetgi01.html
Caron Butler,Milwaukee Bucks,MIL,3,SF,6-7,228,"March 13, 1980",us,11,University of Connecticut,/players/b/butleca01.html
John Henson,Milwaukee Bucks,MIL,31,PF,6-11,229,"December 28, 1990",us,1,University of North Carolina,/players/h/hensojo01.html
Ersan Ilyasova,Milwaukee Bucks,MIL,7,PF,6-10,235,"May 15, 1987",tr,5,,/players/i/ilyaser01.html
Brandon Knight,Milwaukee Bucks,MIL,11,PG,6-3,189,"December 2, 1991",us,2,University of Kentucky,/players/k/knighbr03.html
O.J. Mayo,Milwaukee Bucks,MIL,00,SG,6-5,210,"November 5, 1987",us,5,University of Southern California,/players/m/mayooj01.html
Khris Middleton,Milwaukee Bucks,MIL,22,SF,6-8,234,"August 12, 1991",us,1,Texas A&M University,/players/m/middlkh01.html
Tony Mitchell,Milwaukee Bucks,MIL,18,SF,6-6,216,"August 7, 1989",us,R,University of Alabama,/players/m/mitchto03.html
Gary Neal,Milwaukee Bucks,MIL,12,SG,6-4,210,"October 3, 1984",us,3,Towson University,/players/n/nealga01.html
Zaza Pachulia,Milwaukee Bucks,MIL,27,C,6-11,270,"February 10, 1984",ge,10,,/players/p/pachuza01.html
Miroslav Raduljica,Milwaukee Bucks,MIL,9,C,7-0,250,"January 5, 1988",rs,R,,/players/r/radulmi01.html
Luke Ridnour,Milwaukee Bucks,MIL,13,PG,6-2,175,"February 13, 1981",us,10,University of Oregon,/players/r/ridnolu01.html
Larry Sanders,Milwaukee Bucks,MIL,8,C,6-11,235,"November 21, 1988",us,3,Virginia Commonwealth University,/players/s/sandela01.html
Ramon Sessions,Milwaukee Bucks,MIL,13,PG,6-3,190,"April 11, 1986",us,6,"University of Nevada, Reno",/players/s/sessira01.html
D.J. Stephens,Milwaukee Bucks,MIL,15,SG,6-5,190,"December 19, 1990",us,R,University of Memphis,/players/s/stephdj01.html
Ekpe Udoh,Milwaukee Bucks,MIL,5,PF,6-10,240,"May 20, 1987",us,3,Baylor University,/players/u/udohek01.html
Nate Wolters,Milwaukee Bucks,MIL,6,PG,6-4,190,"May 15, 1991",us,R,South Dakota State University,/players/w/woltena01.html
Chris Wright,Milwaukee Bucks,MIL,15,SF,6-8,226,"September 30, 1988",us,1,University of Dayton,/players/w/wrighch01.html
J.J. Barea,Minnesota Timberwolves,MIN,11,PG,6-0,185,"June 26, 1984",pr,7,Northeastern University,/players/b/bareajo01.html
Corey Brewer,Minnesota Timberwolves,MIN,13,SF,6-9,186,"March 5, 1986",us,6,University of Florida,/players/b/breweco01.html
Chase Budinger,Minnesota Timberwolves,MIN,10,SF,6-7,209,"May 22, 1988",us,4,University of Arizona,/players/b/budinch01.html
Dante Cunningham,Minnesota Timberwolves,MIN,33,PF,6-8,230,"April 22, 1987",us,4,Villanova University,/players/c/cunnida01.html
Gorgui Dieng,Minnesota Timberwolves,MIN,5,C,6-11,241,"January 18, 1990",sn,R,University of Louisville,/players/d/dienggo01.html
Robbie Hummel,Minnesota Timberwolves,MIN,6,SF,6-8,215,"March 8, 1989",us,R,Purdue University,/players/h/hummero01.html
Othyus Jeffers,Minnesota Timberwolves,MIN,,G,6-5,200,"August 5, 1985",us,2,Robert Morris University (IL),/players/j/jeffeot01.html
Kevin Love,Minnesota Timberwolves,MIN,42,PF,6-10,251,"September 7, 1988",us,5,"University of California, Los Angeles",/players/l/loveke01.html
Kevin Martin,Minnesota Timberwolves,MIN,23,SG,6-7,199,"February 1, 1983",us,9,Western Carolina University,/players/m/martike02.html
Luc Mbah a Moute,Minnesota Timberwolves,MIN,12,PF,6-8,230,"September 9, 1986",cm,5,"University of California, Los Angeles",/players/m/mbahalu01.html
Shabazz Muhammad,Minnesota Timberwolves,MIN,15,SG,6-6,223,"November 13, 1992",us,R,"University of California, Los Angeles",/players/m/muhamsh01.html
Nikola Pekovic,Minnesota Timberwolves,MIN,14,C,6-11,307,"January 3, 1986",me,3,,/players/p/pekovni01.html
A.J. Price,Minnesota Timberwolves,MIN,22,SG,6-2,181,"October 7, 1986",us,4,University of Connecticut,/players/p/priceaj01.html
Ricky Rubio,Minnesota Timberwolves,MIN,9,PG,6-4,194,"October 21, 1990",es,2,,/players/r/rubiori01.html
Alexey Shved,Minnesota Timberwolves,MIN,1,SG,6-6,190,"December 16, 1988",ru,1,,/players/s/shvedal01.html
Ronny Turiaf,Minnesota Timberwolves,MIN,32,C,6-10,249,"January 13, 1983",mq,8,Gonzaga University,/players/t/turiaro01.html
Derrick Williams,Minnesota Timberwolves,MIN,7,PF,6-8,240,"May 25, 1991",us,2,University of Arizona,/players/w/willide02.html
Alexis Ajinca,New Orleans Pelicans,NOP,12-42,C,7-2,248,"May 6, 1988",fr,3,,/players/a/ajincal01.html
Al-Farouq Aminu,New Orleans Pelicans,NOP,0,SF,6-9,215,"September 21, 1990",us,3,Wake Forest University,/players/a/aminual01.html
Lou Amundson,New Orleans Pelicans,NOP,17,PF,6-9,220,"December 7, 1982",us,7,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Ryan Anderson,New Orleans Pelicans,NOP,33,PF,6-10,240,"May 6, 1988",us,5,University of California,/players/a/anderry01.html
Luke Babbitt,New Orleans Pelicans,NOP,8,PF,6-9,225,"June 20, 1989",us,3,"University of Nevada, Reno",/players/b/babbilu01.html
Josh Childress,New Orleans Pelicans,NOP,8,SF,6-8,210,"June 20, 1983",us,7,Stanford University,/players/c/childjo01.html
Anthony Davis,New Orleans Pelicans,NOP,23,C,6-10,253,"March 11, 1993",us,1,University of Kentucky,/players/d/davisan02.html
Melvin Ely,New Orleans Pelicans,NOP,4,C,6-10,260,"May 2, 1978",us,8,"California State University, Fresno",/players/e/elyme01.html
Tyreke Evans,New Orleans Pelicans,NOP,1,SF,6-6,220,"September 19, 1989",us,4,University of Memphis,/players/e/evansty01.html
Eric Gordon,New Orleans Pelicans,NOP,10,SG,6-4,215,"December 25, 1988",us,5,Indiana University,/players/g/gordoer01.html
Jrue Holiday,New Orleans Pelicans,NOP,11,PG,6-4,205,"June 12, 1990",us,4,"University of California, Los Angeles",/players/h/holidjr01.html
Darius Miller,New Orleans Pelicans,NOP,2,SF,6-8,235,"March 21, 1990",us,1,University of Kentucky,/players/m/milleda01.html
Anthony Morrow,New Orleans Pelicans,NOP,3,SG,6-5,210,"September 27, 1985",us,5,Georgia Institute of Technology,/players/m/morroan01.html
Arinze Onuaku,New Orleans Pelicans,NOP,21,PF,6-9,275,"July 13, 1987",us,R,Syracuse University,/players/o/onuakar01.html
Austin Rivers,New Orleans Pelicans,NOP,25,PG,6-4,200,"August 1, 1992",us,1,Duke University,/players/r/riverau01.html
Brian Roberts,New Orleans Pelicans,NOP,22,PG,6-1,173,"December 3, 1985",us,1,University of Dayton,/players/r/roberbr01.html
Jason Smith,New Orleans Pelicans,NOP,14,PF,7-0,245,"March 2, 1986",us,5,Colorado State University,/players/s/smithja02.html
James Southerland,New Orleans Pelicans,NOP,31,F,6-8,215,"April 28, 1990",us,R,Syracuse University,/players/s/southja01.html
Greg Stiemsma,New Orleans Pelicans,NOP,34,C,6-11,260,"September 26, 1985",us,2,University of Wisconsin,/players/s/stiemgr01.html
Lance Thomas,New Orleans Pelicans,NOP,42,SF,6-8,235,"April 24, 1988",us,2,Duke University,/players/t/thomala01.html
Jeff Withey,New Orleans Pelicans,NOP,5,C,7-0,231,"March 7, 1990",us,R,University of Kansas,/players/w/witheje01.html
Cole Aldrich,New York Knicks,NYK,45,C,6-11,250,"October 31, 1988",us,3,University of Kansas,/players/a/aldrico01.html
Carmelo Anthony,New York Knicks,NYK,7,PF,6-8,240,"May 29, 1984",us,10,Syracuse University,/players/a/anthoca01.html
Andrea Bargnani,New York Knicks,NYK,77,C,7-0,245,"October 26, 1985",it,7,,/players/b/bargnan01.html
Shannon Brown,New York Knicks,NYK,26,SG,6-4,205,"November 29, 1985",us,7,Michigan State University,/players/b/brownsh01.html
Tyson Chandler,New York Knicks,NYK,6,C,7-1,240,"October 2, 1982",us,12,,/players/c/chandty01.html
Earl Clark,New York Knicks,NYK,0,PF,6-10,225,"January 17, 1988",us,4,University of Louisville,/players/c/clarkea01.html
Raymond Felton,New York Knicks,NYK,2,PG,6-1,205,"June 26, 1984",us,8,University of North Carolina,/players/f/feltora01.html
Tim Hardaway,New York Knicks,NYK,5,SG,6-6,205,"March 16, 1992",us,R,University of Michigan,/players/h/hardati02.html
Kenyon Martin,New York Knicks,NYK,3,PF,6-9,234,"December 30, 1977",us,13,University of Cincinnati,/players/m/martike01.html
Toure' Murry,New York Knicks,NYK,23,PG,6-5,195,"November 8, 1989",us,R,Wichita State University,/players/m/murryto01.html
Pablo Prigioni,New York Knicks,NYK,9,PG,6-3,185,"May 17, 1977",ar,1,,/players/p/prigipa01.html
Iman Shumpert,New York Knicks,NYK,21,SG,6-5,220,"June 26, 1990",us,2,Georgia Institute of Technology,/players/s/shumpim01.html
Chris Smith,New York Knicks,NYK,0,PG,6-2,200,"October 13, 1987",us,R,University of Louisville,/players/s/smithch05.html
J.R. Smith,New York Knicks,NYK,8,SF,6-6,225,"September 9, 1985",us,9,,/players/s/smithjr01.html
Amar'e Stoudemire,New York Knicks,NYK,1,C,6-10,245,"November 16, 1982",us,11,,/players/s/stoudam01.html
Jeremy Tyler,New York Knicks,NYK,4,C,6-10,260,"June 21, 1991",us,2,,/players/t/tylerje01.html
Beno Udrih,New York Knicks,NYK,18,SG,6-3,205,"July 5, 1982",si,9,,/players/u/udrihbe01.html
Metta World Peace,New York Knicks,NYK,51,SF,6-6,260,"November 13, 1979",us,14,St. John's University,/players/a/artesro01.html
Steven Adams,Oklahoma City Thunder,OKC,12,C,7-0,255,"July 20, 1993",nz,R,University of Pittsburgh,/players/a/adamsst01.html
Caron Butler,Oklahoma City Thunder,OKC,2,SF,6-7,228,"March 13, 1980",us,11,University of Connecticut,/players/b/butleca01.html
Nick Collison,Oklahoma City Thunder,OKC,4,PF,6-10,255,"October 26, 1980",us,9,University of Kansas,/players/c/collini01.html
Kevin Durant,Oklahoma City Thunder,OKC,35,SF,6-9,240,"September 29, 1988",us,6,University of Texas at Austin,/players/d/duranke01.html
Derek Fisher,Oklahoma City Thunder,OKC,6,SG,6-1,200,"August 9, 1974",us,17,University of Arkansas at Little Rock,/players/f/fishede01.html
Ryan Gomes,Oklahoma City Thunder,OKC,8,SF,6-7,250,"September 1, 1982",us,7,Providence College,/players/g/gomesry01.html
Serge Ibaka,Oklahoma City Thunder,OKC,9,PF,6-10,245,"September 18, 1989",cg,4,,/players/i/ibakase01.html
Royal Ivey,Oklahoma City Thunder,OKC,7,SG,6-3,200,"December 20, 1981",us,9,University of Texas at Austin,/players/i/iveyro01.html
Reggie Jackson,Oklahoma City Thunder,OKC,15,PG,6-3,208,"April 16, 1990",it,2,Boston College,/players/j/jacksre01.html
Perry Jones,Oklahoma City Thunder,OKC,3,PF,6-11,235,"September 24, 1991",us,1,Baylor University,/players/j/jonespe01.html
Jeremy Lamb,Oklahoma City Thunder,OKC,11,SG,6-5,185,"May 30, 1992",us,1,University of Connecticut,/players/l/lambje01.html
Kendrick Perkins,Oklahoma City Thunder,OKC,5,C,6-10,270,"November 10, 1984",us,10,,/players/p/perkike01.html
Andre Roberson,Oklahoma City Thunder,OKC,21,SG,6-7,210,"December 4, 1991",us,R,University of Colorado,/players/r/roberan03.html
Thabo Sefolosha,Oklahoma City Thunder,OKC,25,SG,6-7,220,"May 2, 1984",ch,7,,/players/s/sefolth01.html
Mustafa Shakur,Oklahoma City Thunder,OKC,22,PG,6-3,190,"August 18, 1984",us,1,University of Arizona,/players/s/shakumu01.html
Hasheem Thabeet,Oklahoma City Thunder,OKC,34,C,7-3,263,"February 16, 1987",tz,4,University of Connecticut,/players/t/thabeha01.html
Russell Westbrook,Oklahoma City Thunder,OKC,0,PG,6-3,200,"November 12, 1988",us,5,"University of California, Los Angeles",/players/w/westbru01.html
Reggie Williams,Oklahoma City Thunder,OKC,14,SF,6-6,205,"September 14, 1986",us,4,Virginia Military Institute,/players/w/willire02.html
Arron Afflalo,Orlando Magic,ORL,4,SG,6-5,210,"October 15, 1985",us,6,"University of California, Los Angeles",/players/a/afflaar01.html
Glen Davis,Orlando Magic,ORL,11,PF,6-9,289,"January 1, 1986",us,6,Louisiana State University,/players/d/davisgl01.html
Dewayne Dedmon,Orlando Magic,ORL,3,C,7-0,245,"August 12, 1989",us,R,University of Southern California,/players/d/dedmode01.html
Maurice Harkless,Orlando Magic,ORL,21,SF,6-9,215,"May 11, 1993",us,1,St. John's University,/players/h/harklma01.html
Tobias Harris,Orlando Magic,ORL,12,PF,6-9,235,"July 15, 1992",us,2,University of Tennessee,/players/h/harrito02.html
Solomon Jones,Orlando Magic,ORL,22,PF,6-10,230,"July 16, 1984",us,7,University of South Florida,/players/j/jonesso01.html
Doron Lamb,Orlando Magic,ORL,1,SG,6-4,210,"November 6, 1991",us,1,University of Kentucky,/players/l/lambdo01.html
Jason Maxiell,Orlando Magic,ORL,54,PF,6-7,260,"February 18, 1983",us,8,University of Cincinnati,/players/m/maxieja01.html
E'Twaun Moore,Orlando Magic,ORL,55,SG,6-4,191,"February 28, 1989",us,2,Purdue University,/players/m/mooreet01.html
Jameer Nelson,Orlando Magic,ORL,14,PG,6-0,190,"February 9, 1982",us,9,Saint Joseph's University,/players/n/nelsoja01.html
Andrew Nicholson,Orlando Magic,ORL,44,PF,6-9,250,"December 8, 1989",ca,1,St. Bonaventure University,/players/n/nichoan01.html
Kyle O'Quinn,Orlando Magic,ORL,2,C,6-10,250,"March 26, 1990",us,1,Norfolk State University,/players/o/oquinky01.html
Victor Oladipo,Orlando Magic,ORL,5,PG,6-4,210,"May 4, 1992",us,R,Indiana University,/players/o/oladivi01.html
Ronnie Price,Orlando Magic,ORL,10,SG,6-2,190,"June 21, 1983",us,8,Utah Valley State College,/players/p/pricero01.html
Adonis Thomas,Orlando Magic,ORL,8,SF,6-7,200,"March 25, 1993",us,R,University of Memphis,/players/t/thomaad01.html
Nikola Vucevic,Orlando Magic,ORL,9,C,7-0,260,"October 24, 1990",ch,2,University of Southern California,/players/v/vucevni01.html
Lavoy Allen,Philadelphia 76ers,PHI,50,PF,6-9,255,"February 4, 1989",us,2,Temple University,/players/a/allenla01.html
James Anderson,Philadelphia 76ers,PHI,9,SG,6-6,213,"March 25, 1989",us,3,Oklahoma State University,/players/a/anderja01.html
Lorenzo Brown,Philadelphia 76ers,PHI,7,PG,6-5,189,"August 26, 1990",us,R,North Carolina State University,/players/b/brownlo01.html
Michael Carter-Williams,Philadelphia 76ers,PHI,1,PG,6-6,190,"October 10, 1991",us,R,Syracuse University,/players/c/cartemi01.html
Brandon Davies,Philadelphia 76ers,PHI,20,PF,6-10,240,"July 25, 1991",us,R,Brigham Young University,/players/d/daviebr01.html
Dewayne Dedmon,Philadelphia 76ers,PHI,30,C,7-0,245,"August 12, 1989",us,R,University of Southern California,/players/d/dedmode01.html
Spencer Hawes,Philadelphia 76ers,PHI,00,C,7-1,245,"April 28, 1988",us,6,University of Washington,/players/h/hawessp01.html
Darius Johnson-Odom,Philadelphia 76ers,PHI,0,SG,6-2,215,"September 28, 1989",us,1,Marquette University,/players/j/johnsda03.html
Eric Maynor,Philadelphia 76ers,PHI,11,PG,6-3,175,"June 11, 1987",us,4,Virginia Commonwealth University,/players/m/maynoer01.html
Darius Morris,Philadelphia 76ers,PHI,7,PG,6-4,190,"January 3, 1991",us,2,University of Michigan,/players/m/morrida01.html
Arnett Moultrie,Philadelphia 76ers,PHI,5,PF,6-11,249,"November 18, 1990",us,1,Mississippi State University,/players/m/moultar01.html
Byron Mullens,Philadelphia 76ers,PHI,30,C,7-0,275,"February 14, 1989",us,4,Ohio State University,/players/m/mulleby01.html
James Nunnally,Philadelphia 76ers,PHI,12,SF,6-7,205,"July 14, 1990",us,R,"University of California, Santa Barbara",/players/n/nunnaja01.html
Daniel Orton,Philadelphia 76ers,PHI,33,C,6-10,255,"August 6, 1990",us,2,University of Kentucky,/players/o/ortonda01.html
Henry Sims,Philadelphia 76ers,PHI,35,C,6-10,248,"March 27, 1990",us,1,Georgetown University,/players/s/simshe01.html
Adonis Thomas,Philadelphia 76ers,PHI,7,F,6-7,200,"March 25, 1993",us,R,University of Memphis,/players/t/thomaad01.html
Hollis Thompson,Philadelphia 76ers,PHI,31,SF,6-8,206,"April 3, 1991",us,R,Georgetown University,/players/t/thompho01.html
Evan Turner,Philadelphia 76ers,PHI,12,SF,6-7,220,"October 27, 1988",us,3,Ohio State University,/players/t/turneev01.html
Jarvis Varnado,Philadelphia 76ers,PHI,40,PF,6-9,230,"March 1, 1988",us,1,Mississippi State University,/players/v/varnaja01.html
Casper Ware,Philadelphia 76ers,PHI,17,PG,5-10,175,"January 17, 1990",us,R,"California State University, Long Beach",/players/w/wareca01.html
Elliot Williams,Philadelphia 76ers,PHI,25,SG,6-5,190,"June 20, 1989",us,1,University of Memphis,/players/w/williel01.html
Tony Wroten,Philadelphia 76ers,PHI,8,PG,6-6,205,"April 13, 1993",us,1,University of Washington,/players/w/wroteto01.html
Thaddeus Young,Philadelphia 76ers,PHI,21,PF,6-8,221,"June 21, 1988",us,6,Georgia Institute of Technology,/players/y/youngth01.html
Leandro Barbosa,Phoenix Suns,PHO,10,PG,6-3,194,"November 28, 1982",br,10,,/players/b/barbole01.html
Eric Bledsoe,Phoenix Suns,PHO,2,PG,6-1,190,"December 9, 1989",us,3,University of Kentucky,/players/b/bledser01.html
