name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Drew Gooden,Los Angeles Clippers,LAC,0,PF,6-10,250,"September 24, 1981",us,7,University of Kansas,/players/g/goodedr01.html
Eric Gordon,Los Angeles Clippers,LAC,10,SG,6-4,215,"December 25, 1988",us,1,Indiana University,/players/g/gordoer01.html
DeAndre Jordan,Los Angeles Clippers,LAC,9,C,6-11,265,"July 21, 1988",us,1,Texas A&M University,/players/j/jordade01.html
Chris Kaman,Los Angeles Clippers,LAC,35,C,7-0,265,"April 28, 1982",us,6,Central Michigan University,/players/k/kamanch01.html
Steve Novak,Los Angeles Clippers,LAC,20,SF,6-10,225,"June 13, 1983",us,3,Marquette University,/players/n/novakst01.html
Travis Outlaw,Los Angeles Clippers,LAC,34,SF,6-9,210,"September 18, 1984",us,6,,/players/o/outlatr01.html
Kareem Rush,Los Angeles Clippers,LAC,21,SG,6-6,215,"October 30, 1980",us,6,University of Missouri,/players/r/rushka01.html
Brian Skinner,Los Angeles Clippers,LAC,8,PF,6-9,255,"May 19, 1976",us,11,Baylor University,/players/s/skinnbr01.html
Craig Smith,Los Angeles Clippers,LAC,5,PF,6-7,250,"November 10, 1983",us,3,Boston College,/players/s/smithcr01.html
Sebastian Telfair,Los Angeles Clippers,LAC,3,PG,6-0,165,"June 9, 1985",us,5,,/players/t/telfase01.html
Al Thornton,Los Angeles Clippers,LAC,12,SF,6-8,220,"December 7, 1983",us,2,Florida State University,/players/t/thornal01.html
Shannon Brown,Los Angeles Lakers,LAL,12,SG,6-4,205,"November 29, 1985",us,3,Michigan State University,/players/b/brownsh01.html
Kobe Bryant,Los Angeles Lakers,LAL,24,SG,6-6,212,"August 23, 1978",us,13,,/players/b/bryanko01.html
Andrew Bynum,Los Angeles Lakers,LAL,17,C,7-0,285,"October 27, 1987",us,4,,/players/b/bynuman01.html
Jordan Farmar,Los Angeles Lakers,LAL,1,PG,6-2,180,"November 30, 1986",us,3,"University of California, Los Angeles",/players/f/farmajo01.html
Derek Fisher,Los Angeles Lakers,LAL,2,PG,6-1,200,"August 9, 1974",us,13,University of Arkansas at Little Rock,/players/f/fishede01.html
Pau Gasol,Los Angeles Lakers,LAL,16,C,7-0,250,"July 6, 1980",es,8,,/players/g/gasolpa01.html
Didier Ilunga-Mbenga,Los Angeles Lakers,LAL,28,C,7-0,245,"December 30, 1980",cd,5,,/players/m/mbengdj01.html
Adam Morrison,Los Angeles Lakers,LAL,6,SF,6-8,205,"July 19, 1984",us,2,Gonzaga University,/players/m/morriad01.html
Lamar Odom,Los Angeles Lakers,LAL,7,PF,6-10,220,"November 6, 1979",us,10,University of Rhode Island,/players/o/odomla01.html
Josh Powell,Los Angeles Lakers,LAL,21,PF,6-9,225,"January 25, 1983",us,4,North Carolina State University,/players/p/poweljo01.html
Sasha Vujacic,Los Angeles Lakers,LAL,18,SG,6-7,195,"March 8, 1984",si,5,,/players/v/vujacsa01.html
Luke Walton,Los Angeles Lakers,LAL,4,SF,6-8,235,"March 28, 1980",us,6,University of Arizona,/players/w/waltolu01.html
Metta World Peace,Los Angeles Lakers,LAL,37,SF,6-6,260,"November 13, 1979",us,10,St. John's University,/players/a/artesro01.html
Darrell Arthur,Memphis Grizzlies,MEM,00,PF,6-9,235,"March 25, 1988",us,1,University of Kansas,/players/a/arthuda01.html
Ronnie Brewer,Memphis Grizzlies,MEM,9,SG,6-7,220,"March 20, 1985",us,3,University of Arkansas,/players/b/brewero02.html
DeMarre Carroll,Memphis Grizzlies,MEM,1,SF,6-8,215,"July 27, 1986",us,R,University of Missouri,/players/c/carrode01.html
Mike Conley,Memphis Grizzlies,MEM,11,PG,6-1,175,"October 11, 1987",us,2,Ohio State University,/players/c/conlemi01.html
Marc Gasol,Memphis Grizzlies,MEM,33,C,7-1,255,"January 29, 1985",es,1,,/players/g/gasolma01.html
Rudy Gay,Memphis Grizzlies,MEM,22,SF,6-8,230,"August 17, 1986",us,3,University of Connecticut,/players/g/gayru01.html
Trey Gilder,Memphis Grizzlies,MEM,2,SF,6-9,185,"January 24, 1985",us,R,Northwestern State University,/players/g/gildetr01.html
Hamed Haddadi,Memphis Grizzlies,MEM,15,C,7-2,254,"May 19, 1985",ir,1,,/players/h/haddaha01.html
Lester Hudson,Memphis Grizzlies,MEM,25,PG,6-3,190,"August 7, 1984",us,R,University of Tennessee at Martin,/players/h/hudsole01.html
Steven Hunter,Memphis Grizzlies,MEM,45,C,7-0,220,"October 31, 1981",us,7,DePaul University,/players/h/huntest01.html
Allen Iverson,Memphis Grizzlies,MEM,3,PG,6-0,165,"June 7, 1975",us,13,Georgetown University,/players/i/iversal01.html
O.J. Mayo,Memphis Grizzlies,MEM,32,SG,6-5,210,"November 5, 1987",us,1,University of Southern California,/players/m/mayooj01.html
Zach Randolph,Memphis Grizzlies,MEM,50,PF,6-9,260,"July 16, 1981",us,8,Michigan State University,/players/r/randoza01.html
Hasheem Thabeet,Memphis Grizzlies,MEM,34,C,7-3,263,"February 16, 1987",tz,R,University of Connecticut,/players/t/thabeha01.html
Jamaal Tinsley,Memphis Grizzlies,MEM,10,PG,6-3,195,"February 28, 1978",us,7,Iowa State University,/players/t/tinslja01.html
Marcus Williams,Memphis Grizzlies,MEM,5,PG,6-3,205,"December 3, 1985",us,3,University of Connecticut,/players/w/willima03.html
Sam Young,Memphis Grizzlies,MEM,4,SF,6-6,220,"June 1, 1985",us,R,University of Pittsburgh,/players/y/youngsa01.html
Rafer Alston,Miami Heat,MIA,11,PG,6-2,171,"July 24, 1976",us,10,"California State University, Fresno",/players/a/alstora01.html
Joel Anthony,Miami Heat,MIA,50,C,6-9,245,"August 9, 1982",ca,2,"University of Nevada, Las Vegas",/players/a/anthojo01.html
Carlos Arroyo,Miami Heat,MIA,8,PG,6-2,202,"July 30, 1979",pr,7,Florida International University,/players/a/arroyca01.html
Michael Beasley,Miami Heat,MIA,30,PF,6-9,235,"January 9, 1989",us,1,Kansas State University,/players/b/beaslmi01.html
Mario Chalmers,Miami Heat,MIA,6,PG,6-2,190,"May 19, 1986",us,1,University of Kansas,/players/c/chalmma01.html
Daequan Cook,Miami Heat,MIA,14,SG,6-5,205,"April 28, 1987",us,2,Ohio State University,/players/c/cookda02.html
Yakhouba Diawara,Miami Heat,MIA,9,SG,6-7,225,"August 29, 1982",fr,3,Pepperdine University,/players/d/diawaya01.html
Udonis Haslem,Miami Heat,MIA,40,PF,6-8,235,"June 9, 1980",us,6,University of Florida,/players/h/hasleud01.html
James Jones,Miami Heat,MIA,22,SF,6-8,218,"October 4, 1980",us,6,University of Miami,/players/j/jonesja02.html
Jamaal Magloire,Miami Heat,MIA,21,C,6-11,259,"May 21, 1978",ca,9,University of Kentucky,/players/m/magloja01.html
Jermaine O'Neal,Miami Heat,MIA,7,C,6-11,226,"October 13, 1978",us,13,,/players/o/onealje01.html
Shavlik Randolph,Miami Heat,MIA,42,PF,6-10,240,"November 24, 1983",us,4,Duke University,/players/r/randosh01.html
Quentin Richardson,Miami Heat,MIA,5,SF,6-6,223,"April 13, 1980",us,9,DePaul University,/players/r/richaqu01.html
Dwyane Wade,Miami Heat,MIA,3,SG,6-4,220,"January 17, 1982",us,6,Marquette University,/players/w/wadedw01.html
Dorell Wright,Miami Heat,MIA,1,SF,6-9,205,"December 2, 1985",us,5,,/players/w/wrighdo01.html
Charlie Bell,Milwaukee Bucks,MIL,42,SG,6-3,200,"March 12, 1979",us,5,Michigan State University,/players/b/bellch01.html
Andrew Bogut,Milwaukee Bucks,MIL,6,C,7-0,260,"November 28, 1984",au,4,University of Utah,/players/b/bogutan01.html
Primoz Brezec,Milwaukee Bucks,MIL,9,C,7-2,252,"October 2, 1979",si,7,,/players/b/brezepr01.html
Carlos Delfino,Milwaukee Bucks,MIL,10,SF,6-6,230,"August 29, 1982",ar,4,,/players/d/delfica01.html
Francisco Elson,Milwaukee Bucks,MIL,9,C,7-0,235,"February 28, 1976",nl,6,University of California,/players/e/elsonfr01.html
Dan Gadzuric,Milwaukee Bucks,MIL,50,C,6-11,240,"February 2, 1978",nl,7,"University of California, Los Angeles",/players/g/gadzuda01.html
Ersan Ilyasova,Milwaukee Bucks,MIL,7,PF,6-10,235,"May 15, 1987",tr,1,,/players/i/ilyaser01.html
Royal Ivey,Milwaukee Bucks,MIL,11,SG,6-3,200,"December 20, 1981",us,5,University of Texas at Austin,/players/i/iveyro01.html
Darnell Jackson,Milwaukee Bucks,MIL,00,PF,6-9,253,"November 7, 1985",us,1,University of Kansas,/players/j/jacksda01.html
Brandon Jennings,Milwaukee Bucks,MIL,3,PG,6-1,170,"September 23, 1989",us,R,,/players/j/jennibr01.html
Luc Mbah a Moute,Milwaukee Bucks,MIL,12,PF,6-8,230,"September 9, 1986",cm,1,"University of California, Los Angeles",/players/m/mbahalu01.html
Jodie Meeks,Milwaukee Bucks,MIL,23,SG,6-4,210,"August 21, 1987",us,R,University of Kentucky,/players/m/meeksjo01.html
Michael Redd,Milwaukee Bucks,MIL,22,SG,6-6,220,"August 24, 1979",us,9,Ohio State University,/players/r/reddmi01.html
Luke Ridnour,Milwaukee Bucks,MIL,13,PG,6-2,175,"February 13, 1981",us,6,University of Oregon,/players/r/ridnolu01.html
John Salmons,Milwaukee Bucks,MIL,15,SG,6-7,210,"December 12, 1979",us,7,University of Miami,/players/s/salmojo01.html
Jerry Stackhouse,Milwaukee Bucks,MIL,24,SG,6-6,218,"November 5, 1974",us,14,University of North Carolina,/players/s/stackje01.html
Kurt Thomas,Milwaukee Bucks,MIL,40,C,6-9,230,"October 4, 1972",us,14,Texas Christian University,/players/t/thomaku01.html
Roko Ukic,Milwaukee Bucks,MIL,20,PG,6-5,183,"May 12, 1984",hr,1,,/players/u/ukicro01.html
Hakim Warrick,Milwaukee Bucks,MIL,21,PF,6-9,219,"July 8, 1982",us,4,Syracuse University,/players/w/warriha01.html
Corey Brewer,Minnesota Timberwolves,MIN,22,SG,6-9,186,"March 5, 1986",us,2,University of Florida,/players/b/breweco01.html
Brian Cardinal,Minnesota Timberwolves,MIN,14,PF,6-8,245,"May 2, 1977",us,9,Purdue University,/players/c/cardibr01.html
Wayne Ellington,Minnesota Timberwolves,MIN,19,SG,6-4,200,"October 29, 1987",us,R,University of North Carolina,/players/e/ellinwa01.html
Jonny Flynn,Minnesota Timberwolves,MIN,10,PG,6-0,185,"February 6, 1989",us,R,Syracuse University,/players/f/flynnjo01.html
Ryan Gomes,Minnesota Timberwolves,MIN,8,SF,6-7,250,"September 1, 1982",us,4,Providence College,/players/g/gomesry01.html
Jason Hart,Minnesota Timberwolves,MIN,6,PG,6-3,185,"April 29, 1978",us,8,Syracuse University,/players/h/hartja01.html
Ryan Hollins,Minnesota Timberwolves,MIN,1,C,7-0,240,"October 10, 1984",us,3,"University of California, Los Angeles",/players/h/holliry01.html
Nathan Jawai,Minnesota Timberwolves,MIN,15,C,6-10,280,"October 10, 1986",au,1,Midland College,/players/j/jawaina01.html
Al Jefferson,Minnesota Timberwolves,MIN,25,C,6-10,289,"January 4, 1985",us,5,,/players/j/jeffeal01.html
Kevin Love,Minnesota Timberwolves,MIN,42,PF,6-10,251,"September 7, 1988",us,1,"University of California, Los Angeles",/players/l/loveke01.html
Darko Milicic,Minnesota Timberwolves,MIN,31,C,7-0,250,"June 20, 1985",rs,6,,/players/m/milicda01.html
Sasha Pavlovic,Minnesota Timberwolves,MIN,11,SF,6-8,220,"November 15, 1983",me,6,,/players/p/pavloal01.html
Oleksiy Pecherov,Minnesota Timberwolves,MIN,4,C,7-0,232,"December 8, 1985",ua,2,,/players/p/pecheol01.html
Ramon Sessions,Minnesota Timberwolves,MIN,7,PG,6-3,190,"April 11, 1986",us,2,"University of Nevada, Reno",/players/s/sessira01.html
Alando Tucker,Minnesota Timberwolves,MIN,29,SF,6-6,205,"February 11, 1984",us,2,University of Wisconsin,/players/t/tuckeal02.html
Damien Wilkins,Minnesota Timberwolves,MIN,3,SF,6-6,225,"January 11, 1980",us,5,University of Georgia,/players/w/wilkida02.html
Hilton Armstrong,New Orleans Pelicans,NOH,12,PF,6-11,235,"November 11, 1984",us,3,University of Connecticut,/players/a/armsthi01.html
Bobby Brown,New Orleans Pelicans,NOH,6,PG,6-2,175,"September 24, 1984",us,1,"California State University, Fullerton",/players/b/brownbo02.html
Devin Brown,New Orleans Pelicans,NOH,23,SG,6-5,220,"December 30, 1978",us,7,University of Texas at San Antonio,/players/b/brownde02.html
Darren Collison,New Orleans Pelicans,NOH,2,PG,6-0,175,"August 23, 1987",us,R,"University of California, Los Angeles",/players/c/collida01.html
Aaron Gray,New Orleans Pelicans,NOH,34,C,7-0,270,"December 7, 1984",us,2,University of Pittsburgh,/players/g/grayaa01.html
Jason Hart,New Orleans Pelicans,NOH,11,PG,6-3,185,"April 29, 1978",us,8,Syracuse University,/players/h/hartja01.html
Sean Marks,New Orleans Pelicans,NOH,4,C,6-10,250,"August 23, 1975",nz,9,University of California,/players/m/marksse01.html
Emeka Okafor,New Orleans Pelicans,NOH,50,C,6-10,252,"September 28, 1982",us,5,University of Connecticut,/players/o/okafoem01.html
Chris Paul,New Orleans Pelicans,NOH,3,PG,6-0,175,"May 6, 1985",us,4,Wake Forest University,/players/p/paulch01.html
Morris Peterson,New Orleans Pelicans,NOH,24,SG,6-7,218,"August 26, 1977",us,9,Michigan State University,/players/p/petermo01.html
James Posey,New Orleans Pelicans,NOH,41,SF,6-8,215,"January 13, 1977",us,10,Xavier University,/players/p/poseyja01.html
Darius Songaila,New Orleans Pelicans,NOH,9,C,6-9,248,"February 14, 1978",lt,6,Wake Forest University,/players/s/songada01.html
Peja Stojakovic,New Orleans Pelicans,NOH,16,SF,6-9,220,"June 9, 1977",hr,11,,/players/s/stojape01.html
Marcus Thornton,New Orleans Pelicans,NOH,5,SG,6-4,205,"June 5, 1987",us,R,Louisiana State University,/players/t/thornma01.html
David West,New Orleans Pelicans,NOH,30,PF,6-9,250,"August 29, 1980",us,6,Xavier University,/players/w/westda01.html
Julian Wright,New Orleans Pelicans,NOH,32,SF,6-8,225,"May 20, 1987",us,2,University of Kansas,/players/w/wrighju01.html
Earl Barron,New York Knicks,NYK,30,C,7-0,250,"August 14, 1981",us,3,University of Memphis,/players/b/barroea01.html
Jonathan Bender,New York Knicks,NYK,9,SF,6-11,202,"January 30, 1981",us,7,,/players/b/bendejo01.html
Wilson Chandler,New York Knicks,NYK,21,SG,6-8,225,"May 10, 1987",us,2,DePaul University,/players/c/chandwi01.html
Eddy Curry,New York Knicks,NYK,34,C,7-0,295,"December 5, 1982",us,8,,/players/c/curryed01.html
Toney Douglas,New York Knicks,NYK,23,PG,6-2,195,"March 16, 1986",us,R,Florida State University,/players/d/douglto01.html
Chris Duhon,New York Knicks,NYK,1,PG,6-1,185,"August 31, 1982",us,5,Duke University,/players/d/duhonch01.html
Danilo Gallinari,New York Knicks,NYK,8,SF,6-10,225,"August 8, 1988",it,1,,/players/g/gallida01.html
J.R. Giddens,New York Knicks,NYK,4,SF,6-5,215,"February 13, 1985",us,1,University of New Mexico,/players/g/giddejr01.html
Al Harrington,New York Knicks,NYK,7,PF,6-9,230,"February 17, 1980",us,11,,/players/h/harrial01.html
Jordan Hill,New York Knicks,NYK,43,PF,6-10,235,"July 27, 1987",us,R,University of Arizona,/players/h/hilljo01.html
Eddie House,New York Knicks,NYK,50,SG,6-1,180,"May 14, 1978",us,9,Arizona State University,/players/h/houseed01.html
Larry Hughes,New York Knicks,NYK,0,SG,6-5,184,"January 23, 1979",us,11,Saint Louis University,/players/h/hughela01.html
Jared Jeffries,New York Knicks,NYK,20,PF,6-11,230,"November 25, 1981",us,7,Indiana University,/players/j/jeffrja01.html
Marcus Landry,New York Knicks,NYK,11,SF,6-7,230,"November 1, 1985",us,R,University of Wisconsin,/players/l/landrma01.html
David Lee,New York Knicks,NYK,42,C,6-9,245,"April 29, 1983",us,4,University of Florida,/players/l/leeda02.html
Tracy McGrady,New York Knicks,NYK,3,SG,6-8,210,"May 24, 1979",us,12,,/players/m/mcgratr01.html
Darko Milicic,New York Knicks,NYK,31,C,7-0,250,"June 20, 1985",rs,6,,/players/m/milicda01.html
Nate Robinson,New York Knicks,NYK,2,PG,5-9,180,"May 31, 1984",us,4,University of Washington,/players/r/robinna01.html
Sergio Rodriguez,New York Knicks,NYK,13,PG,6-3,176,"June 12, 1986",es,3,,/players/r/rodrise01.html
Henry Walker,New York Knicks,NYK,5,SG,6-6,220,"October 9, 1987",us,1,Kansas State University,/players/w/walkebi01.html
Antonio Anderson,Oklahoma City Thunder,OKC,8,SF,6-6,215,"June 5, 1985",us,R,University of Memphis,/players/a/anderan02.html
Ryan Bowen,Oklahoma City Thunder,OKC,40,SF,6-7,215,"November 20, 1975",us,9,University of Iowa,/players/b/bowenry01.html
Nick Collison,Oklahoma City Thunder,OKC,4,C,6-10,255,"October 26, 1980",us,5,University of Kansas,/players/c/collini01.html
Kevin Durant,Oklahoma City Thunder,OKC,35,SF,6-9,240,"September 29, 1988",us,2,University of Texas at Austin,/players/d/duranke01.html
Jeff Green,Oklahoma City Thunder,OKC,22,PF,6-9,235,"August 28, 1986",us,2,Georgetown University,/players/g/greenje02.html
James Harden,Oklahoma City Thunder,OKC,13,SG,6-5,220,"August 26, 1989",us,R,Arizona State University,/players/h/hardeja01.html
Serge Ibaka,Oklahoma City Thunder,OKC,9,PF,6-10,235,"September 18, 1989",cg,R,,/players/i/ibakase01.html
Nenad Krstic,Oklahoma City Thunder,OKC,12,C,7-0,240,"July 25, 1983",rs,5,,/players/k/krstine01.html
Shaun Livingston,Oklahoma City Thunder,OKC,14,PG,6-7,192,"September 11, 1985",us,4,,/players/l/livinsh01.html
Eric Maynor,Oklahoma City Thunder,OKC,6,PG,6-3,175,"June 11, 1987",us,R,Virginia Commonwealth University,/players/m/maynoer01.html
Byron Mullens,Oklahoma City Thunder,OKC,23,PF,7-0,275,"February 14, 1989",us,R,Ohio State University,/players/m/mulleby01.html
Kevin Ollie,Oklahoma City Thunder,OKC,7,PG,6-4,195,"December 27, 1972",us,12,University of Connecticut,/players/o/ollieke01.html
Thabo Sefolosha,Oklahoma City Thunder,OKC,2,SG,6-7,220,"May 2, 1984",ch,3,,/players/s/sefolth01.html
Etan Thomas,Oklahoma City Thunder,OKC,36,C,6-9,256,"April 1, 1978",us,7,Syracuse University,/players/t/thomaet01.html
Kyle Weaver,Oklahoma City Thunder,OKC,5,SG,6-6,201,"February 18, 1986",us,1,Washington State University,/players/w/weaveky01.html
Russell Westbrook,Oklahoma City Thunder,OKC,0,PG,6-3,200,"November 12, 1988",us,1,"University of California, Los Angeles",/players/w/westbru01.html
D.J. White,Oklahoma City Thunder,OKC,3,PF,6-9,251,"August 31, 1986",us,1,Indiana University,/players/w/whitedj01.html
Mike Wilks,Oklahoma City Thunder,OKC,29,PG,5-10,185,"May 7, 1979",us,6,Rice University,/players/w/wilksmi01.html
Ryan Anderson,Orlando Magic,ORL,33,PF,6-10,240,"May 6, 1988",us,1,University of California,/players/a/anderry01.html
Matt Barnes,Orlando Magic,ORL,22,SF,6-7,226,"March 9, 1980",us,6,"University of California, Los Angeles",/players/b/barnema02.html
Brandon Bass,Orlando Magic,ORL,30,PF,6-8,250,"April 30, 1985",us,4,Louisiana State University,/players/b/bassbr01.html
Vince Carter,Orlando Magic,ORL,15,SG,6-6,220,"January 26, 1977",us,11,University of North Carolina,/players/c/cartevi01.html
Marcin Gortat,Orlando Magic,ORL,13,C,6-11,240,"February 17, 1984",pl,2,,/players/g/gortama01.html
Dwight Howard,Orlando Magic,ORL,12,C,6-11,265,"December 8, 1985",us,5,,/players/h/howardw01.html
Anthony Johnson,Orlando Magic,ORL,8,PG,6-3,190,"October 2, 1974",us,12,College of Charleston,/players/j/johnsan02.html
Rashard Lewis,Orlando Magic,ORL,9,PF,6-10,215,"August 8, 1979",us,11,,/players/l/lewisra02.html
Jameer Nelson,Orlando Magic,ORL,14,PG,6-0,190,"February 9, 1982",us,5,Saint Joseph's University,/players/n/nelsoja01.html
Mickael Pietrus,Orlando Magic,ORL,20,SF,6-6,215,"February 7, 1982",gp,6,,/players/p/pietrmi01.html
J.J. Redick,Orlando Magic,ORL,7,SG,6-4,190,"June 24, 1984",us,3,Duke University,/players/r/redicjj01.html
Jason Williams,Orlando Magic,ORL,44,PG,6-1,190,"November 18, 1975",us,10,University of Florida,/players/w/willija02.html
Elton Brand,Philadelphia 76ers,PHI,42,PF,6-8,275,"March 11, 1979",us,10,Duke University,/players/b/brandel01.html
Primoz Brezec,Philadelphia 76ers,PHI,7,C,7-2,252,"October 2, 1979",si,7,,/players/b/brezepr01.html
Rodney Carney,Philadelphia 76ers,PHI,25,SG,6-7,205,"April 15, 1984",us,3,University of Memphis,/players/c/carnero01.html
Samuel Dalembert,Philadelphia 76ers,PHI,1,C,6-11,255,"May 10, 1981",ht,7,Seton Hall University,/players/d/dalemsa01.html
Francisco Elson,Philadelphia 76ers,PHI,8,C,7-0,235,"February 28, 1976",nl,6,University of California,/players/e/elsonfr01.html
Willie Green,Philadelphia 76ers,PHI,33,SG,6-4,200,"July 28, 1981",us,6,University of Detroit Mercy,/players/g/greenwi01.html
Jrue Holiday,Philadelphia 76ers,PHI,11,PG,6-4,205,"June 12, 1990",us,R,"University of California, Los Angeles",/players/h/holidjr01.html
Andre Iguodala,Philadelphia 76ers,PHI,9,SF,6-6,215,"January 28, 1984",us,5,University of Arizona,/players/i/iguodan01.html
Allen Iverson,Philadelphia 76ers,PHI,3,SG,6-0,165,"June 7, 1975",us,13,Georgetown University,/players/i/iversal01.html
Royal Ivey,Philadelphia 76ers,PHI,12,SG,6-3,200,"December 20, 1981",us,5,University of Texas at Austin,/players/i/iveyro01.html
Jason Kapono,Philadelphia 76ers,PHI,72,SF,6-8,213,"February 4, 1981",us,6,"University of California, Los Angeles",/players/k/kaponja01.html
Jodie Meeks,Philadelphia 76ers,PHI,20,SG,6-4,210,"August 21, 1987",us,R,University of Kentucky,/players/m/meeksjo01.html
Jason Smith,Philadelphia 76ers,PHI,14,PF,7-0,245,"March 2, 1986",us,1,Colorado State University,/players/s/smithja02.html
Marreese Speights,Philadelphia 76ers,PHI,16,C,6-10,255,"August 4, 1987",us,1,University of Florida,/players/s/speigma01.html
Lou Williams,Philadelphia 76ers,PHI,23,PG,6-1,175,"October 27, 1986",us,4,,/players/w/willilo02.html
Thaddeus Young,Philadelphia 76ers,PHI,21,PF,6-8,221,"June 21, 1988",us,2,Georgia Institute of Technology,/players/y/youngth01.html
Lou Amundson,Phoenix Suns,PHO,17,PF,6-9,220,"December 7, 1982",us,3,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Leandro Barbosa,Phoenix Suns,PHO,10,PG,6-3,194,"November 28, 1982",br,6,,/players/b/barbole01.html
Earl Clark,Phoenix Suns,PHO,55,PF,6-10,225,"January 17, 1988",us,R,University of Louisville,/players/c/clarkea01.html
Jarron Collins,Phoenix Suns,PHO,20,C,6-11,255,"December 2, 1978",us,8,Stanford University,/players/c/collija03.html
Goran Dragic,Phoenix Suns,PHO,2,PG,6-3,190,"May 6, 1986",si,1,,/players/d/dragigo01.html
Jared Dudley,Phoenix Suns,PHO,3,SF,6-7,225,"July 10, 1985",us,2,Boston College,/players/d/dudleja01.html
Channing Frye,Phoenix Suns,PHO,8,C,6-11,255,"May 17, 1983",us,4,University of Arizona,/players/f/fryech01.html
Taylor Griffin,Phoenix Suns,PHO,32,SF,6-7,238,"April 18, 1986",us,R,University of Oklahoma,/players/g/griffta01.html
Grant Hill,Phoenix Suns,PHO,33,SF,6-8,225,"October 5, 1972",us,14,Duke University,/players/h/hillgr01.html
Dwayne Jones,Phoenix Suns,PHO,21,PF,6-11,250,"June 9, 1983",us,4,Saint Joseph's University,/players/j/jonesdw02.html
Robin Lopez,Phoenix Suns,PHO,15,C,7-0,255,"April 1, 1988",us,1,Stanford University,/players/l/lopezro01.html
Steve Nash,Phoenix Suns,PHO,13,PG,6-3,195,"February 7, 1974",za,13,Santa Clara University,/players/n/nashst01.html
Jason Richardson,Phoenix Suns,PHO,23,SG,6-6,220,"January 20, 1981",us,8,Michigan State University,/players/r/richaja01.html
Amar'e Stoudemire,Phoenix Suns,PHO,1,PF,6-10,245,"November 16, 1982",us,7,,/players/s/stoudam01.html
Alando Tucker,Phoenix Suns,PHO,29,SF,6-6,205,"February 11, 1984",us,2,University of Wisconsin,/players/t/tuckeal02.html
LaMarcus Aldridge,Portland Trail Blazers,POR,12,PF,6-11,260,"July 19, 1985",us,3,University of Texas at Austin,/players/a/aldrila01.html
Jeff Ayres,Portland Trail Blazers,POR,31,C,6-9,240,"April 29, 1987",us,R,Arizona State University,/players/p/pendeje02.html
Nicolas Batum,Portland Trail Blazers,POR,88,SF,6-8,200,"December 14, 1988",fr,1,,/players/b/batumni01.html
Jerryd Bayless,Portland Trail Blazers,POR,4,SG,6-3,200,"August 20, 1988",us,1,University of Arizona,/players/b/bayleje01.html
Steve Blake,Portland Trail Blazers,POR,2,PG,6-3,172,"February 26, 1980",us,6,University of Maryland,/players/b/blakest01.html
Marcus Camby,Portland Trail Blazers,POR,21,C,6-11,220,"March 22, 1974",us,13,University of Massachusetts Amherst,/players/c/cambyma01.html
Dante Cunningham,Portland Trail Blazers,POR,33,PF,6-8,230,"April 22, 1987",us,R,Villanova University,/players/c/cunnida01.html
Travis Diener,Portland Trail Blazers,POR,27,PG,6-1,175,"March 1, 1982",us,4,Marquette University,/players/d/dienetr01.html
Rudy Fernandez,Portland Trail Blazers,POR,5,SG,6-6,185,"April 4, 1985",es,1,,/players/f/fernaru01.html
Juwan Howard,Portland Trail Blazers,POR,6,C,6-9,240,"February 7, 1973",us,15,University of Michigan,/players/h/howarju01.html
Andre Miller,Portland Trail Blazers,POR,24,PG,6-3,200,"March 19, 1976",us,10,University of Utah,/players/m/millean02.html
Patrick Mills,Portland Trail Blazers,POR,8,PG,6-0,185,"August 11, 1988",au,R,Saint Mary's College of California,/players/m/millspa02.html
Greg Oden,Portland Trail Blazers,POR,52,C,7-0,250,"January 22, 1988",us,1,Ohio State University,/players/o/odengr01.html
Travis Outlaw,Portland Trail Blazers,POR,25,SF,6-9,210,"September 18, 1984",us,6,,/players/o/outlatr01.html
Joel Przybilla,Portland Trail Blazers,POR,10,C,7-1,255,"October 10, 1979",us,9,University of Minnesota,/players/p/przybjo01.html
Shavlik Randolph,Portland Trail Blazers,POR,42,PF,6-10,240,"November 24, 1983",us,4,Duke University,/players/r/randosh01.html
Brandon Roy,Portland Trail Blazers,POR,7,SG,6-6,215,"July 23, 1984",us,3,University of Washington,/players/r/roybr01.html
Anthony Tolliver,Portland Trail Blazers,POR,44,PF,6-8,240,"June 1, 1985",us,1,Creighton University,/players/t/tollian01.html
Martell Webster,Portland Trail Blazers,POR,23,SF,6-7,230,"December 4, 1986",us,4,,/players/w/webstma02.html
Hilton Armstrong,Sacramento Kings,SAC,8,C,6-11,235,"November 11, 1984",us,3,University of Connecticut,/players/a/armsthi01.html
Jon Brockman,Sacramento Kings,SAC,40,PF,6-7,255,"March 20, 1987",us,R,University of Washington,/players/b/brockjo01.html
Omri Casspi,Sacramento Kings,SAC,18,SF,6-9,225,"June 22, 1988",il,R,,/players/c/casspom01.html
Joey Dorsey,Sacramento Kings,SAC,15,PF,6-8,268,"December 16, 1983",us,1,University of Memphis,/players/d/dorsejo01.html
Tyreke Evans,Sacramento Kings,SAC,13,SG,6-6,220,"September 19, 1989",us,R,University of Memphis,/players/e/evansty01.html
Francisco Garcia,Sacramento Kings,SAC,32,SG,6-7,195,"December 31, 1981",do,4,University of Louisville,/players/g/garcifr01.html
