name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Rodney Stuckey,Indiana Pacers,IND,2,PG,6-5,205,"April 21, 1986",us,7,Eastern Washington University,/players/s/stuckro01.html
C.J. Watson,Indiana Pacers,IND,32,PG,6-2,175,"April 17, 1984",us,7,University of Tennessee,/players/w/watsocj01.html
David West,Indiana Pacers,IND,21,PF,6-9,250,"August 29, 1980",us,11,Xavier University,/players/w/westda01.html
Shayne Whittington,Indiana Pacers,IND,42,PF,6-11,250,"March 27, 1991",us,R,Western Michigan University,/players/w/whittsh01.html
Matt Barnes,Los Angeles Clippers,LAC,22,SF,6-7,226,"March 9, 1980",us,11,"University of California, Los Angeles",/players/b/barnema02.html
Reggie Bullock,Los Angeles Clippers,LAC,25,SF,6-7,205,"March 16, 1991",us,1,University of North Carolina,/players/b/bullore01.html
Jamal Crawford,Los Angeles Clippers,LAC,11,SG,6-5,195,"March 20, 1980",us,14,University of Michigan,/players/c/crawfja01.html
Jared Cunningham,Los Angeles Clippers,LAC,9,SG,6-4,195,"May 22, 1991",us,2,Oregon State University,/players/c/cunnija01.html
Glen Davis,Los Angeles Clippers,LAC,0,PF,6-9,289,"January 1, 1986",us,7,Louisiana State University,/players/d/davisgl01.html
Chris Douglas-Roberts,Los Angeles Clippers,LAC,14,SG,6-7,200,"January 8, 1987",us,5,University of Memphis,/players/d/douglch01.html
Jordan Farmar,Los Angeles Clippers,LAC,1,PG,6-2,180,"November 30, 1986",us,7,"University of California, Los Angeles",/players/f/farmajo01.html
Blake Griffin,Los Angeles Clippers,LAC,32,PF,6-10,251,"March 16, 1989",us,4,University of Oklahoma,/players/g/griffbl01.html
Jordan Hamilton,Los Angeles Clippers,LAC,1,SF,6-7,220,"October 6, 1990",us,3,University of Texas at Austin,/players/h/hamiljo02.html
Spencer Hawes,Los Angeles Clippers,LAC,10,PF,7-1,245,"April 28, 1988",us,7,University of Washington,/players/h/hawessp01.html
Lester Hudson,Los Angeles Clippers,LAC,14,SG,6-3,190,"August 7, 1984",us,3,University of Tennessee at Martin,/players/h/hudsole01.html
Dahntay Jones,Los Angeles Clippers,LAC,31,SF,6-6,225,"December 27, 1980",us,10,Duke University,/players/j/jonesda02.html
DeAndre Jordan,Los Angeles Clippers,LAC,6,C,6-11,265,"July 21, 1988",us,6,Texas A&M University,/players/j/jordade01.html
Chris Paul,Los Angeles Clippers,LAC,3,PG,6-0,175,"May 6, 1985",us,9,Wake Forest University,/players/p/paulch01.html
J.J. Redick,Los Angeles Clippers,LAC,4,SG,6-4,190,"June 24, 1984",us,8,Duke University,/players/r/redicjj01.html
Austin Rivers,Los Angeles Clippers,LAC,25,PG,6-4,200,"August 1, 1992",us,2,Duke University,/players/r/riverau01.html
Nate Robinson,Los Angeles Clippers,LAC,8,PG,5-9,180,"May 31, 1984",us,9,University of Washington,/players/r/robinna01.html
Hedo Turkoglu,Los Angeles Clippers,LAC,15,SF,6-10,220,"March 19, 1979",tr,14,,/players/t/turkohe01.html
Ekpe Udoh,Los Angeles Clippers,LAC,13,PF,6-10,240,"May 20, 1987",us,4,Baylor University,/players/u/udohek01.html
C.J. Wilcox,Los Angeles Clippers,LAC,30,SG,6-5,195,"December 30, 1990",us,R,University of Washington,/players/w/wilcocj01.html
Tarik Black,Los Angeles Lakers,LAL,28,C,6-9,250,"November 22, 1991",us,R,University of Kansas,/players/b/blackta01.html
Vander Blue,Los Angeles Lakers,LAL,12,SG,6-4,200,"July 17, 1992",us,1,Marquette University,/players/b/blueva01.html
Carlos Boozer,Los Angeles Lakers,LAL,5,PF,6-9,258,"November 20, 1981",de,12,Duke University,/players/b/boozeca01.html
Jabari Brown,Los Angeles Lakers,LAL,15,SG,6-4,215,"December 18, 1992",us,R,University of Missouri,/players/b/brownja01.html
Kobe Bryant,Los Angeles Lakers,LAL,24,SG,6-6,212,"August 23, 1978",us,18,,/players/b/bryanko01.html
Dwight Buycks,Los Angeles Lakers,LAL,20,PG,6-3,190,"March 6, 1989",us,1,Marquette University,/players/b/buyckdw01.html
Jordan Clarkson,Los Angeles Lakers,LAL,6,PG,6-5,185,"June 7, 1992",us,R,University of Missouri,/players/c/clarkjo01.html
Ed Davis,Los Angeles Lakers,LAL,21,PF,6-10,240,"June 5, 1989",us,4,University of North Carolina,/players/d/davised01.html
Wayne Ellington,Los Angeles Lakers,LAL,2,SG,6-4,200,"October 29, 1987",us,5,University of North Carolina,/players/e/ellinwa01.html
Xavier Henry,Los Angeles Lakers,LAL,7,SF,6-6,220,"March 15, 1991",be,4,University of Kansas,/players/h/henryxa01.html
Jordan Hill,Los Angeles Lakers,LAL,27,C,6-10,235,"July 27, 1987",us,5,University of Arizona,/players/h/hilljo01.html
Wesley Johnson,Los Angeles Lakers,LAL,11,SF,6-7,215,"July 11, 1987",us,4,Syracuse University,/players/j/johnswe01.html
Ryan Kelly,Los Angeles Lakers,LAL,4,PF,6-11,230,"April 9, 1991",us,1,Duke University,/players/k/kellyry01.html
Jeremy Lin,Los Angeles Lakers,LAL,17,PG,6-3,200,"August 23, 1988",us,4,Harvard University,/players/l/linje01.html
Ronnie Price,Los Angeles Lakers,LAL,9,PG,6-2,190,"June 21, 1983",us,9,Utah Valley State College,/players/p/pricero01.html
Julius Randle,Los Angeles Lakers,LAL,30,PF,6-9,250,"November 29, 1994",us,R,University of Kentucky,/players/r/randlju01.html
Robert Sacre,Los Angeles Lakers,LAL,50,C,7-0,270,"June 6, 1989",us,2,Gonzaga University,/players/s/sacrero01.html
Nick Young,Los Angeles Lakers,LAL,0,SG,6-7,210,"June 1, 1985",us,7,University of Southern California,/players/y/youngni01.html
Jordan Adams,Memphis Grizzlies,MEM,3,SG,6-5,209,"July 8, 1994",us,R,"University of California, Los Angeles",/players/a/adamsjo01.html
Tony Allen,Memphis Grizzlies,MEM,9,SG,6-4,213,"January 11, 1982",us,10,Oklahoma State University,/players/a/allento01.html
Nick Calathes,Memphis Grizzlies,MEM,12,SG,6-6,213,"February 7, 1989",us,1,University of Florida,/players/c/calatni01.html
Vince Carter,Memphis Grizzlies,MEM,15,SG,6-6,220,"January 26, 1977",us,16,University of North Carolina,/players/c/cartevi01.html
Mike Conley,Memphis Grizzlies,MEM,11,PG,6-1,175,"October 11, 1987",us,7,Ohio State University,/players/c/conlemi01.html
Marc Gasol,Memphis Grizzlies,MEM,33,C,7-1,255,"January 29, 1985",es,6,,/players/g/gasolma01.html
JaMychal Green,Memphis Grizzlies,MEM,0,PF,6-9,227,"June 21, 1990",us,R,University of Alabama,/players/g/greenja01.html
Jeff Green,Memphis Grizzlies,MEM,32,SF,6-9,235,"August 28, 1986",us,6,Georgetown University,/players/g/greenje02.html
Kosta Koufos,Memphis Grizzlies,MEM,41,C,7-0,265,"February 24, 1989",us,6,Ohio State University,/players/k/koufoko01.html
Courtney Lee,Memphis Grizzlies,MEM,5,SG,6-5,200,"October 3, 1985",us,6,Western Kentucky University,/players/l/leeco01.html
Jon Leuer,Memphis Grizzlies,MEM,30,PF,6-10,228,"May 14, 1989",us,3,University of Wisconsin,/players/l/leuerjo01.html
Kalin Lucas,Memphis Grizzlies,MEM,27,PG,6-1,195,"May 24, 1989",us,R,Michigan State University,/players/l/lucaska01.html
Quincy Pondexter,Memphis Grizzlies,MEM,8,SG,6-7,220,"March 10, 1988",us,4,University of Washington,/players/p/pondequ01.html
Tayshaun Prince,Memphis Grizzlies,MEM,21,SF,6-9,212,"February 28, 1980",us,12,University of Kentucky,/players/p/princta01.html
Zach Randolph,Memphis Grizzlies,MEM,50,PF,6-9,260,"July 16, 1981",us,13,Michigan State University,/players/r/randoza01.html
Russ Smith,Memphis Grizzlies,MEM,2,PG,6-0,165,"April 19, 1991",us,R,University of Louisville,/players/s/smithru01.html
Jarnell Stokes,Memphis Grizzlies,MEM,1,PF,6-9,263,"January 7, 1994",us,R,University of Tennessee,/players/s/stokeja01.html
Tyrus Thomas,Memphis Grizzlies,MEM,13,PF,6-9,215,"August 17, 1986",us,7,Louisiana State University,/players/t/thomaty01.html
Beno Udrih,Memphis Grizzlies,MEM,19,PG,6-3,205,"July 5, 1982",si,10,,/players/u/udrihbe01.html
Chris Andersen,Miami Heat,MIA,11,C,6-10,245,"July 7, 1978",us,12,Blinn College,/players/a/anderch01.html
Michael Beasley,Miami Heat,MIA,30,SF,6-9,235,"January 9, 1989",us,6,Kansas State University,/players/b/beaslmi01.html
Chris Bosh,Miami Heat,MIA,1,C,6-11,235,"March 24, 1984",us,11,Georgia Institute of Technology,/players/b/boshch01.html
Shannon Brown,Miami Heat,MIA,26,SG,6-4,205,"November 29, 1985",us,8,Michigan State University,/players/b/brownsh01.html
Mario Chalmers,Miami Heat,MIA,15,PG,6-2,190,"May 19, 1986",us,6,University of Kansas,/players/c/chalmma01.html
Norris Cole,Miami Heat,MIA,30,PG,6-2,175,"October 13, 1988",us,3,Cleveland State University,/players/c/coleno01.html
Andre Dawkins,Miami Heat,MIA,24,SG,6-5,215,"September 19, 1991",us,R,Duke University,/players/d/dawkian01.html
Luol Deng,Miami Heat,MIA,9,SF,6-9,220,"April 16, 1985",ss,10,Duke University,/players/d/denglu01.html
Goran Dragic,Miami Heat,MIA,7,PG,6-3,190,"May 6, 1986",si,6,,/players/d/dragigo01.html
Zoran Dragic,Miami Heat,MIA,12,SG,6-5,200,"June 22, 1989",si,R,,/players/d/dragizo01.html
James Ennis,Miami Heat,MIA,32,SF,6-7,210,"July 1, 1990",us,R,"California State University, Long Beach",/players/e/ennisja01.html
Danny Granger,Miami Heat,MIA,22,SF,6-9,222,"April 20, 1983",us,9,University of New Mexico,/players/g/grangda01.html
Justin Hamilton,Miami Heat,MIA,7,C,7-0,260,"April 1, 1990",us,1,Louisiana State University,/players/h/hamilju01.html
Udonis Haslem,Miami Heat,MIA,40,PF,6-8,235,"June 9, 1980",us,11,University of Florida,/players/h/hasleud01.html
Tyler Johnson,Miami Heat,MIA,8,SG,6-4,186,"May 7, 1992",us,R,"California State University, Fresno",/players/j/johnsty01.html
Josh McRoberts,Miami Heat,MIA,4,PF,6-10,240,"February 28, 1987",us,7,Duke University,/players/m/mcrobjo01.html
Shabazz Napier,Miami Heat,MIA,13,PG,6-1,175,"July 14, 1991",us,R,University of Connecticut,/players/n/napiesh01.html
Dwyane Wade,Miami Heat,MIA,3,SG,6-4,220,"January 17, 1982",us,11,Marquette University,/players/w/wadedw01.html
Henry Walker,Miami Heat,MIA,5,SF,6-6,220,"October 9, 1987",us,4,Kansas State University,/players/w/walkebi01.html
Hassan Whiteside,Miami Heat,MIA,21,C,7-0,265,"June 13, 1989",us,2,Marshall University,/players/w/whiteha01.html
Shawne Williams,Miami Heat,MIA,43,SF,6-9,225,"February 16, 1986",us,6,University of Memphis,/players/w/willish03.html
Giannis Antetokounmpo,Milwaukee Bucks,MIL,34,SG,6-11,222,"December 6, 1994",gr,1,,/players/a/antetgi01.html
Jerryd Bayless,Milwaukee Bucks,MIL,19,PG,6-3,200,"August 20, 1988",us,6,University of Arizona,/players/b/bayleje01.html
Michael Carter-Williams,Milwaukee Bucks,MIL,5,PG,6-6,190,"October 10, 1991",us,1,Syracuse University,/players/c/cartemi01.html
Jared Dudley,Milwaukee Bucks,MIL,9,SG,6-7,225,"July 10, 1985",us,7,Boston College,/players/d/dudleja01.html
Tyler Ennis,Milwaukee Bucks,MIL,11,PG,6-3,194,"August 24, 1994",ca,R,Syracuse University,/players/e/ennisty01.html
Jorge Gutierrez,Milwaukee Bucks,MIL,13,PG,6-3,191,"December 27, 1988",mx,1,University of California,/players/g/gutiejo01.html
John Henson,Milwaukee Bucks,MIL,31,C,6-11,229,"December 28, 1990",us,2,University of North Carolina,/players/h/hensojo01.html
Ersan Ilyasova,Milwaukee Bucks,MIL,7,PF,6-10,235,"May 15, 1987",tr,6,,/players/i/ilyaser01.html
Chris Johnson,Milwaukee Bucks,MIL,23,SF,6-6,206,"April 29, 1990",us,2,University of Dayton,/players/j/johnsch04.html
Brandon Knight,Milwaukee Bucks,MIL,11,PG,6-3,189,"December 2, 1991",us,3,University of Kentucky,/players/k/knighbr03.html
Kendall Marshall,Milwaukee Bucks,MIL,5,PG,6-4,200,"August 19, 1991",us,2,University of North Carolina,/players/m/marshke01.html
Kenyon Martin,Milwaukee Bucks,MIL,6,PF,6-9,234,"December 30, 1977",us,14,University of Cincinnati,/players/m/martike01.html
O.J. Mayo,Milwaukee Bucks,MIL,00,SG,6-5,210,"November 5, 1987",us,6,University of Southern California,/players/m/mayooj01.html
Khris Middleton,Milwaukee Bucks,MIL,22,SF,6-8,234,"August 12, 1991",us,2,Texas A&M University,/players/m/middlkh01.html
Johnny O'Bryant,Milwaukee Bucks,MIL,3,PF,6-9,257,"June 1, 1993",us,R,Louisiana State University,/players/o/obryajo01.html
Zaza Pachulia,Milwaukee Bucks,MIL,27,C,6-11,270,"February 10, 1984",ge,11,,/players/p/pachuza01.html
Jabari Parker,Milwaukee Bucks,MIL,12,SF,6-8,250,"March 15, 1995",us,R,Duke University,/players/p/parkeja01.html
Miles Plumlee,Milwaukee Bucks,MIL,21,C,6-11,249,"September 1, 1988",us,2,Duke University,/players/p/plumlmi01.html
Larry Sanders,Milwaukee Bucks,MIL,8,C,6-11,235,"November 21, 1988",us,4,Virginia Commonwealth University,/players/s/sandela01.html
Nate Wolters,Milwaukee Bucks,MIL,6,PG,6-4,190,"May 15, 1991",us,1,South Dakota State University,/players/w/woltena01.html
Jeff Adrien,Minnesota Timberwolves,MIN,12,PF,6-7,245,"February 10, 1986",us,4,University of Connecticut,/players/a/adrieje01.html
Anthony Bennett,Minnesota Timberwolves,MIN,24,PF,6-8,245,"March 14, 1993",ca,1,"University of Nevada, Las Vegas",/players/b/bennean01.html
Corey Brewer,Minnesota Timberwolves,MIN,13,SF,6-9,186,"March 5, 1986",us,7,University of Florida,/players/b/breweco01.html
Lorenzo Brown,Minnesota Timberwolves,MIN,7,PG,6-5,189,"August 26, 1990",us,1,North Carolina State University,/players/b/brownlo01.html
Chase Budinger,Minnesota Timberwolves,MIN,10,SF,6-7,209,"May 22, 1988",us,5,University of Arizona,/players/b/budinch01.html
Troy Daniels,Minnesota Timberwolves,MIN,30,SG,6-4,205,"July 15, 1991",us,1,Virginia Commonwealth University,/players/d/danietr01.html
Gorgui Dieng,Minnesota Timberwolves,MIN,5,C,6-11,241,"January 18, 1990",sn,1,University of Louisville,/players/d/dienggo01.html
Kevin Garnett,Minnesota Timberwolves,MIN,21,PF,6-11,240,"May 19, 1976",us,19,,/players/g/garneke01.html
Justin Hamilton,Minnesota Timberwolves,MIN,41,C,7-0,260,"April 1, 1990",us,1,Louisiana State University,/players/h/hamilju01.html
Robbie Hummel,Minnesota Timberwolves,MIN,4,SF,6-8,215,"March 8, 1989",us,1,Purdue University,/players/h/hummero01.html
Sean Kilpatrick,Minnesota Timberwolves,MIN,1,SG,6-4,210,"January 6, 1990",us,R,University of Cincinnati,/players/k/kilpase01.html
Zach LaVine,Minnesota Timberwolves,MIN,8,PG,6-5,189,"March 10, 1995",us,R,"University of California, Los Angeles",/players/l/lavinza01.html
Kevin Martin,Minnesota Timberwolves,MIN,23,SG,6-7,199,"February 1, 1983",us,10,Western Carolina University,/players/m/martike02.html
Shabazz Muhammad,Minnesota Timberwolves,MIN,15,SG,6-6,223,"November 13, 1992",us,1,"University of California, Los Angeles",/players/m/muhamsh01.html
Gary Neal,Minnesota Timberwolves,MIN,12,SG,6-4,210,"October 3, 1984",us,4,Towson University,/players/n/nealga01.html
Arinze Onuaku,Minnesota Timberwolves,MIN,50,C,6-9,275,"July 13, 1987",us,1,Syracuse University,/players/o/onuakar01.html
Adreian Payne,Minnesota Timberwolves,MIN,3,PF,6-10,237,"February 19, 1991",us,R,Michigan State University,/players/p/paynead01.html
Nikola Pekovic,Minnesota Timberwolves,MIN,14,C,6-11,307,"January 3, 1986",me,4,,/players/p/pekovni01.html
Miroslav Raduljica,Minnesota Timberwolves,MIN,13,C,7-0,250,"January 5, 1988",rs,1,,/players/r/radulmi01.html
Glenn Robinson,Minnesota Timberwolves,MIN,1,SG,6-7,222,"January 8, 1994",us,R,University of Michigan,/players/r/robingl02.html
Ricky Rubio,Minnesota Timberwolves,MIN,9,PG,6-4,194,"October 21, 1990",es,3,,/players/r/rubiori01.html
Ronny Turiaf,Minnesota Timberwolves,MIN,32,C,6-10,249,"January 13, 1983",mq,9,Gonzaga University,/players/t/turiaro01.html
Andrew Wiggins,Minnesota Timberwolves,MIN,22,SF,6-8,199,"February 23, 1995",ca,R,University of Kansas,/players/w/wiggian01.html
Mo Williams,Minnesota Timberwolves,MIN,25,PG,6-1,198,"December 19, 1982",us,11,University of Alabama,/players/w/willima01.html
Thaddeus Young,Minnesota Timberwolves,MIN,33,PF,6-8,221,"June 21, 1988",us,7,Georgia Institute of Technology,/players/y/youngth01.html
Alexis Ajinca,New Orleans Pelicans,NOP,42,C,7-2,248,"May 6, 1988",fr,4,,/players/a/ajincal01.html
Ryan Anderson,New Orleans Pelicans,NOP,33,PF,6-10,240,"May 6, 1988",us,6,University of California,/players/a/anderry01.html
Omer Asik,New Orleans Pelicans,NOP,3,C,7-0,255,"July 4, 1986",tr,4,,/players/a/asikom01.html
Luke Babbitt,New Orleans Pelicans,NOP,8,SF,6-9,225,"June 20, 1989",us,4,"University of Nevada, Reno",/players/b/babbilu01.html
Norris Cole,New Orleans Pelicans,NOP,30,PG,6-2,175,"October 13, 1988",us,3,Cleveland State University,/players/c/coleno01.html
Dante Cunningham,New Orleans Pelicans,NOP,0,PF,6-8,230,"April 22, 1987",us,5,Villanova University,/players/c/cunnida01.html
Anthony Davis,New Orleans Pelicans,NOP,23,PF,6-10,253,"March 11, 1993",us,2,University of Kentucky,/players/d/davisan02.html
Toney Douglas,New Orleans Pelicans,NOP,16,SG,6-2,195,"March 16, 1986",us,5,Florida State University,/players/d/douglto01.html
Tyreke Evans,New Orleans Pelicans,NOP,1,SG,6-6,220,"September 19, 1989",us,5,University of Memphis,/players/e/evansty01.html
Jimmer Fredette,New Orleans Pelicans,NOP,32,PG,6-2,195,"February 25, 1989",us,3,Brigham Young University,/players/f/fredeji01.html
Eric Gordon,New Orleans Pelicans,NOP,10,SG,6-4,215,"December 25, 1988",us,6,Indiana University,/players/g/gordoer01.html
Jrue Holiday,New Orleans Pelicans,NOP,11,PG,6-4,205,"June 12, 1990",us,5,"University of California, Los Angeles",/players/h/holidjr01.html
Gal Mekel,New Orleans Pelicans,NOP,24,PG,6-3,191,"March 4, 1988",il,1,Wichita State University,/players/m/mekelga01.html
Darius Miller,New Orleans Pelicans,NOP,2,SF,6-8,235,"March 21, 1990",us,2,University of Kentucky,/players/m/milleda01.html
Quincy Pondexter,New Orleans Pelicans,NOP,20,SF,6-7,220,"March 10, 1988",us,4,University of Washington,/players/p/pondequ01.html
Austin Rivers,New Orleans Pelicans,NOP,25,SG,6-4,200,"August 1, 1992",us,2,Duke University,/players/r/riverau01.html
John Salmons,New Orleans Pelicans,NOP,15,SF,6-7,210,"December 12, 1979",us,12,University of Miami,/players/s/salmojo01.html
Russ Smith,New Orleans Pelicans,NOP,9,PG,6-0,165,"April 19, 1991",us,R,University of Louisville,/players/s/smithru01.html
Elliot Williams,New Orleans Pelicans,NOP,2,SG,6-5,190,"June 20, 1989",us,2,University of Memphis,/players/w/williel01.html
Jeff Withey,New Orleans Pelicans,NOP,5,C,7-0,231,"March 7, 1990",us,1,University of Kansas,/players/w/witheje01.html
Nate Wolters,New Orleans Pelicans,NOP,4,PG,6-4,190,"May 15, 1991",us,1,South Dakota State University,/players/w/woltena01.html
Quincy Acy,New York Knicks,NYK,4,PF,6-7,240,"October 6, 1990",us,2,Baylor University,/players/a/acyqu01.html
Cole Aldrich,New York Knicks,NYK,45,C,6-11,250,"October 31, 1988",us,4,University of Kansas,/players/a/aldrico01.html
Lou Amundson,New York Knicks,NYK,21,PF,6-9,220,"December 7, 1982",us,8,"University of Nevada, Las Vegas",/players/a/amundlo01.html
Carmelo Anthony,New York Knicks,NYK,7,SF,6-8,240,"May 29, 1984",us,11,Syracuse University,/players/a/anthoca01.html
Andrea Bargnani,New York Knicks,NYK,77,C,7-0,245,"October 26, 1985",it,8,,/players/b/bargnan01.html
Jose Calderon,New York Knicks,NYK,3,PG,6-3,200,"September 28, 1981",es,9,,/players/c/caldejo01.html
Samuel Dalembert,New York Knicks,NYK,11,C,6-11,255,"May 10, 1981",ht,12,Seton Hall University,/players/d/dalemsa01.html
Cleanthony Early,New York Knicks,NYK,17,SF,6-8,210,"April 17, 1991",us,R,Wichita State University,/players/e/earlycl01.html
Langston Galloway,New York Knicks,NYK,2,PG,6-2,200,"December 9, 1991",us,R,Saint Joseph's University,/players/g/gallola01.html
Tim Hardaway,New York Knicks,NYK,5,SG,6-6,205,"March 16, 1992",us,1,University of Michigan,/players/h/hardati02.html
Shane Larkin,New York Knicks,NYK,0,PG,5-11,175,"October 2, 1992",us,1,University of Miami,/players/l/larkish01.html
Ricky Ledo,New York Knicks,NYK,11,SG,6-7,195,"September 10, 1992",us,1,,/players/l/ledori01.html
Pablo Prigioni,New York Knicks,NYK,9,PG,6-3,185,"May 17, 1977",ar,2,,/players/p/prigipa01.html
Iman Shumpert,New York Knicks,NYK,21,SG,6-5,220,"June 26, 1990",us,3,Georgia Institute of Technology,/players/s/shumpim01.html
Alexey Shved,New York Knicks,NYK,1,SG,6-6,190,"December 16, 1988",ru,2,,/players/s/shvedal01.html
J.R. Smith,New York Knicks,NYK,8,SG,6-6,225,"September 9, 1985",us,10,,/players/s/smithjr01.html
Jason Smith,New York Knicks,NYK,14,C,7-0,245,"March 2, 1986",us,6,Colorado State University,/players/s/smithja02.html
Amar'e Stoudemire,New York Knicks,NYK,1,PF,6-10,245,"November 16, 1982",us,12,,/players/s/stoudam01.html
Lance Thomas,New York Knicks,NYK,42,PF,6-8,235,"April 24, 1988",us,3,Duke University,/players/t/thomala01.html
Travis Wear,New York Knicks,NYK,6,SF,6-10,230,"September 21, 1990",us,R,"University of California, Los Angeles",/players/w/weartr01.html
Steven Adams,Oklahoma City Thunder,OKC,12,C,7-0,255,"July 20, 1993",nz,1,University of Pittsburgh,/players/a/adamsst01.html
D.J. Augustin,Oklahoma City Thunder,OKC,14,PG,6-0,183,"November 10, 1987",us,6,University of Texas at Austin,/players/a/augusdj01.html
Nick Collison,Oklahoma City Thunder,OKC,4,PF,6-10,255,"October 26, 1980",us,10,University of Kansas,/players/c/collini01.html
Kevin Durant,Oklahoma City Thunder,OKC,35,SF,6-9,240,"September 29, 1988",us,7,University of Texas at Austin,/players/d/duranke01.html
Serge Ibaka,Oklahoma City Thunder,OKC,9,PF,6-10,245,"September 18, 1989",cg,5,,/players/i/ibakase01.html
Reggie Jackson,Oklahoma City Thunder,OKC,15,PG,6-3,208,"April 16, 1990",it,3,Boston College,/players/j/jacksre01.html
Grant Jerrett,Oklahoma City Thunder,OKC,7,PF,6-10,235,"July 8, 1993",us,R,University of Arizona,/players/j/jerregr01.html
Perry Jones,Oklahoma City Thunder,OKC,3,SF,6-11,235,"September 24, 1991",us,2,Baylor University,/players/j/jonespe01.html
Enes Kanter,Oklahoma City Thunder,OKC,34,C,6-11,245,"May 20, 1992",ch,3,,/players/k/kanteen01.html
Jeremy Lamb,Oklahoma City Thunder,OKC,11,SG,6-5,185,"May 30, 1992",us,2,University of Connecticut,/players/l/lambje01.html
Mitch McGary,Oklahoma City Thunder,OKC,33,PF,6-10,255,"June 6, 1992",us,R,University of Michigan,/players/m/mcgarmi01.html
Anthony Morrow,Oklahoma City Thunder,OKC,2,SG,6-5,210,"September 27, 1985",us,6,Georgia Institute of Technology,/players/m/morroan01.html
Steve Novak,Oklahoma City Thunder,OKC,6,PF,6-10,225,"June 13, 1983",us,8,Marquette University,/players/n/novakst01.html
Kendrick Perkins,Oklahoma City Thunder,OKC,5,C,6-10,270,"November 10, 1984",us,11,,/players/p/perkike01.html
Andre Roberson,Oklahoma City Thunder,OKC,21,SG,6-7,210,"December 4, 1991",us,1,University of Colorado,/players/r/roberan03.html
Kyle Singler,Oklahoma City Thunder,OKC,5,SF,6-8,228,"May 4, 1988",us,2,Duke University,/players/s/singlky01.html
Ish Smith,Oklahoma City Thunder,OKC,8,PG,6-0,175,"July 5, 1988",us,4,Wake Forest University,/players/s/smithis01.html
Sebastian Telfair,Oklahoma City Thunder,OKC,31,PG,6-0,165,"June 9, 1985",us,9,,/players/t/telfase01.html
Lance Thomas,Oklahoma City Thunder,OKC,42,SF,6-8,235,"April 24, 1988",us,3,Duke University,/players/t/thomala01.html
Dion Waiters,Oklahoma City Thunder,OKC,23,SG,6-4,225,"December 10, 1991",us,2,Syracuse University,/players/w/waitedi01.html
Russell Westbrook,Oklahoma City Thunder,OKC,0,PG,6-3,200,"November 12, 1988",us,6,"University of California, Los Angeles",/players/w/westbru01.html
Dewayne Dedmon,Orlando Magic,ORL,3,C,7-0,245,"August 12, 1989",us,1,University of Southern California,/players/d/dedmode01.html
Evan Fournier,Orlando Magic,ORL,10,SG,6-7,205,"October 29, 1992",fr,2,,/players/f/fournev01.html
Channing Frye,Orlando Magic,ORL,8,PF,6-11,255,"May 17, 1983",us,8,University of Arizona,/players/f/fryech01.html
Aaron Gordon,Orlando Magic,ORL,00,PF,6-9,220,"September 16, 1995",us,R,University of Arizona,/players/g/gordoaa01.html
Ben Gordon,Orlando Magic,ORL,7,SG,6-3,200,"April 4, 1983",gb,10,University of Connecticut,/players/g/gordobe01.html
Willie Green,Orlando Magic,ORL,34,SG,6-4,200,"July 28, 1981",us,11,University of Detroit Mercy,/players/g/greenwi01.html
Maurice Harkless,Orlando Magic,ORL,21,SF,6-9,215,"May 11, 1993",us,2,St. John's University,/players/h/harklma01.html
Tobias Harris,Orlando Magic,ORL,12,SF,6-9,235,"July 15, 1992",us,3,University of Tennessee,/players/h/harrito02.html
Devyn Marble,Orlando Magic,ORL,11,SG,6-6,200,"September 21, 1992",us,R,University of Iowa,/players/m/marblde01.html
Andrew Nicholson,Orlando Magic,ORL,44,PF,6-9,250,"December 8, 1989",ca,2,St. Bonaventure University,/players/n/nichoan01.html
Kyle O'Quinn,Orlando Magic,ORL,2,PF,6-10,250,"March 26, 1990",us,2,Norfolk State University,/players/o/oquinky01.html
Victor Oladipo,Orlando Magic,ORL,5,SG,6-4,210,"May 4, 1992",us,1,Indiana University,/players/o/oladivi01.html
Elfrid Payton,Orlando Magic,ORL,4,PG,6-4,185,"February 22, 1994",us,R,University of Louisiana at Lafayette,/players/p/paytoel01.html
Luke Ridnour,Orlando Magic,ORL,13,PG,6-2,175,"February 13, 1981",us,11,University of Oregon,/players/r/ridnolu01.html
Nikola Vucevic,Orlando Magic,ORL,9,C,7-0,260,"October 24, 1990",ch,3,University of Southern California,/players/v/vucevni01.html
Furkan Aldemir,Philadelphia 76ers,PHI,19,PF,6-10,240,"August 9, 1991",tr,R,,/players/a/aldemfu01.html
Isaiah Canaan,Philadelphia 76ers,PHI,0,PG,6-0,201,"May 21, 1991",us,1,Murray State University,/players/c/canaais01.html
Michael Carter-Williams,Philadelphia 76ers,PHI,1,PG,6-6,190,"October 10, 1991",us,1,Syracuse University,/players/c/cartemi01.html
Robert Covington,Philadelphia 76ers,PHI,33,SF,6-9,215,"December 14, 1990",us,1,Tennessee State University,/players/c/covinro01.html
Brandon Davies,Philadelphia 76ers,PHI,0,PF,6-10,240,"July 25, 1991",us,1,Brigham Young University,/players/d/daviebr01.html
Larry Drew,Philadelphia 76ers,PHI,7,PG,6-2,180,"March 5, 1990",us,R,"University of California, Los Angeles",/players/d/drewla02.html
